% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
 48.05    0.004787         531         9         1 futex
 11.18    0.001114          33        33           mmap
  9.30    0.000927          61        15           munmap
  6.91    0.000688          57        12           read
  6.25    0.000623          34        18         5 openat
  3.37    0.000336         336         1           execve
  3.33    0.000332          23        14           mprotect
  2.80    0.000279          19        14           fstat
  2.70    0.000269          20        13           close
  1.09    0.000109          27         4           newfstatat
  0.95    0.000095          31         3           brk
  0.80    0.000080          40         2           pread64
  0.77    0.000077          77         1           clone3
  0.56    0.000056          28         2           lseek
  0.43    0.000043          14         3           rt_sigprocmask
  0.24    0.000024          24         1           getrandom
  0.18    0.000018          18         1           madvise
  0.17    0.000017          17         1           set_tid_address
  0.17    0.000017          17         1           set_robust_list
  0.17    0.000017          17         1           rt_sigaction
  0.16    0.000016          16         1           rseq
  0.14    0.000014          14         1         1 faccessat
  0.14    0.000014          14         1           prlimit64
  0.09    0.000009           9         1         1 ioctl
  0.02    0.000002           2         1           write
------ ----------- ----------- --------- --------- ----------------
100.00    0.009963          64       154         8 total
