% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
 97.71    0.458383       45838        10         1 futex
  0.88    0.004151         207        20           munmap
  0.59    0.002777          22       121           brk
  0.23    0.001077          28        38           mmap
  0.13    0.000631          35        18         5 openat
  0.12    0.000547          45        12           read
  0.10    0.000485          34        14           mprotect
  0.06    0.000280          93         3           rt_sigprocmask
  0.04    0.000195          13        14           fstat
  0.04    0.000171          13        13           close
  0.03    0.000119         119         1           execve
  0.01    0.000063          15         4           newfstatat
  0.01    0.000045          45         1           clone3
  0.01    0.000025          12         2           lseek
  0.01    0.000025          12         2           pread64
  0.00    0.000022          22         1           write
  0.00    0.000017          17         1         1 faccessat
  0.00    0.000017          17         1           sched_yield
  0.00    0.000017          17         1           madvise
  0.00    0.000015          15         1           set_robust_list
  0.00    0.000014          14         1           prlimit64
  0.00    0.000014          14         1           getrandom
  0.00    0.000014          14         1           rseq
  0.00    0.000013          13         1           set_tid_address
  0.00    0.000009           9         1           rt_sigaction
  0.00    0.000001           1         1         1 ioctl
------ ----------- ----------- --------- --------- ----------------
100.00    0.469127        1651       284         8 total
