variant,key,bytes,vary_x1,vary_x2,metric,y1,y2,elasticity
baseline,ioctl,1000000,10000,50000,usec_per_iter,0.0111,0.00076,-1.666036280930372
baseline,ioctl,1000000,50000,100000,usec_per_iter,0.00076,0.00029,-1.3899465183160125
baseline,madvise,1000000,100,5000,usec_per_iter,0.18,0.044,-0.360112201543091
baseline,madvise,1000000,5000,10000,usec_per_iter,0.044,0.0022,-4.321928094887362
baseline,madvise,1000000,10000,50000,usec_per_iter,0.0022,0.00062,-0.786916445501049
baseline,madvise,1000000,50000,100000,usec_per_iter,0.00062,0.00027,-1.1993088082234067
baseline,mmap,1000000,100,5000,usec_per_iter,5.67,0.0758,-1.102970534193277
baseline,mmap,1000000,5000,10000,usec_per_iter,0.0758,0.0591,-0.3590397179935595
baseline,mmap,1000000,10000,50000,usec_per_iter,0.0591,0.01048,-1.0747617116233328
baseline,mmap,1000000,50000,100000,usec_per_iter,0.01048,0.00533,-0.9754312787782746
baseline,mprotect,1000000,100,5000,usec_per_iter,1.53,0.0338,-0.9745756112904675
baseline,mprotect,1000000,5000,10000,usec_per_iter,0.0338,0.0187,-0.8539849763945474
baseline,mprotect,1000000,10000,50000,usec_per_iter,0.0187,0.00556,-0.753632933726305
baseline,mprotect,1000000,50000,100000,usec_per_iter,0.00556,0.00233,-1.2547549280692263
baseline,munmap,1000000,100,5000,usec_per_iter,1.66,0.0366,-0.9750772517570593
baseline,munmap,1000000,5000,10000,usec_per_iter,0.0366,0.0546,0.57705730263581
baseline,munmap,1000000,10000,50000,usec_per_iter,0.0546,0.0137,-0.8590813222646723
baseline,munmap,1000000,50000,100000,usec_per_iter,0.0137,0.02192,0.6780719051126372
baseline,openat,1000000,100,5000,usec_per_iter,0.45,0.0078,-1.0365797551400167
baseline,openat,1000000,5000,10000,usec_per_iter,0.0078,0.0072,-0.1154772174199359
baseline,openat,1000000,10000,50000,usec_per_iter,0.0072,0.00204,-0.7835848829101836
baseline,openat,1000000,50000,100000,usec_per_iter,0.00204,0.00112,-0.8650704199138914
baseline,pread64,1000000,100,5000,usec_per_iter,0.39,0.0,nan
baseline,pread64,1000000,5000,10000,usec_per_iter,0.0,0.0033,nan
baseline,pread64,1000000,10000,50000,usec_per_iter,0.0033,0.00062,-1.038846081913641
baseline,pread64,1000000,50000,100000,usec_per_iter,0.00062,0.00026,-1.2537565922457836
baseline,prlimit64,1000000,100,5000,usec_per_iter,0.16,0.0024,-1.0735379296217344
baseline,prlimit64,1000000,5000,10000,usec_per_iter,0.0024,0.0013,-0.8845227825800641
baseline,prlimit64,1000000,10000,50000,usec_per_iter,0.0013,0.0002,-1.16301608309369
baseline,prlimit64,1000000,50000,100000,usec_per_iter,0.0002,0.00012,-0.7369655941662058
baseline,read,1000000,100,5000,usec_per_iter,1.98,0.0028,-1.6771968614201276
baseline,read,1000000,5000,10000,usec_per_iter,0.0028,0.0045,0.6844981742720698
baseline,read,1000000,10000,50000,usec_per_iter,0.0045,0.00158,-0.6503217934977378
baseline,read,1000000,50000,100000,usec_per_iter,0.00158,0.00105,-0.5895352305109808
baseline,rseq,1000000,100,5000,usec_per_iter,0.21,0.0022,-1.1652922705280162
baseline,rseq,1000000,5000,10000,usec_per_iter,0.0022,0.0013,-0.7589919004962059
baseline,rseq,1000000,10000,50000,usec_per_iter,0.0013,0.0002,-1.16301608309369
baseline,rseq,1000000,50000,100000,usec_per_iter,0.0002,0.00019,-0.07400058144377629
baseline,rt_sigaction,1000000,100,5000,usec_per_iter,0.14,0.0024,-1.0394043387815883
baseline,rt_sigaction,1000000,5000,10000,usec_per_iter,0.0024,0.0022,-0.12553088208385815
baseline,rt_sigaction,1000000,10000,50000,usec_per_iter,0.0022,0.00024,-1.3766133498456008
baseline,rt_sigaction,1000000,50000,100000,usec_per_iter,0.00024,0.00016,-0.5849625007211552
baseline,rt_sigprocmask,1000000,100,5000,usec_per_iter,2.83,0.03,-1.1622719505141321
baseline,rt_sigprocmask,1000000,5000,10000,usec_per_iter,0.03,0.006,-2.321928094887362
baseline,rt_sigprocmask,1000000,10000,50000,usec_per_iter,0.006,0.00378,-0.28707877205264787
baseline,rt_sigprocmask,1000000,50000,100000,usec_per_iter,0.00378,0.00227,-0.7356939369301576
baseline,set_robust_list,1000000,100,5000,usec_per_iter,0.12,0.0058,-0.7744417200578548
baseline,set_robust_list,1000000,5000,10000,usec_per_iter,0.0058,0.0017,-1.770518153877232
baseline,set_robust_list,1000000,10000,50000,usec_per_iter,0.0017,0.00036,-0.9644854806772251
baseline,set_robust_list,1000000,50000,100000,usec_per_iter,0.00036,0.00012,-1.5849625007211565
baseline,set_tid_address,1000000,100,5000,usec_per_iter,0.18,0.0036,-1.0
baseline,set_tid_address,1000000,5000,10000,usec_per_iter,0.0036,0.0012,-1.5849625007211565
baseline,set_tid_address,1000000,10000,50000,usec_per_iter,0.0012,0.00048,-0.5693234419266067
baseline,set_tid_address,1000000,50000,100000,usec_per_iter,0.00048,0.00011,-2.1255308820838597
baseline,write,1000000,100,5000,usec_per_iter,0.06,0.002,-0.8694216207171602
baseline,write,1000000,5000,10000,usec_per_iter,0.002,0.0015,-0.4150374992788436
baseline,write,1000000,10000,50000,usec_per_iter,0.0015,0.00056,-0.6121911232170321
baseline,write,1000000,50000,100000,usec_per_iter,0.00056,0.00019,-1.5594274086140194
baseline,brk,5000000,100,5000,usec_per_iter,0.0,0.0112,nan
baseline,brk,5000000,5000,10000,usec_per_iter,0.0112,0.003,-1.9004643264490853
baseline,brk,5000000,10000,50000,usec_per_iter,0.003,0.0006,-1.0000000000000004
baseline,brk,5000000,50000,100000,usec_per_iter,0.0006,0.00071,0.24285652389616394
baseline,clone3,5000000,100,5000,usec_per_iter,0.95,0.0324,-0.8635694516900134
baseline,clone3,5000000,5000,10000,usec_per_iter,0.0324,0.0043,-2.913585248182526
baseline,clone3,5000000,10000,50000,usec_per_iter,0.0043,0.00064,-1.1835822373830993
baseline,clone3,5000000,50000,100000,usec_per_iter,0.00064,0.00238,1.894817763307943
baseline,close,5000000,100,5000,usec_per_iter,0.0,0.0496,nan
baseline,close,5000000,5000,10000,usec_per_iter,0.0496,0.0052,-3.2537565922457827
baseline,close,5000000,10000,50000,usec_per_iter,0.0052,0.0,nan
baseline,close,5000000,50000,100000,usec_per_iter,0.0,0.00298,nan
baseline,execve,5000000,100,5000,usec_per_iter,0.0,0.058,nan
baseline,execve,5000000,5000,10000,usec_per_iter,0.058,0.0,nan
baseline,execve,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
baseline,execve,5000000,50000,100000,usec_per_iter,0.0,0.00424,nan
baseline,faccessat,5000000,100,5000,usec_per_iter,0.0,0.004,nan
baseline,faccessat,5000000,5000,10000,usec_per_iter,0.004,0.0,nan
baseline,faccessat,5000000,10000,50000,usec_per_iter,0.0,0.0,nan
baseline,faccessat,5000000,50000,100000,usec_per_iter,0.0,0.00013,nan
baseline,fstat,5000000,100,5000,usec_per_iter,0.48,0.0442,-0.6096746648751504
baseline,fstat,5000000,5000,10000,usec_per_iter,0.0442,0.0147,-1.5882302145550675
baseline,fstat,5000000,10000,50000,usec_per_iter,0.0147,0.00286,-1.01714136115826
baseline,fstat,5000000,50000,100000,usec_per_iter,0.00286,0.00496,0.7943249736084853
baseline,futex,5000000,100,5000,usec_per_iter,3.42,0.0498,-1.0811237153149524
baseline,futex,5000000,5000,10000,usec_per_iter,0.0498,0.04,-0.31614574229335574
baseline,futex,5000000,10000,50000,usec_per_iter,0.04,0.00618,-1.1603810052043908
baseline,futex,5000000,50000,100000,usec_per_iter,0.00618,0.00568,-0.12171590839969276
baseline,getrandom,5000000,100,5000,usec_per_iter,0.0,0.0032,nan
baseline,getrandom,5000000,5000,10000,usec_per_iter,0.0032,0.0014,-1.192645077942396
baseline,getrandom,5000000,10000,50000,usec_per_iter,0.0014,0.00028,-1.0000000000000004
baseline,getrandom,5000000,50000,100000,usec_per_iter,0.00028,0.0002,-0.485426827170243
baseline,ioctl,5000000,100,5000,usec_per_iter,0.31,0.0126,-0.8187261371105421
baseline,ioctl,5000000,5000,10000,usec_per_iter,0.0126,0.0023,-2.4537179674429033
baseline,ioctl,5000000,10000,50000,usec_per_iter,0.0023,0.00088,-0.5969428749146155
baseline,ioctl,5000000,50000,100000,usec_per_iter,0.00088,0.00175,0.9917794931950314
baseline,madvise,5000000,100,5000,usec_per_iter,0.18,0.0034,-1.014610960559444
baseline,madvise,5000000,5000,10000,usec_per_iter,0.0034,0.0026,-0.38702312310924797
baseline,madvise,5000000,10000,50000,usec_per_iter,0.0026,0.00066,-0.851866902349512
baseline,madvise,5000000,50000,100000,usec_per_iter,0.00066,0.00026,-1.3439544012173623
baseline,mmap,5000000,100,5000,usec_per_iter,4.08,0.199,-0.7721190387895316
baseline,mmap,5000000,5000,10000,usec_per_iter,0.199,0.0648,-1.6187027125463866
baseline,mmap,5000000,10000,50000,usec_per_iter,0.0648,0.0047,-1.6302232440107554
baseline,mmap,5000000,50000,100000,usec_per_iter,0.0047,0.00968,1.0423462907095953
baseline,mprotect,5000000,100,5000,usec_per_iter,0.0,0.0496,nan
baseline,mprotect,5000000,5000,10000,usec_per_iter,0.0496,0.094,0.9223206361781247
baseline,mprotect,5000000,10000,50000,usec_per_iter,0.094,0.0033,-2.08108202740919
baseline,mprotect,5000000,50000,100000,usec_per_iter,0.0033,0.00259,-0.3495139265592608
baseline,munmap,5000000,100,5000,usec_per_iter,6.31,0.1872,-0.8992057016563417
baseline,munmap,5000000,5000,10000,usec_per_iter,0.1872,0.0997,-0.9089150251852087
baseline,munmap,5000000,10000,50000,usec_per_iter,0.0997,0.40724,0.8743655187933964
baseline,munmap,5000000,50000,100000,usec_per_iter,0.40724,0.12311,-1.7259313189632313
baseline,openat,5000000,100,5000,usec_per_iter,0.0,0.029,nan
baseline,openat,5000000,5000,10000,usec_per_iter,0.029,0.0058,-2.321928094887362
baseline,openat,5000000,10000,50000,usec_per_iter,0.0058,0.0,nan
baseline,openat,5000000,50000,100000,usec_per_iter,0.0,0.00241,nan
baseline,pread64,5000000,100,5000,usec_per_iter,0.0,0.0226,nan
baseline,pread64,5000000,5000,10000,usec_per_iter,0.0226,0.0037,-2.610725596786237
baseline,pread64,5000000,10000,50000,usec_per_iter,0.0037,0.0,nan
baseline,pread64,5000000,50000,100000,usec_per_iter,0.0,0.00063,nan
baseline,prlimit64,5000000,100,5000,usec_per_iter,0.0,0.011,nan
baseline,prlimit64,5000000,5000,10000,usec_per_iter,0.011,0.0016,-2.781359713524659
baseline,prlimit64,5000000,10000,50000,usec_per_iter,0.0016,0.00026,-1.129013591126491
baseline,prlimit64,5000000,50000,100000,usec_per_iter,0.00026,0.00041,0.6571122864769922
baseline,read,5000000,100,5000,usec_per_iter,0.0,0.0374,nan
baseline,read,5000000,5000,10000,usec_per_iter,0.0374,0.0074,-2.337441094258686
baseline,read,5000000,10000,50000,usec_per_iter,0.0074,0.0,nan
baseline,read,5000000,50000,100000,usec_per_iter,0.0,0.00238,nan
baseline,rseq,5000000,100,5000,usec_per_iter,0.0,0.004,nan
baseline,rseq,5000000,5000,10000,usec_per_iter,0.004,0.0061,0.6088092426755234
baseline,rseq,5000000,10000,50000,usec_per_iter,0.0061,0.00094,-1.161998335225578
baseline,rseq,5000000,50000,100000,usec_per_iter,0.00094,9e-05,-3.3846638502353237
baseline,rt_sigaction,5000000,100,5000,usec_per_iter,0.0,0.0022,nan
baseline,rt_sigaction,5000000,5000,10000,usec_per_iter,0.0022,0.0015,-0.5525410230287783
baseline,rt_sigaction,5000000,10000,50000,usec_per_iter,0.0015,0.00026,-1.088913553318904
baseline,rt_sigaction,5000000,50000,100000,usec_per_iter,0.00026,0.00013,-1.0
baseline,rt_sigprocmask,5000000,100,5000,usec_per_iter,3.82,0.016,-1.3996382362177826
baseline,rt_sigprocmask,5000000,5000,10000,usec_per_iter,0.016,0.01,-0.6780719051126365
baseline,rt_sigprocmask,5000000,10000,50000,usec_per_iter,0.01,0.00078,-1.5850542804937198
baseline,rt_sigprocmask,5000000,50000,100000,usec_per_iter,0.00078,0.00039,-1.0
baseline,set_robust_list,5000000,100,5000,usec_per_iter,0.0,0.0026,nan
baseline,set_robust_list,5000000,5000,10000,usec_per_iter,0.0026,0.0012,-1.1154772174199359
baseline,set_robust_list,5000000,10000,50000,usec_per_iter,0.0012,0.00084,-0.2216146029512251
baseline,set_robust_list,5000000,50000,100000,usec_per_iter,0.00084,0.00012,-2.807354922057605
baseline,set_tid_address,5000000,100,5000,usec_per_iter,0.0,0.0062,nan
baseline,set_tid_address,5000000,5000,10000,usec_per_iter,0.0062,0.0013,-2.2537565922457836
baseline,set_tid_address,5000000,10000,50000,usec_per_iter,0.0013,0.0,nan
baseline,set_tid_address,5000000,50000,100000,usec_per_iter,0.0,0.00013,nan
baseline,write,5000000,100,5000,usec_per_iter,0.18,0.001,-1.3274351515020997
baseline,write,5000000,5000,10000,usec_per_iter,0.001,0.0007,-0.5145731728297582
baseline,write,5000000,10000,50000,usec_per_iter,0.0007,0.0,nan
baseline,write,5000000,50000,100000,usec_per_iter,0.0,0.00028,nan
baseline,brk,10000000,100,5000,usec_per_iter,0.0,0.0064,nan
baseline,brk,10000000,5000,10000,usec_per_iter,0.0064,0.0078,0.28540221886224876
baseline,brk,10000000,10000,50000,usec_per_iter,0.0078,0.0,nan
baseline,brk,10000000,50000,100000,usec_per_iter,0.0,0.00051,nan
baseline,clone3,10000000,100,5000,usec_per_iter,0.93,0.0272,-0.9028493973436637
baseline,clone3,10000000,5000,10000,usec_per_iter,0.0272,0.0093,-1.5483040301423072
baseline,clone3,10000000,10000,50000,usec_per_iter,0.0093,0.0,nan
baseline,clone3,10000000,50000,100000,usec_per_iter,0.0,0.00078,nan
baseline,close,10000000,100,5000,usec_per_iter,0.8,0.015,-1.0164974799606292
baseline,close,10000000,5000,10000,usec_per_iter,0.015,0.0113,-0.40863972808069243
baseline,close,10000000,10000,50000,usec_per_iter,0.0113,0.00276,-0.8758163549517807
baseline,close,10000000,50000,100000,usec_per_iter,0.00276,0.00106,-1.3806040022149708
baseline,execve,10000000,100,5000,usec_per_iter,0.0,0.0,nan
baseline,execve,10000000,5000,10000,usec_per_iter,0.0,0.0,nan
baseline,execve,10000000,10000,50000,usec_per_iter,0.0,0.0,nan
baseline,execve,10000000,50000,100000,usec_per_iter,0.0,0.00404,nan
baseline,faccessat,10000000,100,5000,usec_per_iter,0.0,0.0,nan
baseline,faccessat,10000000,5000,10000,usec_per_iter,0.0,0.0,nan
baseline,faccessat,10000000,10000,50000,usec_per_iter,0.0,0.0,nan
baseline,faccessat,10000000,50000,100000,usec_per_iter,0.0,0.00033,nan
baseline,fstat,10000000,100,5000,usec_per_iter,1.17,0.0426,-0.8468520685894843
baseline,fstat,10000000,5000,10000,usec_per_iter,0.0426,0.0233,-0.8705234755715578
baseline,fstat,10000000,10000,50000,usec_per_iter,0.0233,0.0054,-0.9084254792968236
baseline,fstat,10000000,50000,100000,usec_per_iter,0.0054,0.00576,0.09310940439148133
baseline,futex,10000000,100,5000,usec_per_iter,4.21,0.049,-1.1383873822793136
baseline,futex,10000000,5000,10000,usec_per_iter,0.049,0.0222,-1.1422220726524648
baseline,futex,10000000,10000,50000,usec_per_iter,0.0222,0.00294,-1.256142092781988
baseline,futex,10000000,50000,100000,usec_per_iter,0.00294,0.00382,0.37775648319938465
baseline,getrandom,10000000,100,5000,usec_per_iter,0.07,0.0014,-0.9999999999999999
baseline,getrandom,10000000,5000,10000,usec_per_iter,0.0014,0.0018,0.3625700793847076
baseline,getrandom,10000000,10000,50000,usec_per_iter,0.0018,0.0,nan
baseline,getrandom,10000000,50000,100000,usec_per_iter,0.0,0.0,nan
baseline,ioctl,10000000,100,5000,usec_per_iter,0.32,0.0018,-1.3242596793790267
baseline,ioctl,10000000,5000,10000,usec_per_iter,0.0018,0.0029,0.6880559936852595
baseline,ioctl,10000000,10000,50000,usec_per_iter,0.0029,0.00068,-0.9011675483715188
baseline,ioctl,10000000,50000,100000,usec_per_iter,0.00068,0.00099,0.5418937788292696
baseline,madvise,10000000,100,5000,usec_per_iter,0.0,0.0024,nan
baseline,madvise,10000000,5000,10000,usec_per_iter,0.0024,0.004,0.7369655941662071
baseline,madvise,10000000,10000,50000,usec_per_iter,0.004,0.0,nan
baseline,madvise,10000000,50000,100000,usec_per_iter,0.0,0.00015,nan
baseline,mmap,10000000,100,5000,usec_per_iter,6.05,0.0944,-1.0634580809215146
baseline,mmap,10000000,5000,10000,usec_per_iter,0.0944,0.0731,-0.368915453409404
baseline,mmap,10000000,10000,50000,usec_per_iter,0.0731,0.01288,-1.0787322907373191
baseline,mmap,10000000,50000,100000,usec_per_iter,0.01288,0.00967,-0.4135447986377765
baseline,mprotect,10000000,100,5000,usec_per_iter,2.33,0.0584,-0.9423021417845986
baseline,mprotect,10000000,5000,10000,usec_per_iter,0.0584,0.046,-0.3443345079356423
baseline,mprotect,10000000,10000,50000,usec_per_iter,0.046,0.00434,-1.466827039513676
baseline,mprotect,10000000,50000,100000,usec_per_iter,0.00434,0.00382,-0.18412240440873084
baseline,munmap,10000000,100,5000,usec_per_iter,10.63,0.187,-1.0327973145544471
baseline,munmap,10000000,5000,10000,usec_per_iter,0.187,1.5539,3.054783488014176
baseline,munmap,10000000,10000,50000,usec_per_iter,1.5539,0.12942,-1.5443032812645632
baseline,munmap,10000000,50000,100000,usec_per_iter,0.12942,0.09992,-0.3732152002736526
baseline,openat,10000000,100,5000,usec_per_iter,1.82,0.0112,-1.3012904051704701
baseline,openat,10000000,5000,10000,usec_per_iter,0.0112,0.008,-0.4854268271702417
baseline,openat,10000000,10000,50000,usec_per_iter,0.008,0.00248,-0.7276969011694635
baseline,openat,10000000,50000,100000,usec_per_iter,0.00248,0.00239,-0.05332950240612655
baseline,pread64,10000000,100,5000,usec_per_iter,0.35,0.0076,-0.9789781148723147
baseline,pread64,10000000,5000,10000,usec_per_iter,0.0076,0.0038,-1.0
baseline,pread64,10000000,10000,50000,usec_per_iter,0.0038,0.00062,-1.1265031435312214
baseline,pread64,10000000,50000,100000,usec_per_iter,0.00062,0.00041,-0.5966443057687913
baseline,prlimit64,10000000,100,5000,usec_per_iter,0.12,0.0018,-1.0735379296217344
baseline,prlimit64,10000000,5000,10000,usec_per_iter,0.0018,0.0019,0.07800251200127309
baseline,prlimit64,10000000,10000,50000,usec_per_iter,0.0019,0.0,nan
baseline,prlimit64,10000000,50000,100000,usec_per_iter,0.0,0.0,nan
baseline,read,10000000,100,5000,usec_per_iter,0.97,0.0194,-0.9999999999999999
baseline,read,10000000,5000,10000,usec_per_iter,0.0194,0.0122,-0.6691755046242411
baseline,read,10000000,10000,50000,usec_per_iter,0.0122,0.00214,-1.0815143033836807
baseline,read,10000000,50000,100000,usec_per_iter,0.00214,0.00203,-0.0761310692159718
baseline,rseq,10000000,100,5000,usec_per_iter,0.26,0.0034,-1.108609584702267
baseline,rseq,10000000,5000,10000,usec_per_iter,0.0034,0.0023,-0.5639008851933267
baseline,rseq,10000000,10000,50000,usec_per_iter,0.0023,0.00024,-1.4042327828336092
baseline,rseq,10000000,50000,100000,usec_per_iter,0.00024,0.00011,-1.125530882083858
baseline,rt_sigaction,10000000,100,5000,usec_per_iter,0.0,0.0032,nan
baseline,rt_sigaction,10000000,5000,10000,usec_per_iter,0.0032,0.0022,-0.540568381362703
baseline,rt_sigaction,10000000,10000,50000,usec_per_iter,0.0022,0.0,nan
baseline,rt_sigaction,10000000,50000,100000,usec_per_iter,0.0,0.0,nan
baseline,rt_sigprocmask,10000000,100,5000,usec_per_iter,0.09,0.0134,-0.48684656525044073
baseline,rt_sigprocmask,10000000,5000,10000,usec_per_iter,0.0134,0.0069,-0.9575647336796025
baseline,rt_sigprocmask,10000000,10000,50000,usec_per_iter,0.0069,0.0,nan
baseline,rt_sigprocmask,10000000,50000,100000,usec_per_iter,0.0,0.00091,nan
baseline,set_robust_list,10000000,100,5000,usec_per_iter,0.31,0.0022,-1.2648481182879396
baseline,set_robust_list,10000000,5000,10000,usec_per_iter,0.0022,0.0049,1.155278225477911
baseline,set_robust_list,10000000,10000,50000,usec_per_iter,0.0049,0.00032,-1.6954176779507637
baseline,set_robust_list,10000000,50000,100000,usec_per_iter,0.00032,0.00014,-1.192645077942396
baseline,set_tid_address,10000000,100,5000,usec_per_iter,0.16,0.006,-0.8393136598250712
baseline,set_tid_address,10000000,5000,10000,usec_per_iter,0.006,0.0012,-2.321928094887362
baseline,set_tid_address,10000000,10000,50000,usec_per_iter,0.0012,0.00046,-0.5957672171663919
baseline,set_tid_address,10000000,50000,100000,usec_per_iter,0.00046,0.00011,-2.0641303374197153
baseline,write,10000000,100,5000,usec_per_iter,0.16,0.0026,-1.0530772351006457
baseline,write,10000000,5000,10000,usec_per_iter,0.0026,0.0018,-0.5305147166987795
baseline,write,10000000,10000,50000,usec_per_iter,0.0018,0.0002,-1.3652123889719716
baseline,write,10000000,50000,100000,usec_per_iter,0.0002,0.00011,-0.862496476250064
kernels,brk,1000000,100,5000,usec_per_iter,0.27,0.0044,-1.0523500021246934
kernels,brk,1000000,5000,10000,usec_per_iter,0.0044,0.0272,2.6280312226130413
kernels,brk,1000000,10000,50000,usec_per_iter,0.0272,0.00218,-1.5681823306149427
kernels,brk,1000000,50000,100000,usec_per_iter,0.00218,0.05902,4.758803880655081
kernels,clone3,1000000,100,5000,usec_per_iter,0.4,0.0,nan
kernels,clone3,1000000,5000,10000,usec_per_iter,0.0,0.0039,nan
kernels,clone3,1000000,10000,50000,usec_per_iter,0.0039,0.0,nan
kernels,clone3,1000000,50000,100000,usec_per_iter,0.0,0.00197,nan
kernels,close,1000000,100,5000,usec_per_iter,3.18,0.0188,-1.3115412661988646
kernels,close,1000000,5000,10000,usec_per_iter,0.0188,0.0162,-0.21473884879301328
kernels,close,1000000,10000,50000,usec_per_iter,0.0162,0.00396,-0.8753162865669928
kernels,close,1000000,50000,100000,usec_per_iter,0.00396,0.00216,-0.8744691179161406
kernels,execve,1000000,100,5000,usec_per_iter,0.0,0.0206,nan
kernels,execve,1000000,5000,10000,usec_per_iter,0.0206,0.0,nan
kernels,execve,1000000,10000,50000,usec_per_iter,0.0,0.0,nan
kernels,execve,1000000,50000,100000,usec_per_iter,0.0,0.01745,nan
kernels,faccessat,1000000,100,5000,usec_per_iter,0.0,0.0028,nan
kernels,faccessat,1000000,5000,10000,usec_per_iter,0.0028,0.0,nan
kernels,faccessat,1000000,10000,50000,usec_per_iter,0.0,0.0,nan
kernels,faccessat,1000000,50000,100000,usec_per_iter,0.0,0.00044,nan
kernels,fstat,1000000,100,5000,usec_per_iter,2.05,0.029,-1.0885158998905058
kernels,fstat,1000000,5000,10000,usec_per_iter,0.029,0.0191,-0.6024802619791855
kernels,fstat,1000000,10000,50000,usec_per_iter,0.0191,0.00572,-0.7491556650590879
kernels,fstat,1000000,50000,100000,usec_per_iter,0.00572,0.00212,-1.43195088221519
kernels,futex,1000000,100,5000,usec_per_iter,7.09,3.6622,-0.16886947748055453
kernels,futex,1000000,5000,10000,usec_per_iter,3.6622,1.2609,-1.5382567193984589
kernels,futex,1000000,10000,50000,usec_per_iter,1.2609,26.75224,1.8980492710258272
kernels,futex,1000000,50000,100000,usec_per_iter,26.75224,15.09497,-0.8255918056939255
kernels,getrandom,1000000,100,5000,usec_per_iter,0.12,0.0,nan
kernels,getrandom,1000000,5000,10000,usec_per_iter,0.0,0.0017,nan
kernels,getrandom,1000000,10000,50000,usec_per_iter,0.0017,0.00026,-1.1666817865555066
kernels,getrandom,1000000,50000,100000,usec_per_iter,0.00026,0.00017,-0.6129768768907508
kernels,ioctl,1000000,100,5000,usec_per_iter,0.17,0.0042,-0.9459847006589676
kernels,ioctl,1000000,5000,10000,usec_per_iter,0.0042,0.0,nan
kernels,ioctl,1000000,10000,50000,usec_per_iter,0.0,0.00252,nan
kernels,ioctl,1000000,50000,100000,usec_per_iter,0.00252,0.00011,-4.517848304862619
kernels,lseek,1000000,100,5000,usec_per_iter,0.33,0.0,nan
kernels,lseek,1000000,5000,10000,usec_per_iter,0.0,0.0025,nan
kernels,lseek,1000000,10000,50000,usec_per_iter,0.0025,0.0,nan
kernels,lseek,1000000,50000,100000,usec_per_iter,0.0,0.00023,nan
kernels,madvise,1000000,100,5000,usec_per_iter,0.17,0.0,nan
kernels,madvise,1000000,5000,10000,usec_per_iter,0.0,0.0015,nan
kernels,madvise,1000000,10000,50000,usec_per_iter,0.0015,0.0,nan
kernels,madvise,1000000,50000,100000,usec_per_iter,0.0,0.00146,nan
kernels,mmap,1000000,100,5000,usec_per_iter,8.71,0.1358,-1.0636552619829374
kernels,mmap,1000000,5000,10000,usec_per_iter,0.1358,0.1437,0.08157658221260461
kernels,mmap,1000000,10000,50000,usec_per_iter,0.1437,0.01348,-1.4704019765644227
kernels,mmap,1000000,50000,100000,usec_per_iter,0.01348,0.01149,-0.23044169853574523
kernels,mprotect,1000000,100,5000,usec_per_iter,2.83,0.0272,-1.187317919881963
kernels,mprotect,1000000,5000,10000,usec_per_iter,0.0272,0.0435,0.6774087494857514
kernels,mprotect,1000000,10000,50000,usec_per_iter,0.0435,0.0051,-1.331844106444912
kernels,mprotect,1000000,50000,100000,usec_per_iter,0.0051,0.00281,-0.8599271166379319
kernels,munmap,1000000,100,5000,usec_per_iter,4.41,0.1842,-0.8117559227574468
kernels,munmap,1000000,5000,10000,usec_per_iter,0.1842,0.0336,-2.4547399233125753
kernels,munmap,1000000,10000,50000,usec_per_iter,0.0336,0.0691,0.4480002976405522
kernels,munmap,1000000,50000,100000,usec_per_iter,0.0691,0.0523,-0.4018747641413171
kernels,newfstatat,1000000,100,5000,usec_per_iter,0.72,0.0,nan
kernels,newfstatat,1000000,5000,10000,usec_per_iter,0.0,0.0047,nan
kernels,newfstatat,1000000,10000,50000,usec_per_iter,0.0047,0.0,nan
kernels,newfstatat,1000000,50000,100000,usec_per_iter,0.0,0.00076,nan
kernels,openat,1000000,100,5000,usec_per_iter,4.3,0.0334,-1.2417652950809632
kernels,openat,1000000,5000,10000,usec_per_iter,0.0334,0.0243,-0.45889178886827153
kernels,openat,1000000,10000,50000,usec_per_iter,0.0243,0.0025,-1.4130309724299268
kernels,openat,1000000,50000,100000,usec_per_iter,0.0025,0.00674,1.4308204965197704
kernels,pread64,1000000,100,5000,usec_per_iter,0.38,0.0128,-0.8667449238130864
kernels,pread64,1000000,5000,10000,usec_per_iter,0.0128,0.0028,-2.192645077942395
kernels,pread64,1000000,10000,50000,usec_per_iter,0.0028,0.00224,-0.1386468838532145
kernels,pread64,1000000,50000,100000,usec_per_iter,0.00224,0.0002,-3.4854268271702415
kernels,prlimit64,1000000,100,5000,usec_per_iter,0.13,0.0,nan
kernels,prlimit64,1000000,5000,10000,usec_per_iter,0.0,0.0014,nan
kernels,prlimit64,1000000,10000,50000,usec_per_iter,0.0014,0.0003,-0.9571323187095757
kernels,prlimit64,1000000,50000,100000,usec_per_iter,0.0003,0.00013,-1.2064508774674276
kernels,read,1000000,100,5000,usec_per_iter,3.09,0.0272,-1.2097856761125756
kernels,read,1000000,5000,10000,usec_per_iter,0.0272,0.0233,-0.2232766965960591
kernels,read,1000000,10000,50000,usec_per_iter,0.0233,0.00158,-1.67203002535394
kernels,read,1000000,50000,100000,usec_per_iter,0.00158,0.004,1.3400754415976224
kernels,rseq,1000000,100,5000,usec_per_iter,0.17,0.0026,-1.0685742354332906
kernels,rseq,1000000,5000,10000,usec_per_iter,0.0026,0.0016,-0.7004397181410911
kernels,rseq,1000000,10000,50000,usec_per_iter,0.0016,0.00026,-1.129013591126491
kernels,rseq,1000000,50000,100000,usec_per_iter,0.00026,0.0001,-1.3785116232537276
