backend,variant,key,iterations,vary_x1,vary_x2,metric,y1,y2,elasticity
tb_cpu,alloc,mprotect,5000,1000000,2500000,usec_per_iter,0.0102,0.0098,-0.043660088683723175
tb_cpu,alloc,mprotect,5000,2500000,5000000,usec_per_iter,0.0098,0.0078,-0.3293076252529604
tb_cpu,alloc,mprotect,5000,5000000,7500000,usec_per_iter,0.0078,0.0048,-1.1974096070732299
tb_cpu,alloc,mprotect,5000,7500000,10000000,usec_per_iter,0.0048,0.0,nan
tb_cpu,alloc,newfstatat,5000,1000000,2500000,usec_per_iter,0.0034,0.0,nan
tb_cpu,alloc,newfstatat,5000,2500000,5000000,usec_per_iter,0.0,0.0114,nan
tb_cpu,alloc,newfstatat,5000,5000000,7500000,usec_per_iter,0.0114,0.01,-0.323155457242082
tb_cpu,alloc,newfstatat,5000,7500000,10000000,usec_per_iter,0.01,0.0,nan
tb_cpu,alloc,openat,5000,1000000,2500000,usec_per_iter,0.0158,0.0,nan
tb_cpu,alloc,openat,5000,2500000,5000000,usec_per_iter,0.0,0.0224,nan
tb_cpu,alloc,openat,5000,5000000,7500000,usec_per_iter,0.0224,0.0226,0.021922841792035328
tb_cpu,alloc,openat,5000,7500000,10000000,usec_per_iter,0.0226,0.0,nan
tb_cpu,alloc,pread64,5000,1000000,2500000,usec_per_iter,0.002,0.0,nan
tb_cpu,alloc,pread64,5000,2500000,5000000,usec_per_iter,0.0,0.0016,nan
tb_cpu,alloc,pread64,5000,5000000,7500000,usec_per_iter,0.0016,0.002,0.5503397132132093
tb_cpu,alloc,pread64,5000,7500000,10000000,usec_per_iter,0.002,0.0,nan
tb_cpu,alloc,prlimit64,5000,1000000,2500000,usec_per_iter,0.0008,0.0008,0.0
tb_cpu,alloc,prlimit64,5000,2500000,5000000,usec_per_iter,0.0008,0.0008,0.0
tb_cpu,alloc,prlimit64,5000,5000000,7500000,usec_per_iter,0.0008,0.0,nan
tb_cpu,alloc,prlimit64,5000,7500000,10000000,usec_per_iter,0.0,0.0,nan
tb_cpu,alloc,read,5000,1000000,2500000,usec_per_iter,0.0042,0.0,nan
tb_cpu,alloc,read,5000,2500000,5000000,usec_per_iter,0.0,0.0034,nan
tb_cpu,alloc,read,5000,5000000,7500000,usec_per_iter,0.0034,0.004,0.40082099852207465
tb_cpu,alloc,read,5000,7500000,10000000,usec_per_iter,0.004,0.0,nan
tb_cpu,alloc,rseq,5000,1000000,2500000,usec_per_iter,0.0008,0.0,nan
tb_cpu,alloc,rseq,5000,2500000,5000000,usec_per_iter,0.0,0.0006,nan
tb_cpu,alloc,rseq,5000,5000000,7500000,usec_per_iter,0.0006,0.0008,0.7095112913514577
tb_cpu,alloc,rseq,5000,7500000,10000000,usec_per_iter,0.0008,0.0,nan
tb_cpu,alloc,set_robust_list,5000,1000000,2500000,usec_per_iter,0.0008,0.0,nan
tb_cpu,alloc,set_robust_list,5000,2500000,5000000,usec_per_iter,0.0,0.0006,nan
tb_cpu,alloc,set_robust_list,5000,5000000,7500000,usec_per_iter,0.0006,0.0008,0.7095112913514577
tb_cpu,alloc,set_robust_list,5000,7500000,10000000,usec_per_iter,0.0008,0.0,nan
tb_cpu,alloc,set_tid_address,5000,1000000,2500000,usec_per_iter,0.0008,0.0,nan
tb_cpu,alloc,set_tid_address,5000,2500000,5000000,usec_per_iter,0.0,0.0006,nan
tb_cpu,alloc,set_tid_address,5000,5000000,7500000,usec_per_iter,0.0006,0.001,1.2598510045646671
tb_cpu,alloc,set_tid_address,5000,7500000,10000000,usec_per_iter,0.001,0.0,nan
tb_cpu,alloc,access,100000,1000000,2500000,usec_per_iter,0.0,0.0,nan
tb_cpu,alloc,access,100000,2500000,5000000,usec_per_iter,0.0,0.0,nan
tb_cpu,alloc,access,100000,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,alloc,access,100000,7500000,10000000,usec_per_iter,0.0,0.0,nan
tb_cpu,alloc,arch_prctl,100000,1000000,2500000,usec_per_iter,3e-05,4e-05,0.3139637480162706
tb_cpu,alloc,arch_prctl,100000,2500000,5000000,usec_per_iter,4e-05,0.0,nan
tb_cpu,alloc,arch_prctl,100000,5000000,7500000,usec_per_iter,0.0,4e-05,nan
tb_cpu,alloc,arch_prctl,100000,7500000,10000000,usec_per_iter,4e-05,0.0,nan
tb_cpu,alloc,brk,100000,1000000,2500000,usec_per_iter,9e-05,0.0001,0.11498590130048054
tb_cpu,alloc,brk,100000,2500000,5000000,usec_per_iter,0.0001,0.00011,0.13750352374993347
tb_cpu,alloc,brk,100000,5000000,7500000,usec_per_iter,0.00011,0.00011,0.0
tb_cpu,alloc,brk,100000,7500000,10000000,usec_per_iter,0.00011,0.0,nan
tb_cpu,alloc,close,100000,1000000,2500000,usec_per_iter,0.00016,0.00017,0.06616308526054336
tb_cpu,alloc,close,100000,2500000,5000000,usec_per_iter,0.00017,0.0,nan
tb_cpu,alloc,close,100000,5000000,7500000,usec_per_iter,0.0,0.00015,nan
tb_cpu,alloc,close,100000,7500000,10000000,usec_per_iter,0.00015,0.0,nan
tb_cpu,alloc,execve,100000,1000000,2500000,usec_per_iter,0.0,0.0,nan
tb_cpu,alloc,execve,100000,2500000,5000000,usec_per_iter,0.0,0.0,nan
tb_cpu,alloc,execve,100000,5000000,7500000,usec_per_iter,0.0,0.0,nan
tb_cpu,alloc,execve,100000,7500000,10000000,usec_per_iter,0.0,0.0,nan
tb_cpu,alloc,fstat,100000,1000000,2500000,usec_per_iter,0.00012,0.00019,0.501513671799916
tb_cpu,alloc,fstat,100000,2500000,5000000,usec_per_iter,0.00019,0.0,nan
tb_cpu,alloc,fstat,100000,5000000,7500000,usec_per_iter,0.0,0.00016,nan
tb_cpu,alloc,fstat,100000,7500000,10000000,usec_per_iter,0.00016,0.0,nan
