backend,variant,key,bytes,vary_x1,vary_x2,metric,y1,y2,elasticity
tb_cuda,alloc,other,1000000,50000,100000,usec_per_iter,0.00012,0.00014,0.22239242133644882
tb_cuda,alloc,sync,1000000,100,5000,usec_per_iter,0.19,0.0028,-1.0780623347887903
tb_cuda,alloc,sync,1000000,5000,10000,usec_per_iter,0.0028,0.0018,-0.6374299206152924
tb_cuda,alloc,sync,1000000,10000,50000,usec_per_iter,0.0018,0.00034,-1.0355145193227762
tb_cuda,alloc,sync,1000000,50000,100000,usec_per_iter,0.00034,0.00017,-0.9999999999999987
tb_cuda,alloc,control_io,5000000,100,5000,usec_per_iter,0.14,0.0436,-0.29820511552095036
tb_cuda,alloc,control_io,5000000,5000,10000,usec_per_iter,0.0436,0.028500000000000004,-0.6133662157248218
tb_cuda,alloc,control_io,5000000,10000,50000,usec_per_iter,0.028500000000000004,0.004959999999999999,-1.0864031057236345
tb_cuda,alloc,control_io,5000000,50000,100000,usec_per_iter,0.004959999999999999,0.00243,-1.029383806781095
tb_cuda,alloc,file_io,5000000,100,5000,usec_per_iter,1.28,0.09059999999999999,-0.6769288268985793
tb_cuda,alloc,file_io,5000000,5000,10000,usec_per_iter,0.09059999999999999,0.08049999999999997,-0.17052226704425588
tb_cuda,alloc,file_io,5000000,10000,50000,usec_per_iter,0.08049999999999997,0.008880000000000002,-1.369705293002847
tb_cuda,alloc,file_io,5000000,50000,100000,usec_per_iter,0.008880000000000002,0.005870000000000002,-0.5971991732400533
tb_cuda,alloc,memory,5000000,100,5000,usec_per_iter,2.8799999999999994,0.07980000000000001,-0.9166669172697671
tb_cuda,alloc,memory,5000000,5000,10000,usec_per_iter,0.07980000000000001,0.07509999999999999,-0.08757583870807432
tb_cuda,alloc,memory,5000000,10000,50000,usec_per_iter,0.07509999999999999,0.01276,-1.1013194526856422
tb_cuda,alloc,memory,5000000,50000,100000,usec_per_iter,0.01276,0.00746,-0.7743807935096307
tb_cuda,alloc,other,5000000,100,5000,usec_per_iter,0.07,0.0014,-0.9999999999999999
tb_cuda,alloc,other,5000000,5000,10000,usec_per_iter,0.0014,0.0014,0.0
tb_cuda,alloc,other,5000000,10000,50000,usec_per_iter,0.0014,0.00024,-1.0957792025627902
tb_cuda,alloc,other,5000000,50000,100000,usec_per_iter,0.00024,0.00013,-0.8845227825800641
tb_cuda,alloc,sync,5000000,100,5000,usec_per_iter,0.06,0.0012,-1.0
tb_cuda,alloc,sync,5000000,5000,10000,usec_per_iter,0.0012,0.0008,-0.5849625007211552
tb_cuda,alloc,sync,5000000,10000,50000,usec_per_iter,0.0008,0.00026000000000000003,-0.6983370330530977
tb_cuda,alloc,sync,5000000,50000,100000,usec_per_iter,0.00026000000000000003,0.00016,-0.7004397181410911
tb_cuda,alloc,control_io,10000000,100,5000,usec_per_iter,0.32,0.07019999999999998,-0.3877719232880595
tb_cuda,alloc,control_io,10000000,5000,10000,usec_per_iter,0.07019999999999998,0.0551,-0.3494187117334027
tb_cuda,alloc,control_io,10000000,10000,50000,usec_per_iter,0.0551,0.010240000000000003,-1.0456123119421126
tb_cuda,alloc,control_io,10000000,50000,100000,usec_per_iter,0.010240000000000003,0.0035099999999999992,-1.544672779695441
tb_cuda,alloc,file_io,10000000,100,5000,usec_per_iter,7.260000000000002,0.10219999999999999,-1.089769519282941
tb_cuda,alloc,file_io,10000000,5000,10000,usec_per_iter,0.10219999999999999,0.08230000000000001,-0.3124308605159951
tb_cuda,alloc,file_io,10000000,10000,50000,usec_per_iter,0.08230000000000001,0.01138,-1.2293196672573425
tb_cuda,alloc,file_io,10000000,50000,100000,usec_per_iter,0.01138,0.007060000000000001,-0.6887604690354004
tb_cuda,alloc,memory,10000000,100,5000,usec_per_iter,8.460000000000003,0.13659999999999997,-1.0547094175413751
tb_cuda,alloc,memory,10000000,5000,10000,usec_per_iter,0.13659999999999997,0.08610000000000001,-0.6658723408932458
tb_cuda,alloc,memory,10000000,10000,50000,usec_per_iter,0.08610000000000001,0.013740000000000002,-1.140272706676795
tb_cuda,alloc,memory,10000000,50000,100000,usec_per_iter,0.013740000000000002,0.00754,-0.8657455755494364
tb_cuda,alloc,other,10000000,100,5000,usec_per_iter,0.15,0.0029999999999999996,-1.0
tb_cuda,alloc,other,10000000,5000,10000,usec_per_iter,0.0029999999999999996,0.0014999999999999998,-1.0
tb_cuda,alloc,other,10000000,10000,50000,usec_per_iter,0.0014999999999999998,0.00028,-1.0428676812904247
tb_cuda,alloc,other,10000000,50000,100000,usec_per_iter,0.00028,0.00018999999999999996,-0.5594274086140193
tb_cuda,alloc,sync,10000000,100,5000,usec_per_iter,0.17,0.0029999999999999996,-1.0319944802932743
tb_cuda,alloc,sync,10000000,5000,10000,usec_per_iter,0.0029999999999999996,0.0014999999999999998,-1.0
tb_cuda,alloc,sync,10000000,10000,50000,usec_per_iter,0.0014999999999999998,0.00036,-0.886717247440622
tb_cuda,alloc,sync,10000000,50000,100000,usec_per_iter,0.00036,0.00018,-0.9999999999999987
tb_cuda,baseline,control_io,1000000,100,5000,usec_per_iter,5.71,0.0578,-1.1740691505644791
tb_cuda,baseline,control_io,1000000,5000,10000,usec_per_iter,0.0578,0.056,-0.04564266555571182
tb_cuda,baseline,control_io,1000000,10000,50000,usec_per_iter,0.056,0.00148,-2.2575021843894185
tb_cuda,baseline,control_io,1000000,50000,100000,usec_per_iter,0.00148,0.0022,0.5719063478957096
tb_cuda,baseline,file_io,1000000,100,5000,usec_per_iter,7.789999999999999,0.1146,-1.0785080580379653
tb_cuda,baseline,file_io,1000000,5000,10000,usec_per_iter,0.1146,0.0762,-0.5887441412635829
tb_cuda,baseline,file_io,1000000,10000,50000,usec_per_iter,0.0762,0.00818,-1.3866141059786443
tb_cuda,baseline,file_io,1000000,50000,100000,usec_per_iter,0.00818,0.0013699999999999997,-2.5779249499812225
tb_cuda,baseline,memory,1000000,100,5000,usec_per_iter,8.13,0.14739999999999998,-1.0250875869651825
tb_cuda,baseline,memory,1000000,5000,10000,usec_per_iter,0.14739999999999998,0.08190000000000003,-0.8478011674540603
tb_cuda,baseline,memory,1000000,10000,50000,usec_per_iter,0.08190000000000003,0.0104,-1.28224466987396
tb_cuda,baseline,memory,1000000,50000,100000,usec_per_iter,0.0104,0.00018,-5.85244281158614
tb_cuda,baseline,other,1000000,100,5000,usec_per_iter,0.15,0.0029999999999999996,-1.0
tb_cuda,baseline,other,1000000,5000,10000,usec_per_iter,0.0029999999999999996,0.0014999999999999998,-1.0
tb_cuda,baseline,other,1000000,10000,50000,usec_per_iter,0.0014999999999999998,0.0003,-1.0
tb_cuda,baseline,other,1000000,50000,100000,usec_per_iter,0.0003,0.0,nan
tb_cuda,baseline,sync,1000000,100,5000,usec_per_iter,0.09,0.0029999999999999996,-0.8694216207171603
