run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
lc_vs_4_be_long_r1,1623513,1623513,2,LC_REQUEST,1148193435944668,1148193458944917,23.000249,23.000249,1.000000,92.000996,4.000000,4,4
lc_vs_4_be_long_r1,1623513,1623513,3,LC_PREFILL_SUBMISSION,1148193438944701,1148193441944733,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
lc_vs_4_be_long_r1,1623513,1623513,4,LC_PREFILL_SYNC,1148193444944765,1148193447944798,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
lc_vs_4_be_long_r1,1623513,1623513,5,LC_DECODE_STEP,1148193449944820,1148193455944885,6.000065,6.000065,1.000000,24.000260,4.000000,4,4
lc_vs_4_be_long_r1,1623513,1623513,6,LC_REQUEST,1148193462944960,1148193495945318,33.000358,33.000358,1.000000,132.001432,4.000000,4,4
lc_vs_4_be_long_r1,1623513,1623513,7,LC_PREFILL_SUBMISSION,1148193465944993,1148193468945025,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
lc_vs_4_be_long_r1,1623513,1623513,8,LC_PREFILL_SYNC,1148193471945058,1148193480945155,9.000097,9.000097,1.000000,36.000388,4.000000,4,4
lc_vs_4_be_long_r1,1623513,1623513,9,LC_DECODE_STEP,1148193483945188,1148193492945285,9.000097,9.000097,1.000000,36.000388,4.000000,4,4
lc_vs_4_be_long_r1,1623513,1623513,10,LC_REQUEST,1148193499945361,1148193531945707,32.000346,32.000346,1.000000,125.001351,3.906250,5,4
lc_vs_4_be_long_r1,1623513,1623513,11,LC_PREFILL_SUBMISSION,1148193502945393,1148193505945426,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
