run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
lc_vs_4_be_long_r2,1624714,1624714,2,LC_REQUEST,1148245104503780,1148245130504062,26.000282,26.000282,1.000000,104.001128,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,3,LC_PREFILL_SUBMISSION,1148245107503813,1148245110503845,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,4,LC_PREFILL_SYNC,1148245113503878,1148245118503932,5.000054,5.000054,1.000000,20.000216,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,5,LC_DECODE_STEP,1148245121503964,1148245127504029,6.000065,6.000065,1.000000,24.000260,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,6,LC_REQUEST,1148245134504105,1148245161504397,27.000292,27.000292,1.000000,108.001168,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,7,LC_PREFILL_SUBMISSION,1148245137504137,1148245140504170,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,8,LC_PREFILL_SYNC,1148245143504202,1148245149504267,6.000065,6.000065,1.000000,24.000260,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,9,LC_DECODE_STEP,1148245152504300,1148245158504365,6.000065,6.000065,1.000000,24.000260,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,10,LC_REQUEST,1148245165504440,1148245190504711,25.000271,25.000271,1.000000,100.001084,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,11,LC_PREFILL_SUBMISSION,1148245168504473,1148245171504505,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,12,LC_PREFILL_SYNC,1148245174504538,1148245176504559,2.000021,2.000021,1.000000,8.000084,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,13,LC_DECODE_STEP,1148245180504603,1148245187504678,7.000075,7.000075,1.000000,28.000300,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,14,LC_REQUEST,1148245194504754,1148245219505025,25.000271,25.000271,1.000000,100.001084,4.000000,4,4
lc_vs_4_be_long_r2,1624714,1624714,15,LC_PREFILL_SUBMISSION,1148245197504787,1148245200504819,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
