% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
 98.62    0.307985       30798        10         1 futex
  0.42    0.001317          69        19           munmap
  0.24    0.000744          19        38           mmap
  0.17    0.000524           4       121           brk
  0.11    0.000328          23        14           mprotect
  0.10    0.000321          17        18         5 openat
  0.08    0.000255          21        12           read
  0.07    0.000204          15        13           close
  0.05    0.000165          11        14           fstat
  0.03    0.000099          33         3           rt_sigprocmask
  0.03    0.000083          20         4           newfstatat
  0.02    0.000057          28         2           lseek
  0.02    0.000056          56         1           clone3
  0.01    0.000039          19         2           pread64
  0.01    0.000030          30         1           prlimit64
  0.01    0.000022          22         1           madvise
  0.00    0.000013          13         1           getrandom
  0.00    0.000012          12         1           set_robust_list
  0.00    0.000012          12         1           rseq
  0.00    0.000010          10         1           set_tid_address
  0.00    0.000010          10         1           rt_sigaction
  0.00    0.000001           1         1         1 ioctl
  0.00    0.000001           1         1           write
  0.00    0.000000           0         1         1 faccessat
  0.00    0.000000           0         1           execve
------ ----------- ----------- --------- --------- ----------------
100.00    0.312288        1107       282         8 total
