% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
 27.15    0.001247         124        10         1 futex
 17.37    0.000798          24        33           mmap
  8.95    0.000411         411         1           write
  8.12    0.000373          20        18         5 openat
  7.75    0.000356          22        16           munmap
  7.49    0.000344          28        12           read
  5.29    0.000243          17        14           mprotect
  5.07    0.000233          17        13           close
  4.94    0.000227          16        14           fstat
  1.07    0.000049          24         2           pread64
  0.98    0.000045          11         4           newfstatat
  0.81    0.000037          12         3           rt_sigprocmask
  0.78    0.000036          36         1           rseq
  0.76    0.000035          17         2           lseek
  0.70    0.000032          32         1           clone3
  0.54    0.000025           8         3           brk
  0.52    0.000024          24         1           set_tid_address
  0.44    0.000020          20         1           getrandom
  0.41    0.000019          19         1           set_robust_list
  0.28    0.000013          13         1           madvise
  0.24    0.000011          11         1           prlimit64
  0.22    0.000010          10         1           rt_sigaction
  0.11    0.000005           5         1         1 ioctl
  0.00    0.000000           0         1         1 faccessat
  0.00    0.000000           0         1           execve
------ ----------- ----------- --------- --------- ----------------
100.00    0.004593          29       156         8 total
