% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
 99.10    1.283844       67570        19         9 futex
  0.61    0.007885         394        20           munmap
  0.08    0.000995           8       121           brk
  0.06    0.000824          21        38           mmap
  0.04    0.000524          37        14           mprotect
  0.03    0.000325          27        12           read
  0.02    0.000273          15        18         5 openat
  0.02    0.000265          18        14           fstat
  0.01    0.000165          12        13           close
  0.01    0.000072          72         1         1 ioctl
  0.01    0.000069          34         2           pread64
  0.01    0.000068          22         3           rt_sigprocmask
  0.00    0.000058          29         2           lseek
  0.00    0.000039          39         1           write
  0.00    0.000038          38         1           getrandom
  0.00    0.000034          34         1           set_robust_list
  0.00    0.000018           4         4           newfstatat
  0.00    0.000016          16         1           set_tid_address
  0.00    0.000014          14         1           sched_yield
  0.00    0.000014          14         1           prlimit64
  0.00    0.000000           0         1         1 faccessat
  0.00    0.000000           0         1           rt_sigaction
  0.00    0.000000           0         1           execve
  0.00    0.000000           0         1           madvise
  0.00    0.000000           0         1           rseq
  0.00    0.000000           0         1           clone3
------ ----------- ----------- --------- --------- ----------------
100.00    1.295540        4421       293        16 total
