% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
 18.90    0.000904          27        33           mmap
  9.95    0.000476          26        18         5 openat
  9.51    0.000455         113         4           newfstatat
  8.78    0.000420          30        14           fstat
  8.24    0.000394          39        10         1 futex
  8.05    0.000385          29        13           close
  7.61    0.000364          30        12           read
  7.34    0.000351          21        16           munmap
  6.27    0.000300          21        14           mprotect
  3.53    0.000169         169         1           execve
  3.32    0.000159          79         2           pread64
  2.34    0.000112          37         3           rt_sigprocmask
  1.84    0.000088          29         3           brk
  1.07    0.000051          51         1           clone3
  0.73    0.000035          35         1           prlimit64
  0.48    0.000023          23         1           rt_sigaction
  0.44    0.000021          21         1         1 faccessat
  0.38    0.000018          18         1           madvise
  0.31    0.000015          15         1           getrandom
  0.31    0.000015          15         1           rseq
  0.29    0.000014          14         1           set_tid_address
  0.27    0.000013          13         1           set_robust_list
  0.00    0.000000           0         1         1 ioctl
  0.00    0.000000           0         2           lseek
  0.00    0.000000           0         1           write
------ ----------- ----------- --------- --------- ----------------
100.00    0.004782          30       156         8 total
