run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,lc_request_count,lc_p95_ms,lc_p99_ms,mean_union_overlap_ms,p95_union_overlap_ms,mean_union_overlap_frac,mean_weighted_overlap_ms,p95_weighted_overlap_ms,mean_weighted_overlap_frac,mean_overlap_count,p95_overlap_count,mean_max_concurrent_be,p95_max_concurrent_be,duration_vs_union_overlap_corr,duration_vs_weighted_overlap_corr,slow_request_threshold_ms,slow_request_count,slow_mean_union_overlap_ms,normal_mean_union_overlap_ms,slow_mean_weighted_overlap_ms,normal_mean_weighted_overlap_ms,slow_mean_overlap_count,normal_mean_overlap_count,slow_mean_max_concurrent_be,normal_mean_max_concurrent_be
lc_vs_be_chunked/chunked1/proper/delay_50/r1,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r1,lc_vs_be_chunked,chunked1,proper,50,1,0,1,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000167,21.51017108,19.30015308,21.000167,0.9492601961616878,19.30015308,21.000167,0.9492601961616878,1.32,2.0,1,1.0,0.5741611803419305,0.5741611803419305,21.000167,12,20.000159083333333,19.079098552631578,20.000159083333333,19.079098552631578,1.3333333333333333,1.3157894736842106,1,1
lc_vs_be_chunked/chunked1/proper/delay_50/r2,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r2,lc_vs_be_chunked,chunked1,proper,50,2,0,1,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000167,21.51017108,19.240152900000002,21.000167,0.953686263336852,19.2401529,21.000167,0.953686263336852,1.26,2.0,1,1.0,0.20510466101518648,0.20510466101518648,21.000167,9,19.777935,19.12210317073171,19.777935,19.12210317073171,1.4444444444444444,1.2195121951219512,1,1
lc_vs_be_chunked/chunked1/proper/delay_50/r3,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r3,lc_vs_be_chunked,chunked1,proper,50,3,0,1,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000167,21.510171059999998,19.52015516,21.000167,0.9561041228078361,19.52015516,21.000167,0.9561041228078361,1.28,2.0,1,1.0,0.32987761098134777,0.3298776109813478,21.000167,20,19.650156250000002,19.433487766666666,19.650156250000002,19.433487766666666,1.5,1.1333333333333333,1,1
lc_vs_be_chunked/chunked1/proper/delay_50/r4,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r4,lc_vs_be_chunked,chunked1,proper,50,4,0,1,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000168,21.510171569999997,19.1201523,21.000167,0.9480250648850085,19.1201523,21.000167,0.9480250648850085,1.3,2.0,1,1.0,0.5448766154221042,0.5448766154221043,21.000168,5,19.400154999999998,19.08904088888889,19.400155,19.08904088888889,1.6,1.2666666666666666,1,1
lc_vs_be_chunked/chunked1/proper/delay_50/r5,out_core/lc_vs_be_chunked/chunked1/proper/delay_50/r5,lc_vs_be_chunked,chunked1,proper,50,5,0,1,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000168,22.00017551,19.52015556,21.00016755,0.954601731162061,19.52015556,21.00016755,0.954601731162061,1.32,2.0,1,1.0,0.20344835305297757,0.20344835305297765,21.000168,7,19.85730157142857,19.465271325581394,19.85730157142857,19.465271325581394,1.5714285714285714,1.2790697674418605,1,1
lc_vs_be_long/long1/naive/delay_50/r1,out_core/lc_vs_be_long/long1/naive/delay_50/r1,lc_vs_be_long,long1,naive,50,1,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000167,22.000174,15.420122300000001,19.00015,0.7627635018169832,15.420122300000001,19.00015,0.7627635018169832,2.02,3.0,0.96,1.0,0.5587173438381101,0.5587173438381101,21.000167,9,18.444591,14.756214536585366,18.444591000000003,14.756214536585366,2,2.024390243902439,1,0.9512195121951219
lc_vs_be_long/long1/naive/delay_50/r2,out_core/lc_vs_be_long/long1/naive/delay_50/r2,lc_vs_be_long,long1,naive,50,2,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000167,22.530178729999996,15.22012082,18.000144,0.7500739360117916,15.22012082,18.000144,0.7500739360117916,1.94,3.0,0.94,1.0,0.28864830151290094,0.288648301512901,21.000167,10,16.2001288,14.975118825000001,16.2001288,14.975118825,1.8,1.975,0.9,0.95
lc_vs_be_long/long1/naive/delay_50/r3,out_core/lc_vs_be_long/long1/naive/delay_50/r3,lc_vs_be_long,long1,naive,50,3,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,21.00016755,23.530186729999997,16.08012778,19.00015155,0.7852717238484715,16.08012778,19.000151550000002,0.7852717238484715,2.06,3.0,0.98,1.0,0.5492511924946167,0.5492511924946167,21.00016755,3,17.66680733333333,15.978850361702127,17.666807333333335,15.978850361702127,1.6666666666666667,2.0851063829787235,1,0.9787234042553191
lc_vs_be_long/long1/naive/delay_50/r4,out_core/lc_vs_be_long/long1/naive/delay_50/r4,lc_vs_be_long,long1,naive,50,4,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,22.55017985,23.000183,15.28012164,19.550155849999996,0.7423834081459031,15.28012164,19.550155849999996,0.7423834081459031,1.96,3.0,0.92,1.0,0.3672832670591915,0.36728326705919156,22.55017985,3,19.666823,15.000119425531915,19.666823,15.000119425531915,2,1.9574468085106382,1,0.9148936170212766
lc_vs_be_long/long1/naive/delay_50/r5,out_core/lc_vs_be_long/long1/naive/delay_50/r5,lc_vs_be_long,long1,naive,50,5,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,22.55017985,23.000183,15.06011994,19.000152,0.7423657363855481,15.06011994,19.000152,0.7423657363855481,1.9,2.549999999999997,0.92,1.0,0.1103233640801036,0.11032336408010361,22.55017985,3,18.666815333333332,14.829905340425531,18.666815333333332,14.829905340425531,2.3333333333333335,1.872340425531915,1,0.9148936170212766
lc_vs_be_long/long1/none/delay_0/r1,out_core/lc_vs_be_long/long1/none/delay_0/r1,lc_vs_be_long,long1,none,0,1,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000167,22.510178079999996,15.26012106,18.5501473,0.7583201043712796,15.26012106,18.5501473,0.7583201043712796,2,3.0,0.94,1.0,0.3396751439903005,0.3396751439903005,21.000167,8,16.125128125,15.09535780952381,16.125128125,15.09535780952381,1.75,2.0476190476190474,0.875,0.9523809523809523
lc_vs_be_long/long1/none/delay_0/r2,out_core/lc_vs_be_long/long1/none/delay_0/r2,lc_vs_be_long,long1,none,0,2,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,21.55017085,22.000175,15.30012144,19.000151,0.7543139663326245,15.30012144,19.000151000000002,0.7543139663326245,2,3.0,0.94,1.0,0.3606601887362903,0.36066018873629035,21.55017085,3,18.000143333333334,15.127779617021277,18.000143333333334,15.127779617021277,2.3333333333333335,1.9787234042553192,1,0.9361702127659575
lc_vs_be_long/long1/none/delay_0/r3,out_core/lc_vs_be_long/long1/none/delay_0/r3,lc_vs_be_long,long1,none,0,3,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000167,21.000167,15.38012212,19.00015055,0.763731828211377,15.380122120000001,19.00015055,0.763731828211377,2.02,3.0,0.96,1.0,0.4399329863641265,0.4399329863641264,21.000167,10,18.0001433,14.725116825,18.0001433,14.725116825,2,2.025,1,0.95
lc_vs_be_long/long1/none/delay_0/r4,out_core/lc_vs_be_long/long1/none/delay_0/r4,lc_vs_be_long,long1,none,0,4,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,22.55017985,23.000183,15.34012218,20.000159,0.7453213283684608,15.34012218,20.000159,0.7453213283684608,2,3.0,0.92,1.0,0.30197943279711464,0.30197943279711476,22.55017985,3,20.000159,15.042673021276595,20.000159,15.042673021276595,2,2,1,0.9148936170212766
lc_vs_be_long/long1/none/delay_0/r5,out_core/lc_vs_be_long/long1/none/delay_0/r5,lc_vs_be_long,long1,none,0,5,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,23.00018355,23.000184,15.76012562,19.550155849999996,0.7719512928760638,15.76012562,19.550155849999996,0.7719512928760637,1.94,2.549999999999997,0.94,1.0,0.3215940675851219,0.32159406758512193,23.00018355,3,19.666824000000002,15.51076189361702,19.666824000000002,15.51076189361702,2,1.9361702127659575,1,0.9361702127659575
lc_vs_be_long/long1/proper/delay_50/r1,out_core/lc_vs_be_long/long1/proper/delay_50/r1,lc_vs_be_long,long1,proper,50,1,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,22.550178399999997,23.000182,16.0001266,20.000158,0.7835226126134064,16.0001266,20.000158,0.7835226126134064,2.02,3.0,0.98,1.0,0.3063392678328764,0.30633926783287635,22.550178399999997,3,19.666822,15.766082212765957,19.666822,15.766082212765959,2,2.021276595744681,1,0.9787234042553191
lc_vs_be_long/long1/proper/delay_50/r2,out_core/lc_vs_be_long/long1/proper/delay_50/r2,lc_vs_be_long,long1,proper,50,2,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000167,21.000167,15.16012032,18.00014355,0.74964160326055,15.16012032,18.00014355,0.74964160326055,1.96,3.0,0.94,1.0,0.3802851741416602,0.38028517414166024,21.000167,10,17.9001423,14.475114825,17.900142300000002,14.475114825,2,1.95,1,0.925
lc_vs_be_long/long1/proper/delay_50/r3,out_core/lc_vs_be_long/long1/proper/delay_50/r3,lc_vs_be_long,long1,proper,50,3,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,21.000167,21.000167,15.220121,19.000151,0.7558421042930655,15.220121,19.000151000000002,0.7558421042930655,2.04,3.0,0.94,1.0,0.306344842791846,0.30634484279184604,21.000167,15,17.000135266666668,14.457257742857143,17.000135266666668,14.457257742857143,1.8666666666666667,2.1142857142857143,0.9333333333333333,0.9428571428571428
lc_vs_be_long/long1/proper/delay_50/r4,out_core/lc_vs_be_long/long1/proper/delay_50/r4,lc_vs_be_long,long1,proper,50,4,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,22.550179399999998,23.510187079999998,15.26012144,19.00015155,0.7473746502488818,15.260121439999999,19.000151550000002,0.7473746502488818,1.94,3.0,0.92,1.0,0.28554820255512997,0.28554820255513,22.550179399999998,3,19.000151,15.021396148936171,19.000151000000002,15.02139614893617,2,1.9361702127659575,1,0.9148936170212766
lc_vs_be_long/long1/proper/delay_50/r5,out_core/lc_vs_be_long/long1/proper/delay_50/r5,lc_vs_be_long,long1,proper,50,5,1,0,1,be_first,0.05,50,80,8,64,512,1048576,50,23.000183,23.000184,15.440123060000001,20.00015955,0.7482124989968212,15.44012306,20.00015955,0.7482124989968212,1.94,3.0,0.92,1.0,0.346215485231822,0.34621548523182205,23.000183,5,19.800158,14.955674733333334,19.800158,14.955674733333334,2,1.9333333333333333,1,0.9111111111111111
