run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,phase_type,count,mean_ms,p50_ms,p95_ms,p99_ms,max_ms,min_ms,stdev_ms
lc_vs_be_chunked/chunked1/none/delay_0/r2,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r2,lc_vs_be_chunked,chunked1,none,0,2,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.92002316,3.000024,3.000024,3.000024,3.000024,2.000016,0.2740496484227391
lc_vs_be_chunked/chunked1/none/delay_0/r2,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r2,lc_vs_be_chunked,chunked1,none,0,2,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.84002256,3.000024,3.000024,3.000024,3.000024,2.000015,0.37033104221152713
lc_vs_be_chunked/chunked1/none/delay_0/r2,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r2,lc_vs_be_chunked,chunked1,none,0,2,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.34016146,20.000159,21.000167,21.000167,21.000167,19.000151,0.5194229993584217
lc_vs_be_chunked/chunked1/none/delay_0/r3,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r3,lc_vs_be_chunked,chunked1,none,0,3,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.0800245,3.000024,4.000032,4.000032,4.000032,2.000016,0.3404705627349164
lc_vs_be_chunked/chunked1/none/delay_0/r3,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r3,lc_vs_be_chunked,chunked1,none,0,3,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.7800220799999997,3.000024,3.000024,3.000024,3.000024,2.000016,0.41845521937599706
lc_vs_be_chunked/chunked1/none/delay_0/r3,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r3,lc_vs_be_chunked,chunked1,none,0,3,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.8400225999999997,3.000024,3.000024,3.000024,3.000024,2.000016,0.3703309496294758
lc_vs_be_chunked/chunked1/none/delay_0/r3,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r3,lc_vs_be_chunked,chunked1,none,0,3,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.42016236,20.000159,21.000167,22.00017451,22.000175,19.000151,0.6091192182682009
lc_vs_be_chunked/chunked1/none/delay_0/r4,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r4,lc_vs_be_chunked,chunked1,none,0,4,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.1200248399999997,3.000024,4.000032,4.000032,4.000032,3.000023,0.3282633935081463
lc_vs_be_chunked/chunked1/none/delay_0/r4,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r4,lc_vs_be_chunked,chunked1,none,0,4,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.86002284,3.000024,3.000024,3.000024,3.000024,2.000016,0.3505126205298002
lc_vs_be_chunked/chunked1/none/delay_0/r4,out_core/lc_vs_be_chunked/chunked1/none/delay_0/r4,lc_vs_be_chunked,chunked1,none,0,4,0,1,1,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.80002232,3.000024,3.000024,3.00002451,3.000025,2.000015,0.4040642099031169
