variant,key,bytes,vary_x1,vary_x2,metric,y1,y2,elasticity
kernels,rseq,1000000,5000,10000,usec_per_iter,0.0052,0.0024999999999999996,-1.0565835283663665
kernels,rseq,1000000,10000,50000,usec_per_iter,0.0024999999999999996,0.00058,-0.9077814658325013
kernels,rseq,1000000,50000,100000,usec_per_iter,0.00058,0.00078,0.42742122373467645
kernels,rt_sigaction,1000000,100,5000,usec_per_iter,0.24,0.0024,-1.177183820135558
kernels,rt_sigaction,1000000,5000,10000,usec_per_iter,0.0024,0.002,-0.2630344058337929
kernels,rt_sigaction,1000000,10000,50000,usec_per_iter,0.002,0.0002,-1.4306765580733944
kernels,rt_sigaction,1000000,50000,100000,usec_per_iter,0.0002,0.00027,0.43295940727610704
kernels,rt_sigprocmask,1000000,100,5000,usec_per_iter,2.98,0.0086,-1.4948573584883533
kernels,rt_sigprocmask,1000000,5000,10000,usec_per_iter,0.0086,0.0118,0.45637829465974433
kernels,rt_sigprocmask,1000000,10000,50000,usec_per_iter,0.0118,0.00148,-1.2899270159205984
kernels,rt_sigprocmask,1000000,50000,100000,usec_per_iter,0.00148,0.00316,1.0943273825481525
kernels,set_robust_list,1000000,100,5000,usec_per_iter,0.1,0.0068,-0.6871758090573443
kernels,set_robust_list,1000000,5000,10000,usec_per_iter,0.0068,0.0029999999999999996,-1.1805722456418217
kernels,set_robust_list,1000000,10000,50000,usec_per_iter,0.0029999999999999996,0.0020800000000000003,-0.227560437172117
kernels,set_robust_list,1000000,50000,100000,usec_per_iter,0.0020800000000000003,0.00023,-3.1768777620840787
kernels,set_tid_address,1000000,100,5000,usec_per_iter,0.18,0.0048,-0.9264620703782657
kernels,set_tid_address,1000000,5000,10000,usec_per_iter,0.0048,0.0037,-0.3755091350922055
kernels,set_tid_address,1000000,10000,50000,usec_per_iter,0.0037,0.00048,-1.2689535762467654
kernels,set_tid_address,1000000,50000,100000,usec_per_iter,0.00048,0.00022,-1.1255308820838594
kernels,write,1000000,100,5000,usec_per_iter,0.5,0.0004,-1.8228161798644418
kernels,write,1000000,5000,10000,usec_per_iter,0.0004,0.0,nan
kernels,write,1000000,10000,50000,usec_per_iter,0.0,0.00082,nan
kernels,write,1000000,50000,100000,usec_per_iter,0.00082,1e-05,-6.357552004618083
kernels,sched_yield,1000000,5000,10000,usec_per_iter,0.0176,0.005,-1.8155754288625725
kernels,sched_yield,1000000,10000,50000,usec_per_iter,0.005,0.00284,-0.35144807754996055
kernels,sched_yield,1000000,50000,100000,usec_per_iter,0.00284,0.00164,-0.7921951148865981
kernels,brk,5000000,100,5000,usec_per_iter,1.12,0.0866,-0.6543377033235516
kernels,brk,5000000,5000,10000,usec_per_iter,0.0866,0.0348,-1.3152797188779968
kernels,brk,5000000,10000,50000,usec_per_iter,0.0348,0.008700000000000001,-0.8613531161467863
kernels,brk,5000000,50000,100000,usec_per_iter,0.008700000000000001,0.017,0.9664474402889738
kernels,clone3,5000000,100,5000,usec_per_iter,0.77,0.044,-0.7316421393631908
kernels,clone3,5000000,5000,10000,usec_per_iter,0.044,0.0137,-1.6833276305641325
kernels,clone3,5000000,10000,50000,usec_per_iter,0.0137,0.00072,-1.8303905214652008
kernels,clone3,5000000,50000,100000,usec_per_iter,0.00072,0.0019099999999999998,1.407503826593436
kernels,close,5000000,100,5000,usec_per_iter,6.36,0.0644,-1.1739885007964623
kernels,close,5000000,5000,10000,usec_per_iter,0.0644,0.045,-0.5171356868975795
kernels,close,5000000,10000,50000,usec_per_iter,0.045,0.00784,-1.0857353625808501
kernels,close,5000000,50000,100000,usec_per_iter,0.00784,0.00294,-1.4150374992788435
kernels,execve,5000000,100,5000,usec_per_iter,3.36,0.0298,-1.2078630041002911
kernels,execve,5000000,5000,10000,usec_per_iter,0.0298,0.02,-0.5753123306874369
kernels,execve,5000000,10000,50000,usec_per_iter,0.02,0.01186,-0.32468533016852763
kernels,execve,5000000,50000,100000,usec_per_iter,0.01186,0.00307,-1.9497934491758238
kernels,faccessat,5000000,100,5000,usec_per_iter,0.14,0.0026,-1.0189436442604998
kernels,faccessat,5000000,5000,10000,usec_per_iter,0.0026,0.0017,-0.6129768768907521
kernels,faccessat,5000000,10000,50000,usec_per_iter,0.0017,0.0007,-0.5513124726004206
kernels,faccessat,5000000,50000,100000,usec_per_iter,0.0007,0.00014,-2.321928094887362
kernels,fstat,5000000,100,5000,usec_per_iter,7.47,0.0972,-1.1098808878771609
kernels,fstat,5000000,5000,10000,usec_per_iter,0.0972,0.041299999999999996,-1.2348145321863353
kernels,fstat,5000000,10000,50000,usec_per_iter,0.041299999999999996,0.01008,-0.8762743976813776
kernels,fstat,5000000,50000,100000,usec_per_iter,0.01008,0.00712,-0.5015464925335189
kernels,futex,5000000,100,5000,usec_per_iter,66.19,20.6932,-0.2972181525083982
kernels,futex,5000000,5000,10000,usec_per_iter,20.6932,15.8138,-0.3879726772065177
kernels,futex,5000000,10000,50000,usec_per_iter,15.8138,21.146000000000004,0.1805399161523093
kernels,futex,5000000,50000,100000,usec_per_iter,21.146000000000004,19.44262,-0.1211621442776413
kernels,getrandom,5000000,100,5000,usec_per_iter,0.32,0.0042,-1.1076715204618803
kernels,getrandom,5000000,5000,10000,usec_per_iter,0.0042,0.0016,-1.3923174227787591
kernels,getrandom,5000000,10000,50000,usec_per_iter,0.0016,0.0,nan
kernels,getrandom,5000000,50000,100000,usec_per_iter,0.0,0.00011,nan
kernels,ioctl,5000000,100,5000,usec_per_iter,1.29,0.009,-1.2692085177234513
kernels,ioctl,5000000,5000,10000,usec_per_iter,0.009,0.0022,-2.032421477692377
kernels,ioctl,5000000,10000,50000,usec_per_iter,0.0022,0.008519999999999998,0.841262014531047
kernels,ioctl,5000000,50000,100000,usec_per_iter,0.008519999999999998,0.0014,-2.60542660328087
kernels,lseek,5000000,100,5000,usec_per_iter,0.85,0.0126,-1.0765630799418069
kernels,lseek,5000000,5000,10000,usec_per_iter,0.0126,0.007,-0.8479969065549493
kernels,lseek,5000000,10000,50000,usec_per_iter,0.007,0.00102,-1.196757890986988
kernels,lseek,5000000,50000,100000,usec_per_iter,0.00102,0.00051,-1.0
kernels,madvise,5000000,100,5000,usec_per_iter,0.18,0.0116,-0.7009037904361205
kernels,madvise,5000000,5000,10000,usec_per_iter,0.0116,0.0032,-1.857980995127571
kernels,madvise,5000000,10000,50000,usec_per_iter,0.0032,0.00022,-1.6634866879619883
kernels,madvise,5000000,50000,100000,usec_per_iter,0.00022,0.00028,0.347923303420307
kernels,mmap,5000000,100,5000,usec_per_iter,19.14,0.3204,-1.0454860424229842
kernels,mmap,5000000,5000,10000,usec_per_iter,0.3204,0.1726,-0.8924416832297548
kernels,mmap,5000000,10000,50000,usec_per_iter,0.1726,0.034,-1.0094308338841795
kernels,mmap,5000000,50000,100000,usec_per_iter,0.034,0.02182,-0.6398836447014565
kernels,mprotect,5000000,100,5000,usec_per_iter,5.72,0.08960000000000001,-1.0624602050207193
kernels,mprotect,5000000,5000,10000,usec_per_iter,0.08960000000000001,0.06559999999999999,-0.4498029174395207
kernels,mprotect,5000000,10000,50000,usec_per_iter,0.06559999999999999,0.00882,-1.2467419901253907
kernels,mprotect,5000000,50000,100000,usec_per_iter,0.00882,0.004920000000000001,-0.8421203402182799
kernels,munmap,5000000,100,5000,usec_per_iter,14.12,0.8199999999999998,-0.7275118696490009
kernels,munmap,5000000,5000,10000,usec_per_iter,0.8199999999999998,0.3074,-1.4155067447020364
kernels,munmap,5000000,10000,50000,usec_per_iter,0.3074,0.36664,0.1094982339702955
kernels,munmap,5000000,50000,100000,usec_per_iter,0.36664,0.15371,-1.2541531645007493
kernels,newfstatat,5000000,100,5000,usec_per_iter,2.29,0.0402,-1.0333375072984496
kernels,newfstatat,5000000,5000,10000,usec_per_iter,0.0402,0.0136,-1.5635888499285886
kernels,newfstatat,5000000,10000,50000,usec_per_iter,0.0136,0.00196,-1.2036036336250395
kernels,newfstatat,5000000,50000,100000,usec_per_iter,0.00196,0.00114,-0.7818198299504668
kernels,openat,5000000,100,5000,usec_per_iter,23.04,0.113,-1.3592965298821165
kernels,openat,5000000,5000,10000,usec_per_iter,0.113,0.0616,-0.8753205166076484
kernels,openat,5000000,10000,50000,usec_per_iter,0.0616,0.021,-0.6686430240657791
kernels,openat,5000000,50000,100000,usec_per_iter,0.021,0.00951,-1.142872081692922
kernels,pread64,5000000,100,5000,usec_per_iter,1.04,0.0126,-1.1281322149829691
kernels,pread64,5000000,5000,10000,usec_per_iter,0.0126,0.0099,-0.347923303420307
kernels,pread64,5000000,10000,50000,usec_per_iter,0.0099,0.00162,-1.1246837134330079
kernels,pread64,5000000,50000,100000,usec_per_iter,0.00162,0.00078,-1.054447784022377
kernels,prlimit64,5000000,100,5000,usec_per_iter,0.24,0.0026,-1.1567231256144692
kernels,prlimit64,5000000,5000,10000,usec_per_iter,0.0026,0.0025,-0.05658352836636658
kernels,prlimit64,5000000,10000,50000,usec_per_iter,0.0025,0.0,nan
kernels,prlimit64,5000000,50000,100000,usec_per_iter,0.0,0.0001,nan
kernels,read,5000000,100,5000,usec_per_iter,12.690000000000003,0.0754,-1.3102587276665418
kernels,read,5000000,5000,10000,usec_per_iter,0.0754,0.0468,-0.6880559936852595
kernels,read,5000000,10000,50000,usec_per_iter,0.0468,0.01322,-0.7854620291553637
kernels,read,5000000,50000,100000,usec_per_iter,0.01322,0.00579,-1.1910869235184551
kernels,rseq,5000000,100,5000,usec_per_iter,0.24,0.0064,-0.9264620703782657
kernels,rseq,5000000,5000,10000,usec_per_iter,0.0064,0.0028,-1.1926450779423947
kernels,rseq,5000000,10000,50000,usec_per_iter,0.0028,0.00038,-1.2409322708338042
kernels,rseq,5000000,50000,100000,usec_per_iter,0.00038,0.00024999999999999995,-0.6040713236688602
kernels,rt_sigaction,5000000,100,5000,usec_per_iter,0.17,0.0054,-0.8817431489267323
kernels,rt_sigaction,5000000,5000,10000,usec_per_iter,0.0054,0.0022,-1.295455883526171
kernels,rt_sigaction,5000000,10000,50000,usec_per_iter,0.0022,0.00022,-1.4306765580733938
kernels,rt_sigaction,5000000,50000,100000,usec_per_iter,0.00022,0.00027,0.295455883526171
kernels,rt_sigprocmask,5000000,100,5000,usec_per_iter,0.43,0.0626,-0.4925891100097596
kernels,rt_sigprocmask,5000000,5000,10000,usec_per_iter,0.0626,0.013299999999999998,-2.2347364114314283
kernels,rt_sigprocmask,5000000,10000,50000,usec_per_iter,0.013299999999999998,0.0012,-1.4945854449245475
kernels,rt_sigprocmask,5000000,50000,100000,usec_per_iter,0.0012,0.00173,0.5277376320282068
kernels,set_robust_list,5000000,100,5000,usec_per_iter,0.17,0.004999999999999999,-0.9014161010104346
kernels,set_robust_list,5000000,5000,10000,usec_per_iter,0.004999999999999999,0.0056,0.16349873228288075
kernels,set_robust_list,5000000,10000,50000,usec_per_iter,0.0056,0.00068,-1.3100406435463665
kernels,set_robust_list,5000000,50000,100000,usec_per_iter,0.00068,0.00035,-0.9581798243053729
kernels,set_tid_address,5000000,100,5000,usec_per_iter,0.17,0.006,-0.8548106601577162
kernels,set_tid_address,5000000,5000,10000,usec_per_iter,0.006,0.0024999999999999996,-1.263034405833793
kernels,set_tid_address,5000000,10000,50000,usec_per_iter,0.0024999999999999996,0.00056,-0.9295849287310468
kernels,set_tid_address,5000000,50000,100000,usec_per_iter,0.00056,0.00023,-1.2837929660005918
kernels,write,5000000,100,5000,usec_per_iter,0.07,0.023,-0.2845077916402485
kernels,write,5000000,5000,10000,usec_per_iter,0.023,0.007,-1.7162070339994078
kernels,write,5000000,10000,50000,usec_per_iter,0.007,0.00034,-1.8793640854729738
kernels,write,5000000,50000,100000,usec_per_iter,0.00034,0.0,nan
kernels,sched_yield,5000000,5000,10000,usec_per_iter,0.0028,0.0077,1.459431618637297
kernels,sched_yield,5000000,10000,50000,usec_per_iter,0.0077,0.009260000000000001,0.1146261799682834
kernels,sched_yield,5000000,50000,100000,usec_per_iter,0.009260000000000001,0.00017,-5.767405542009895
kernels,brk,10000000,100,5000,usec_per_iter,0.4,0.0802,-0.41076983187619154
kernels,brk,10000000,5000,10000,usec_per_iter,0.0802,0.0765,-0.06814248887490594
kernels,brk,10000000,10000,50000,usec_per_iter,0.0765,0.02264,-0.7565203218408482
kernels,brk,10000000,50000,100000,usec_per_iter,0.02264,0.04578000000000001,1.0158435047238041
kernels,clone3,10000000,100,5000,usec_per_iter,1.4,0.033800000000000004,-0.9518775088866928
kernels,clone3,10000000,5000,10000,usec_per_iter,0.033800000000000004,0.029699999999999994,-0.18656031548141902
kernels,clone3,10000000,10000,50000,usec_per_iter,0.029699999999999994,0.0023799999999999997,-1.568278303018179
kernels,clone3,10000000,50000,100000,usec_per_iter,0.0023799999999999997,0.00137,-0.7967856803474169
kernels,close,10000000,100,5000,usec_per_iter,4.85,0.07080000000000002,-1.080483161107906
kernels,close,10000000,5000,10000,usec_per_iter,0.07080000000000002,0.0387,-0.8714157939385873
kernels,close,10000000,10000,50000,usec_per_iter,0.0387,0.00782,-0.9936108955330676
kernels,close,10000000,50000,100000,usec_per_iter,0.00782,0.004430000000000001,-0.819861908752334
kernels,execve,10000000,100,5000,usec_per_iter,2.7,0.0,nan
kernels,execve,10000000,5000,10000,usec_per_iter,0.0,0.0,nan
kernels,execve,10000000,10000,50000,usec_per_iter,0.0,0.01108,nan
kernels,execve,10000000,50000,100000,usec_per_iter,0.01108,0.0,nan
kernels,faccessat,10000000,100,5000,usec_per_iter,0.16,0.0,nan
kernels,faccessat,10000000,5000,10000,usec_per_iter,0.0,0.0,nan
kernels,faccessat,10000000,10000,50000,usec_per_iter,0.0,0.0008,nan
kernels,faccessat,10000000,50000,100000,usec_per_iter,0.0008,0.0,nan
kernels,fstat,10000000,100,5000,usec_per_iter,4.36,0.0964,-0.9743606132779916
kernels,fstat,10000000,5000,10000,usec_per_iter,0.0964,0.0295,-1.7083181919807577
kernels,fstat,10000000,10000,50000,usec_per_iter,0.0295,0.01412,-0.4577983565494313
kernels,fstat,10000000,50000,100000,usec_per_iter,0.01412,0.0051,-1.469170936412321
kernels,futex,10000000,100,5000,usec_per_iter,66.63000000000001,20.8884,-0.29651179044714443
kernels,futex,10000000,5000,10000,usec_per_iter,20.8884,29.42,0.49409525684299577
kernels,futex,10000000,10000,50000,usec_per_iter,29.42,24.61956,-0.11068054558025317
kernels,futex,10000000,50000,100000,usec_per_iter,24.61956,25.172670000000004,0.03205326929393089
kernels,getrandom,10000000,100,5000,usec_per_iter,0.18,0.0048,-0.9264620703782657
kernels,getrandom,10000000,5000,10000,usec_per_iter,0.0048,0.0024999999999999996,-0.9411063109464307
kernels,getrandom,10000000,10000,50000,usec_per_iter,0.0024999999999999996,0.0,nan
kernels,getrandom,10000000,50000,100000,usec_per_iter,0.0,0.0006,nan
kernels,ioctl,10000000,100,5000,usec_per_iter,1.46,0.1854,-0.5275214534033066
kernels,ioctl,10000000,5000,10000,usec_per_iter,0.1854,0.0016,-6.856425528625529
kernels,ioctl,10000000,10000,50000,usec_per_iter,0.0016,0.00388,0.5503980722373579
kernels,ioctl,10000000,50000,100000,usec_per_iter,0.00388,1e-05,-8.599912842187127
kernels,lseek,10000000,100,5000,usec_per_iter,0.6,0.011200000000000002,-1.0176361108795167
kernels,lseek,10000000,5000,10000,usec_per_iter,0.011200000000000002,0.0053,-1.0794344674944059
kernels,lseek,10000000,10000,50000,usec_per_iter,0.0053,0.0011200000000000001,-0.9657894369471169
kernels,lseek,10000000,50000,100000,usec_per_iter,0.0011200000000000001,0.0006100000000000001,-0.8766175844947183
kernels,madvise,10000000,100,5000,usec_per_iter,0.54,0.0064,-1.1337538514059124
kernels,madvise,10000000,5000,10000,usec_per_iter,0.0064,0.0033,-0.9556058806415466
kernels,madvise,10000000,10000,50000,usec_per_iter,0.0033,0.00058,-1.0802837627234643
kernels,madvise,10000000,50000,100000,usec_per_iter,0.00058,0.00034,-0.770518153877232
kernels,mmap,10000000,100,5000,usec_per_iter,19.63,0.3066,-1.0632019073153651
kernels,mmap,10000000,5000,10000,usec_per_iter,0.3066,0.10219999999999999,-1.5849625007211565
kernels,mmap,10000000,10000,50000,usec_per_iter,0.10219999999999999,0.03642,-0.6411018377898382
kernels,mmap,10000000,50000,100000,usec_per_iter,0.03642,0.01766,-1.0442455793283725
kernels,mprotect,10000000,100,5000,usec_per_iter,4.68,0.1084,-0.9624752448238904
kernels,mprotect,10000000,5000,10000,usec_per_iter,0.1084,0.0468,-1.211784321770467
kernels,mprotect,10000000,10000,50000,usec_per_iter,0.0468,0.00814,-1.086772598927932
kernels,mprotect,10000000,50000,100000,usec_per_iter,0.00814,0.006299999999999999,-0.3696769658789688
kernels,munmap,10000000,100,5000,usec_per_iter,31.36,0.6978,-0.9727335295399671
kernels,munmap,10000000,5000,10000,usec_per_iter,0.6978,1.6472,1.2391302324378795
kernels,munmap,10000000,10000,50000,usec_per_iter,1.6472,0.32655999999999996,-1.0054556588670551
kernels,munmap,10000000,50000,100000,usec_per_iter,0.32655999999999996,0.25737000000000004,-0.3435041899993116
kernels,newfstatat,10000000,100,5000,usec_per_iter,1.25,0.0186,-1.075591131171449
kernels,newfstatat,10000000,5000,10000,usec_per_iter,0.0186,0.0135,-0.46234321405720014
kernels,newfstatat,10000000,10000,50000,usec_per_iter,0.0135,0.0024,-1.0731827147517923
kernels,newfstatat,10000000,50000,100000,usec_per_iter,0.0024,0.00207,-0.21340363810919352
kernels,openat,10000000,100,5000,usec_per_iter,14.33,0.1108,-1.2429333211390143
kernels,openat,10000000,5000,10000,usec_per_iter,0.1108,0.0494,-1.1653749344645103
kernels,openat,10000000,10000,50000,usec_per_iter,0.0494,0.01722,-0.65481179301935
kernels,openat,10000000,50000,100000,usec_per_iter,0.01722,0.01671,-0.04337340933565498
kernels,pread64,10000000,100,5000,usec_per_iter,0.78,0.0132,-1.042702735753693
kernels,pread64,10000000,5000,10000,usec_per_iter,0.0132,0.0082,-0.6868421147403689
kernels,pread64,10000000,10000,50000,usec_per_iter,0.0082,0.0019999999999999996,-0.8766954989747313
kernels,pread64,10000000,50000,100000,usec_per_iter,0.0019999999999999996,0.00053,-1.9159357352115238
kernels,prlimit64,10000000,100,5000,usec_per_iter,0.11,0.0214,-0.41847643571959037
kernels,prlimit64,10000000,5000,10000,usec_per_iter,0.0214,0.0037,-2.5320136207721964
kernels,prlimit64,10000000,10000,50000,usec_per_iter,0.0037,0.0,nan
kernels,prlimit64,10000000,50000,100000,usec_per_iter,0.0,0.00026,nan
kernels,read,10000000,100,5000,usec_per_iter,6.79,0.0864,-1.1155912270165946
kernels,read,10000000,5000,10000,usec_per_iter,0.0864,0.0312,-1.46948528330122
kernels,read,10000000,10000,50000,usec_per_iter,0.0312,0.01222,-0.582404660552799
kernels,read,10000000,50000,100000,usec_per_iter,0.01222,0.00871,-0.48849966121986527
kernels,rseq,10000000,100,5000,usec_per_iter,0.26,0.0048,-1.0204606945210886
kernels,rseq,10000000,5000,10000,usec_per_iter,0.0048,0.0027,-0.8300749985576872
kernels,rseq,10000000,10000,50000,usec_per_iter,0.0027,0.00054,-1.0000000000000004
kernels,rseq,10000000,50000,100000,usec_per_iter,0.00054,0.00032,-0.754887502163468
kernels,rt_sigaction,10000000,100,5000,usec_per_iter,0.54,0.0048,-1.207291781027647
kernels,rt_sigaction,10000000,5000,10000,usec_per_iter,0.0048,0.0046,-0.061400544664142874
kernels,rt_sigaction,10000000,10000,50000,usec_per_iter,0.0046,0.00054,-1.3310500680818174
kernels,rt_sigaction,10000000,50000,100000,usec_per_iter,0.00054,0.00053,-0.02696704760026873
kernels,rt_sigprocmask,10000000,100,5000,usec_per_iter,4.489999999999999,0.0288,-1.2906960379804293
kernels,rt_sigprocmask,10000000,5000,10000,usec_per_iter,0.0288,0.0357,0.3098552625867878
kernels,rt_sigprocmask,10000000,10000,50000,usec_per_iter,0.0357,0.00146,-1.9862302412341377
kernels,rt_sigprocmask,10000000,50000,100000,usec_per_iter,0.00146,0.00172,0.23644019582208164
kernels,set_robust_list,10000000,100,5000,usec_per_iter,0.29,0.008400000000000001,-0.9053242305111754
kernels,set_robust_list,10000000,5000,10000,usec_per_iter,0.008400000000000001,0.0026,-1.691877704637668
kernels,set_robust_list,10000000,10000,50000,usec_per_iter,0.0026,0.0006400000000000002,-0.8709864088735101
kernels,set_robust_list,10000000,50000,100000,usec_per_iter,0.0006400000000000002,0.00034,-0.912537158749661
kernels,set_tid_address,10000000,100,5000,usec_per_iter,0.24,0.0136,-0.7337812499100625
kernels,set_tid_address,10000000,5000,10000,usec_per_iter,0.0136,0.0033,-2.043068721891887
kernels,set_tid_address,10000000,10000,50000,usec_per_iter,0.0033,0.00064,-1.0191195065239982
kernels,set_tid_address,10000000,50000,100000,usec_per_iter,0.00064,0.00047,-0.44541114832236356
kernels,write,10000000,100,5000,usec_per_iter,0.21,0.0,nan
kernels,write,10000000,5000,10000,usec_per_iter,0.0,0.0,nan
kernels,write,10000000,10000,50000,usec_per_iter,0.0,0.0086,nan
kernels,write,10000000,50000,100000,usec_per_iter,0.0086,0.0003,-4.84130225398094
kernels,sched_yield,10000000,5000,10000,usec_per_iter,0.0104,0.005999999999999999,-0.7935491225325737
kernels,sched_yield,10000000,10000,50000,usec_per_iter,0.005999999999999999,0.0007,-1.3348973555106043
kernels,sched_yield,10000000,50000,100000,usec_per_iter,0.0007,0.00235,1.7472339296200325
