variant,key,iterations,vary_x1,vary_x2,metric,y1,y2,elasticity
alloc,other,100000,5000000,10000000,usec_per_iter,0.00518,0.00429,-0.2719744501870091
alloc,sync,100000,1000000,5000000,usec_per_iter,220.36331,239.33949,0.05132562758613513
alloc,sync,100000,5000000,10000000,usec_per_iter,239.33949,239.73847,0.0024029767534633844
baseline,control_io,100,1000000,5000000,usec_per_iter,0.27,0.31,0.08583763151936669
baseline,control_io,100,5000000,10000000,usec_per_iter,0.31,0.32,0.04580368961312474
baseline,file_io,100,1000000,5000000,usec_per_iter,3.55,0.18,-1.852662975404675
baseline,file_io,100,5000000,10000000,usec_per_iter,0.18,4.1,4.5095550980631325
baseline,memory,100,1000000,5000000,usec_per_iter,9.530000000000001,10.57,0.0643548169307068
baseline,memory,100,5000000,10000000,usec_per_iter,10.57,19.009999999999998,0.8467831552658689
baseline,other,100,1000000,5000000,usec_per_iter,5.399999999999999,5.25,-0.0175035499965889
baseline,other,100,5000000,10000000,usec_per_iter,5.25,3.11,-0.7554028424228824
baseline,sync,100,1000000,5000000,usec_per_iter,1.67,3.42,0.44538339696605117
baseline,sync,100,5000000,10000000,usec_per_iter,3.42,4.21,0.299823908180498
baseline,control_io,5000,1000000,5000000,usec_per_iter,0.009,0.0126,0.20906195512216744
baseline,control_io,5000,5000000,10000000,usec_per_iter,0.0126,0.0018,-2.807354922057604
baseline,file_io,5000,1000000,5000000,usec_per_iter,0.025800000000000007,0.1396,1.0490660654608086
baseline,file_io,5000,5000000,10000000,usec_per_iter,0.1396,0.0558,-1.3229619143804647
baseline,memory,5000,1000000,5000000,usec_per_iter,0.20540000000000005,0.4504,0.4878577628033673
baseline,memory,5000,5000000,10000000,usec_per_iter,0.4504,0.34859999999999997,-0.36963425795454485
baseline,other,5000,1000000,5000000,usec_per_iter,0.142,0.18380000000000002,0.1603175557919454
baseline,other,5000,5000000,10000000,usec_per_iter,0.18380000000000002,0.10120000000000001,-0.860927476594724
baseline,sync,5000,1000000,5000000,usec_per_iter,0.0342,0.0498,0.23349104495351838
baseline,sync,5000,5000000,10000000,usec_per_iter,0.0498,0.049,-0.023363993065510055
baseline,control_io,100000,1000000,5000000,usec_per_iter,0.00029,0.00175,1.1168434209546672
baseline,control_io,100000,5000000,10000000,usec_per_iter,0.00175,0.00099,-0.8218544917527199
baseline,file_io,100000,1000000,5000000,usec_per_iter,0.00347,0.008680000000000002,0.5696814568800785
baseline,file_io,100000,5000000,10000000,usec_per_iter,0.008680000000000002,0.006,-0.532732541948599
baseline,memory,100000,1000000,5000000,usec_per_iter,0.03017,0.13635000000000003,0.9372073594559297
baseline,memory,100000,5000000,10000000,usec_per_iter,0.13635000000000003,0.11407,-0.2573952823521028
baseline,other,100000,1000000,5000000,usec_per_iter,0.00705,0.01318,0.38875243798868936
baseline,other,100000,5000000,10000000,usec_per_iter,0.01318,0.012179999999999998,-0.11383623710171904
baseline,sync,100000,1000000,5000000,usec_per_iter,0.00362,0.00568,0.27989722586693755
baseline,sync,100000,5000000,10000000,usec_per_iter,0.00568,0.00382,-0.5723182914689335
kernels,control_io,100,1000000,2500000,usec_per_iter,0.66,0.67,0.016411687733414566
kernels,control_io,100,2500000,5000000,usec_per_iter,0.67,1.29,0.9451380649654815
kernels,control_io,100,5000000,7500000,usec_per_iter,1.29,0.34,-3.2886969879287196
kernels,control_io,100,7500000,10000000,usec_per_iter,0.34,1.46,5.065474134946047
kernels,file_io,100,1000000,2500000,usec_per_iter,16.53,14.45,-0.14676837012137534
kernels,file_io,100,2500000,5000000,usec_per_iter,14.45,44.05000000000001,1.6080725264197349
kernels,file_io,100,5000000,7500000,usec_per_iter,44.05000000000001,13.56,-2.905801377995852
kernels,file_io,100,7500000,10000000,usec_per_iter,13.56,27.56,2.4653644823560708
kernels,memory,100,1000000,2500000,usec_per_iter,23.729999999999997,21.609999999999996,-0.10213341319895694
kernels,memory,100,2500000,5000000,usec_per_iter,21.609999999999996,40.279999999999994,0.8983646111472774
kernels,memory,100,5000000,7500000,usec_per_iter,40.279999999999994,39.34,-0.05823745229182369
kernels,memory,100,7500000,10000000,usec_per_iter,39.34,56.61000000000001,1.2650904242517786
kernels,other,100,1000000,2500000,usec_per_iter,11.0,15.67,0.3861795948168089
kernels,other,100,2500000,5000000,usec_per_iter,15.67,15.769999999999998,0.009177480317929473
kernels,other,100,5000000,7500000,usec_per_iter,15.769999999999998,5.44,-2.6249616029184186
kernels,other,100,7500000,10000000,usec_per_iter,5.44,15.979999999999997,3.7456587763246394
kernels,sync,100,1000000,2500000,usec_per_iter,45.09,18.63,-0.964636307093947
kernels,sync,100,2500000,5000000,usec_per_iter,18.63,66.19,1.828985596526848
kernels,sync,100,5000000,7500000,usec_per_iter,66.19,70.14,0.14295644538108643
kernels,sync,100,7500000,10000000,usec_per_iter,70.14,66.63000000000001,-0.17845504831098444
kernels,control_io,5000,1000000,2500000,usec_per_iter,0.0042,0.0034,-0.23061358836949117
kernels,control_io,5000,2500000,5000000,usec_per_iter,0.0034,0.009,1.4043902550793348
kernels,control_io,5000,5000000,7500000,usec_per_iter,0.009,0.0238,2.3983839395664877
kernels,control_io,5000,7500000,10000000,usec_per_iter,0.0238,0.1854,7.135759468634948
kernels,file_io,5000,1000000,2500000,usec_per_iter,0.381,0.13319999999999999,-1.1469586894880328
kernels,file_io,5000,2500000,5000000,usec_per_iter,0.13319999999999999,0.301,1.1761694045758022
kernels,file_io,5000,5000000,7500000,usec_per_iter,0.301,0.1068,-2.555466099308285
kernels,file_io,5000,7500000,10000000,usec_per_iter,0.1068,0.29240000000000005,3.500964772555787
kernels,memory,5000,1000000,2500000,usec_per_iter,0.8534000000000002,0.3514,-0.9683642583462972
kernels,memory,5000,2500000,5000000,usec_per_iter,0.3514,1.3282,1.9182863072161398
kernels,memory,5000,5000000,7500000,usec_per_iter,1.3282,2.3674000000000004,1.425443651883848
kernels,memory,5000,7500000,10000000,usec_per_iter,2.3674000000000004,1.1994,-2.363619216833033
kernels,other,5000,1000000,2500000,usec_per_iter,0.167,0.08700000000000001,-0.7116580699538596
kernels,other,5000,2500000,5000000,usec_per_iter,0.08700000000000001,0.30599999999999994,1.8144443468439224
kernels,other,5000,5000000,7500000,usec_per_iter,0.30599999999999994,0.28339999999999993,-0.18922904378576721
kernels,other,5000,7500000,10000000,usec_per_iter,0.28339999999999993,0.23540000000000005,-0.6450632493323238
kernels,sync,5000,1000000,2500000,usec_per_iter,3.965,3.2334,-0.22260580927654303
kernels,sync,5000,2500000,5000000,usec_per_iter,3.2334,20.696,2.6782280614612
kernels,sync,5000,5000000,7500000,usec_per_iter,20.696,15.2908,-0.7465231865322579
kernels,sync,5000,7500000,10000000,usec_per_iter,15.2908,20.8988,1.0860614220430391
kernels,control_io,100000,1000000,2500000,usec_per_iter,0.00011,1e-05,-2.6169589949838095
kernels,control_io,100000,2500000,5000000,usec_per_iter,1e-05,0.0014,7.129283016944966
kernels,control_io,100000,5000000,7500000,usec_per_iter,0.0014,0.00019,-4.925709767633276
kernels,control_io,100000,7500000,10000000,usec_per_iter,0.00019,1e-05,-10.235045076227184
kernels,file_io,100000,1000000,2500000,usec_per_iter,0.031470000000000005,0.014210000000000002,-0.8677254296145217
kernels,file_io,100000,2500000,5000000,usec_per_iter,0.014210000000000002,0.01953,0.4587853946440112
kernels,file_io,100000,5000000,7500000,usec_per_iter,0.01953,0.013599999999999998,-0.8925107115506575
kernels,file_io,100000,7500000,10000000,usec_per_iter,0.013599999999999998,0.03129,2.896352761357565
kernels,memory,100000,1000000,2500000,usec_per_iter,0.2482,0.08506999999999998,-1.168581530441337
kernels,memory,100000,2500000,5000000,usec_per_iter,0.08506999999999998,0.19773,1.2168094171047459
kernels,memory,100000,5000000,7500000,usec_per_iter,0.19773,0.08860999999999998,-1.979597577257885
kernels,memory,100000,7500000,10000000,usec_per_iter,0.08860999999999998,0.32745000000000013,4.5435248796183965
kernels,other,100000,1000000,2500000,usec_per_iter,0.03448,0.00798,-1.5971361309532097
kernels,other,100000,2500000,5000000,usec_per_iter,0.00798,0.01642,1.0409934755554593
kernels,other,100000,5000000,7500000,usec_per_iter,0.01642,0.01346,-0.4902463265832333
kernels,other,100000,7500000,10000000,usec_per_iter,0.01346,0.01278,-0.18020196679402856
kernels,sync,100000,1000000,2500000,usec_per_iter,16.79672,4.584,-1.4172484831140375
kernels,sync,100000,2500000,5000000,usec_per_iter,4.584,19.44279,2.0845563083345993
kernels,sync,100000,5000000,7500000,usec_per_iter,19.44279,11.49107,-1.297044023654487
kernels,sync,100000,7500000,10000000,usec_per_iter,11.49107,25.17502,2.726210967469275
