run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
pair1_long4_lc_vs_4_be_long,2714626,2714626,2,LC_REQUEST,1211047229496338,1211047261496644,32.000306,32.000306,1.000000,128.001224,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2714626,2714626,3,LC_PREFILL_SUBMISSION,1211047235496395,1211047240496443,5.000048,5.000048,1.000000,20.000192,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2714626,2714626,4,LC_PREFILL_SYNC,1211047243496472,1211047246496501,3.000029,3.000029,1.000000,12.000116,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2714626,2714626,5,LC_DECODE_STEP,1211047249496530,1211047257496606,8.000076,8.000076,1.000000,32.000304,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2714626,2714626,6,LC_REQUEST,1211047264496673,1211047301497028,37.000355,37.000355,1.000000,145.001391,3.918919,5,4
pair1_long4_lc_vs_4_be_long,2714626,2714626,7,LC_PREFILL_SUBMISSION,1211047267496702,1211047270496731,3.000029,3.000029,1.000000,12.000116,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2714626,2714626,8,LC_PREFILL_SYNC,1211047273496759,1211047284496865,11.000106,11.000106,1.000000,44.000424,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2714626,2714626,9,LC_DECODE_STEP,1211047287496893,1211047298496999,11.000106,11.000106,1.000000,41.000395,3.727273,5,4
pair1_long4_lc_vs_4_be_long,2714626,2714626,10,LC_REQUEST,1211047305497066,1211047339497391,34.000325,34.000325,1.000000,131.001252,3.852941,6,4
pair1_long4_lc_vs_4_be_long,2714626,2714626,11,LC_PREFILL_SUBMISSION,1211047308497095,1211047310497114,2.000019,2.000019,1.000000,7.000067,3.500000,4,4
pair1_long4_lc_vs_4_be_long,2714626,2714626,12,LC_PREFILL_SYNC,1211047314497152,1211047322497229,8.000077,8.000077,1.000000,32.000308,4.000000,4,4
