run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
axis_lc_vs_1_be_long_warm_r1,2724553,2724553,2,LC_REQUEST,1211388360845695,1211388381845905,21.000210,21.000210,1.000000,21.000210,1.000000,1,1
axis_lc_vs_1_be_long_warm_r1,2724553,2724553,3,LC_PREFILL_SUBMISSION,1211388363845725,1211388366845755,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r1,2724553,2724553,4,LC_PREFILL_SYNC,1211388369845786,1211388371845805,2.000019,2.000019,1.000000,2.000019,1.000000,1,1
axis_lc_vs_1_be_long_warm_r1,2724553,2724553,5,LC_DECODE_STEP,1211388375845846,1211388378845876,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r1,2724553,2724553,6,LC_REQUEST,1211388385845946,1211388410846196,25.000250,25.000250,1.000000,25.000250,1.000000,1,1
axis_lc_vs_1_be_long_warm_r1,2724553,2724553,7,LC_PREFILL_SUBMISSION,1211388388845976,1211388391846006,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r1,2724553,2724553,8,LC_PREFILL_SYNC,1211388394846036,1211388396846056,2.000020,2.000020,1.000000,2.000020,1.000000,1,1
axis_lc_vs_1_be_long_warm_r1,2724553,2724553,9,LC_DECODE_STEP,1211388400846096,1211388407846166,7.000070,7.000070,1.000000,7.000070,1.000000,1,1
axis_lc_vs_1_be_long_warm_r1,2724553,2724553,10,LC_REQUEST,1211388414846236,1211388439846486,25.000250,25.000250,1.000000,25.000250,1.000000,1,1
axis_lc_vs_1_be_long_warm_r1,2724553,2724553,11,LC_PREFILL_SUBMISSION,1211388417846266,1211388420846296,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
