run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,2,LC_REQUEST,1211483856805555,1211483880805798,24.000243,24.000243,1.000000,96.000972,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,3,LC_PREFILL_SUBMISSION,1211483859805586,1211483861805606,2.000020,2.000020,1.000000,8.000080,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,4,LC_PREFILL_SYNC,1211483865805646,1211483869805687,4.000041,4.000041,1.000000,16.000164,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,5,LC_DECODE_STEP,1211483873805727,1211483876805757,3.000030,3.000030,1.000000,12.000120,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,6,LC_REQUEST,1211483884805838,1211483908806080,24.000242,24.000242,1.000000,93.000938,3.875000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,7,LC_PREFILL_SUBMISSION,1211483887805868,1211483890805898,3.000030,3.000030,1.000000,12.000120,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,8,LC_PREFILL_SYNC,1211483893805929,1211483897805969,4.000040,4.000040,1.000000,16.000160,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,9,LC_DECODE_STEP,1211483900805999,1211483905806050,5.000051,5.000051,1.000000,20.000204,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,10,LC_REQUEST,1211483912806120,1211483933806332,21.000212,21.000212,1.000000,84.000848,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,11,LC_PREFILL_SUBMISSION,1211483915806151,1211483919806191,4.000040,4.000040,1.000000,16.000160,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,12,LC_PREFILL_SYNC,1211483922806221,1211483924806241,2.000020,2.000020,1.000000,8.000080,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,13,LC_DECODE_STEP,1211483927806272,1211483930806302,3.000030,3.000030,1.000000,12.000120,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,14,LC_REQUEST,1211483936806363,1211483960806605,24.000242,24.000242,1.000000,96.000968,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,15,LC_PREFILL_SUBMISSION,1211483938806383,1211483941806413,3.000030,3.000030,1.000000,12.000120,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,16,LC_PREFILL_SYNC,1211483943806433,1211483946806463,3.000030,3.000030,1.000000,12.000120,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,17,LC_DECODE_STEP,1211483948806484,1211483955806554,7.000070,7.000070,1.000000,28.000280,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,18,LC_REQUEST,1211483967806675,1211483993806938,26.000263,26.000263,1.000000,104.001052,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,19,LC_PREFILL_SUBMISSION,1211483971806716,1211483974806746,3.000030,3.000030,1.000000,12.000120,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,20,LC_PREFILL_SYNC,1211483977806776,1211483981806816,4.000040,4.000040,1.000000,16.000160,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,21,LC_DECODE_STEP,1211483985806857,1211483990806907,5.000050,5.000050,1.000000,20.000200,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,22,LC_REQUEST,1211483997806978,1211484025807261,28.000283,28.000283,1.000000,103.001040,3.678571,7,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,23,LC_PREFILL_SUBMISSION,1211484000807008,1211484004807049,4.000041,4.000041,1.000000,11.000112,2.750000,4,3
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,24,LC_PREFILL_SYNC,1211484007807079,1211484010807109,3.000030,3.000030,1.000000,12.000120,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,25,LC_DECODE_STEP,1211484014807150,1211484022807230,8.000080,8.000080,1.000000,32.000320,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,2727338,2727338,26,LC_REQUEST,1211484030807311,1211484051807523,21.000212,21.000212,1.000000,81.000817,3.857143,5,4
