run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,2,LC_REQUEST,1211427464237833,1211427489238084,25.000251,25.000251,1.000000,25.000251,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,3,LC_PREFILL_SUBMISSION,1211427467237863,1211427470237893,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,4,LC_PREFILL_SYNC,1211427472237913,1211427475237944,3.000031,3.000031,1.000000,3.000031,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,5,LC_DECODE_STEP,1211427478237974,1211427487238064,9.000090,9.000090,1.000000,9.000090,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,6,LC_REQUEST,1211427493238124,1211427516238355,23.000231,23.000231,1.000000,23.000231,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,7,LC_PREFILL_SUBMISSION,1211427496238154,1211427499238185,3.000031,3.000031,1.000000,3.000031,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,8,LC_PREFILL_SYNC,1211427502238215,1211427505238245,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,9,LC_DECODE_STEP,1211427508238275,1211427514238335,6.000060,6.000060,1.000000,6.000060,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,10,LC_REQUEST,1211427520238396,1211427543238627,23.000231,23.000231,1.000000,23.000231,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,11,LC_PREFILL_SUBMISSION,1211427523238426,1211427526238456,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,12,LC_PREFILL_SYNC,1211427529238486,1211427532238516,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,13,LC_DECODE_STEP,1211427535238546,1211427540238596,5.000050,5.000050,1.000000,5.000050,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,14,LC_REQUEST,1211427547238667,1211427568238878,21.000211,21.000211,1.000000,21.000211,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,15,LC_PREFILL_SUBMISSION,1211427550238697,1211427553238727,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,16,LC_PREFILL_SYNC,1211427556238757,1211427559238787,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,17,LC_DECODE_STEP,1211427562238817,1211427565238848,3.000031,3.000031,1.000000,3.000031,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,18,LC_REQUEST,1211427572238918,1211427596239159,24.000241,24.000241,1.000000,24.000241,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,19,LC_PREFILL_SUBMISSION,1211427575238948,1211427578238978,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,20,LC_PREFILL_SYNC,1211427581239008,1211427583239028,2.000020,2.000020,1.000000,2.000020,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,21,LC_DECODE_STEP,1211427586239058,1211427592239119,6.000061,6.000061,1.000000,6.000061,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,22,LC_REQUEST,1211427600239199,1211427625239450,25.000251,21.000211,0.840000,21.000211,0.840000,2,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,23,LC_PREFILL_SUBMISSION,1211427603239229,1211427605239249,2.000020,2.000020,1.000000,2.000020,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,24,LC_PREFILL_SYNC,1211427608239279,1211427611239310,3.000031,0.000000,0.000000,0.000000,0.000000,0,0
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,25,LC_DECODE_STEP,1211427613239330,1211427623239430,10.000100,10.000100,1.000000,10.000100,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,26,LC_REQUEST,1211427629239490,1211427663239832,34.000342,34.000342,1.000000,34.000342,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,27,LC_PREFILL_SUBMISSION,1211427632239521,1211427635239551,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,28,LC_PREFILL_SYNC,1211427641239611,1211427646239661,5.000050,5.000050,1.000000,5.000050,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,29,LC_DECODE_STEP,1211427652239721,1211427660239802,8.000081,8.000081,1.000000,8.000081,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,30,LC_REQUEST,1211427667239872,1211427690240103,23.000231,23.000231,1.000000,23.000231,1.000000,1,1
axis_lc_vs_1_be_long_warm_r2,2725655,2725655,31,LC_PREFILL_SUBMISSION,1211427670239902,1211427673239932,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
