run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,2,LC_REQUEST,1211239670368038,1211239692368254,22.000216,22.000216,1.000000,22.000216,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,3,LC_PREFILL_SUBMISSION,1211239672368057,1211239675368087,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,4,LC_PREFILL_SYNC,1211239677368107,1211239681368146,4.000039,4.000039,1.000000,4.000039,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,5,LC_DECODE_STEP,1211239684368175,1211239689368225,5.000050,5.000050,1.000000,5.000050,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,6,LC_REQUEST,1211239696368294,1211239718368510,22.000216,22.000216,1.000000,22.000216,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,7,LC_PREFILL_SUBMISSION,1211239698368314,1211239702368353,4.000039,4.000039,1.000000,4.000039,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,8,LC_PREFILL_SYNC,1211239705368382,1211239708368412,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,9,LC_DECODE_STEP,1211239712368452,1211239716368491,4.000039,4.000039,1.000000,4.000039,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,10,LC_REQUEST,1211239723368560,1211239743368757,20.000197,20.000197,1.000000,20.000197,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,11,LC_PREFILL_SUBMISSION,1211239725368580,1211239728368609,3.000029,3.000029,1.000000,3.000029,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,12,LC_PREFILL_SYNC,1211239731368639,1211239734368668,3.000029,3.000029,1.000000,3.000029,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,13,LC_DECODE_STEP,1211239737368698,1211239740368728,3.000030,3.000030,1.000000,3.000030,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2720320,2720320,14,LC_REQUEST,1211239748368806,1211239772369043,24.000237,24.000237,1.000000,24.000237,1.000000,1,1
