case,worker_config,policy,delay_us,total_be_workers,long_be_workers,chunked_be_workers,start_order,n,count_mean,count_median,count_stdev,count_min,count_max,mean_ms_mean,mean_ms_median,mean_ms_stdev,mean_ms_min,mean_ms_max,p50_ms_mean,p50_ms_median,p50_ms_stdev,p50_ms_min,p50_ms_max,p95_ms_mean,p95_ms_median,p95_ms_stdev,p95_ms_min,p95_ms_max,p99_ms_mean,p99_ms_median,p99_ms_stdev,p99_ms_min,p99_ms_max,max_ms_mean,max_ms_median,max_ms_stdev,max_ms_min,max_ms_max,min_ms_mean,min_ms_median,min_ms_stdev,min_ms_min,min_ms_max,stdev_ms_mean,stdev_ms_median,stdev_ms_stdev,stdev_ms_min,stdev_ms_max
lc_vs_mixed,mixed4,proper,5000,4,2,2,be_first,3,50.0,50.0,0.0,50.0,50.0,22.50019982,22.34019786,0.5188493330632569,22.08019664,23.08020496,22.000195333333334,22.000195,1.0000085000000416,21.000187,23.000204,26.85023865,27.00024,0.25981043571804113,26.5502354,27.00024055,27.84358059,28.000248,0.7769443429884219,27.000241,28.530252769999993,28.333585,28.000248,1.527538106507658,27.000241,30.000266,19.333504666666666,19.000169,0.5773551766671313,19.000168,20.000177,2.5848053693123227,2.5462483019542654,0.06838612205099942,2.5444041232771646,2.663763682705538
lc_vs_mixed,mixed4,proper,10000,4,2,2,be_first,3,50.0,50.0,0.0,50.0,50.0,21.200188386666667,21.04018652,0.42332438627784374,20.88018546,21.68019318,21.000186333333332,21.000186,5.773502697831167e-07,21.000186,21.000187,25.183557166666667,24.550217949999997,1.5971475347367619,24.000213,27.00024055,26.006898059999997,25.510226589999995,0.8602602207099238,25.510226589999995,27.000241,26.333567666666667,26.000231,0.5773560426923174,26.000231,27.000241,18.333496,18.00016,0.5773548879917779,18.00016,19.000168,1.843023118819824,1.5113313088397782,0.578258781630017,1.507003876657395,2.5107341709622992
lc_vs_mixed,mixed4,proper,25000,4,2,2,be_first,3,50.0,50.0,0.0,50.0,50.0,20.926852666666665,20.68018382,0.7414461478561029,20.34018128,21.7601929,20.166846333333332,20.000179,0.2886771553211881,20.000178,20.500182,24.033546966666666,24.550217949999997,2.810866318964026,21.00018755,26.5502354,26.523569369999997,26.51023559,4.020051764679703,22.51020108,30.55027143999999,27.66691266666667,27.00024,5.033267262454511,23.000205,33.000293,18.666832666666668,19.000169,0.5773554653420476,18.00016,19.000169,1.750499628384183,1.6467801623383775,1.034039379035338,0.7722287183970996,2.8324900044170715
lc_vs_mixed,mixed4,proper,50000,4,2,2,be_first,3,50.0,50.0,0.0,50.0,50.0,20.486848793333333,20.50018254,0.1404764094114332,20.340180919999998,20.62018292,20.166846166666666,20.000178,0.28867773267102587,20.000178,20.5001825,22.033529299999998,22.000196,1.0504056962653827,21.000187,23.100204899999994,23.006871059999998,22.000196,2.181769017936156,21.51019108,25.510226099999997,23.333540666666668,22.000196,2.309421572693113,22.000195,26.000231,19.000169,19.000169,0.0,19.000169,19.000169,0.9212790590921821,0.8144183225683406,0.360490571315612,0.6263001288994794,1.3231187258087265
lc_vs_mixed,mixed4,proper,72000,4,2,2,be_first,3,50.0,50.0,0.0,50.0,50.0,20.473515446666667,20.16017944,0.56012362958647,20.14017948,21.12018742,20.333513999999997,20.000178,0.5773548879917799,20.000178,21.000186,22.666868516666668,21.00018755,2.8867765905886618,21.000187,26.000231,23.510209086666663,22.000196,3.0496331094750326,21.510191589999998,27.020239669999995,24.00021333333333,22.000196,3.4641316373517523,22.000196,28.000248,18.666832,19.000168,0.5773548879917779,18.00016,19.000168,1.0901162864661744,0.7287179584032479,0.6949965208309117,0.6502805197144763,1.891350381280799
lc_vs_mixed,mixed4,proper,87500,4,2,2,be_first,3,50.0,50.0,0.0,50.0,50.0,20.286847146666666,20.24018048,0.08082983443122657,20.24017956,20.380181399999998,20.00017833333333,20.000178,5.773502697831167e-07,20.000178,20.000179,21.366857116666665,21.5501914,0.31754515952835777,21.00018755,21.550192399999997,21.836861026666668,22.000195,0.28290360644127954,21.51019208,22.000196,22.000195666666666,22.000196,5.773502677319565e-07,22.000195,22.000196,19.00016833333333,19.000168,5.773502697831167e-07,19.000168,19.000169,0.6576574428421961,0.6565272358876924,0.06713411513284397,0.591095566729644,0.7253495259092517
lc_vs_mixed,mixed4,proper,100000,4,2,2,be_first,3,50.0,50.0,0.0,50.0,50.0,20.273513766666667,20.3401815,0.17009939683065625,20.08017876,20.40018104,20.00017833333333,20.000178,5.773502697831167e-07,20.000178,20.000179,21.333523333333336,21.000188,0.5773545993168615,21.000187,22.000195,21.836861196666668,22.00019551,0.28290375366526227,21.51019208,22.000196,22.000196,22.000196,0.0,22.000196,22.000196,19.000168666666667,19.000169,5.773502697831167e-07,19.000168,19.000169,0.6938988014094397,0.6951790243933664,0.035196529236562205,0.6580796273641087,0.7284377524708439
