case,worker_config,policy,delay_us,total_be_workers,long_be_workers,chunked_be_workers,start_order,n,lc_p50_ms_mean,lc_p95_ms_mean,lc_p99_ms_mean,lc_max_ms_mean,be_agg_thr_s_mean,be_per_proc_thr_s_mean,be_wall_ms_mean,be_total_active_ms_mean,be_phase_count_mean,overlap_union_ms_mean,overlap_weighted_ms_mean,overlap_count_mean,max_concurrent_be_mean
lc_vs_mixed,mixed4,proper,5000,4,2,2,be_first,3,22.000195333333334,26.85023865,27.84358059,28.333585,59.117025554857584,14.779256388714396,5413.048082666667,13724.788563666667,320.0,22.486866366666668,72.64731192,3.7266666666666666,3.38
lc_vs_mixed,mixed4,proper,10000,4,2,2,be_first,3,21.000186333333332,25.183557166666667,26.006898059999997,26.333567666666667,58.89984394220429,14.724960985551073,5433.381614333333,13435.786059666667,320.0,21.173521479999998,56.427168146666666,3.3533333333333335,2.88
lc_vs_mixed,mixed4,proper,25000,4,2,2,be_first,3,20.166846333333332,24.033546966666666,26.523569369999997,27.66691266666667,59.67292328306355,14.918230820765887,5362.714337,13323.451774666666,320.0,20.900185773333334,49.060436106666664,3.046666666666667,2.546666666666667
lc_vs_mixed,mixed4,proper,50000,4,2,2,be_first,3,20.166846166666666,22.033529299999998,23.006871059999998,23.333540666666668,59.51995314006655,14.879988285016637,5376.381141666667,13296.118226333334,320.0,20.440181706666667,43.88039002666667,2.853333333333333,2.32
lc_vs_mixed,mixed4,proper,72000,4,2,2,be_first,3,20.333513999999997,22.666868516666668,23.510209086666663,24.00021333333333,59.436687268454186,14.859171817113547,5384.047893999999,13372.118950333333,320.0,20.473515446666667,43.29371839333333,2.7600000000000002,2.2666666666666666
lc_vs_mixed,mixed4,proper,87500,4,2,2,be_first,3,20.00017833333333,21.366857116666665,21.836861026666668,22.000195666666666,59.23683433741169,14.809208584352923,5402.048071333333,13377.785711333334,320.0,20.28018042,39.76035373333333,2.6,2.08
lc_vs_mixed,mixed4,proper,100000,4,2,2,be_first,3,20.00017833333333,21.333523333333336,21.836861196666668,22.000196,59.32438161971088,14.83109540492772,5394.381353666667,13620.787922333333,320.0,20.273513766666667,39.707020039999996,2.606666666666667,2.086666666666667
