run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
axis_lc_vs_4_be_chunked_r3,2671964,2671964,2,LC_REQUEST,1209480162503513,1209480200503926,38.000413,38.000413,1.000000,151.001641,3.973684,4,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,3,LC_PREFILL_SUBMISSION,1209480166503557,1209480171503611,5.000054,5.000054,1.000000,20.000216,4.000000,4,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,4,LC_PREFILL_SYNC,1209480177503676,1209480183503741,6.000065,6.000065,1.000000,24.000260,4.000000,4,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,5,LC_DECODE_STEP,1209480188503796,1209480197503893,9.000097,9.000097,1.000000,36.000388,4.000000,4,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,6,LC_REQUEST,1209480204503969,1209480230504252,26.000283,26.000283,1.000000,102.001110,3.923077,5,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,7,LC_PREFILL_SUBMISSION,1209480208504013,1209480211504045,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,8,LC_PREFILL_SYNC,1209480214504078,1209480217504111,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,9,LC_DECODE_STEP,1209480220504143,1209480227504219,7.000076,7.000076,1.000000,28.000304,4.000000,4,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,10,LC_REQUEST,1209480234504295,1209480263504610,29.000315,29.000315,1.000000,114.001238,3.931034,4,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,11,LC_PREFILL_SUBMISSION,1209480238504338,1209480241504371,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,12,LC_PREFILL_SYNC,1209480245504415,1209480247504436,2.000021,2.000021,1.000000,8.000084,4.000000,4,4
axis_lc_vs_4_be_chunked_r3,2671964,2671964,13,LC_DECODE_STEP,1209480250504469,1209480259504567,9.000098,9.000098,1.000000,36.000392,4.000000,4,4
