run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
axis_lc_vs_4_be_chunked_r2,2671405,2671405,2,LC_REQUEST,1209460083285503,1209460108285775,25.000272,25.000272,1.000000,99.001077,3.960000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,3,LC_PREFILL_SUBMISSION,1209460086285536,1209460090285579,4.000043,4.000043,1.000000,16.000172,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,4,LC_PREFILL_SYNC,1209460093285612,1209460097285655,4.000043,4.000043,1.000000,16.000172,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,5,LC_DECODE_STEP,1209460100285688,1209460104285731,4.000043,4.000043,1.000000,16.000172,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,6,LC_REQUEST,1209460112285818,1209460137286089,25.000271,25.000271,1.000000,97.001052,3.880000,5,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,7,LC_PREFILL_SUBMISSION,1209460115285851,1209460118285883,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,8,LC_PREFILL_SYNC,1209460122285927,1209460125285959,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,9,LC_DECODE_STEP,1209460127285981,1209460134286057,7.000076,7.000076,1.000000,25.000272,3.571429,5,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,10,LC_REQUEST,1209460141286133,1209460163286372,22.000239,22.000239,1.000000,88.000956,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,11,LC_PREFILL_SUBMISSION,1209460144286166,1209460147286198,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,12,LC_PREFILL_SYNC,1209460150286231,1209460154286274,4.000043,4.000043,1.000000,16.000172,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,13,LC_DECODE_STEP,1209460156286296,1209460160286339,4.000043,4.000043,1.000000,16.000172,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,14,LC_REQUEST,1209460166286405,1209460192286687,26.000282,26.000282,1.000000,102.001107,3.923077,5,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,15,LC_PREFILL_SUBMISSION,1209460169286437,1209460171286459,2.000022,2.000022,1.000000,8.000088,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,16,LC_PREFILL_SYNC,1209460174286491,1209460177286524,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,17,LC_DECODE_STEP,1209460179286546,1209460189286654,10.000108,10.000108,1.000000,38.000411,3.800000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,18,LC_REQUEST,1209460196286730,1209460216286947,20.000217,20.000217,1.000000,80.000868,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,19,LC_PREFILL_SUBMISSION,1209460198286752,1209460201286785,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,20,LC_PREFILL_SYNC,1209460203286806,1209460208286861,5.000055,5.000055,1.000000,20.000220,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,21,LC_DECODE_STEP,1209460210286882,1209460214286926,4.000044,4.000044,1.000000,16.000176,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,22,LC_REQUEST,1209460219286980,1209460249287305,30.000325,30.000325,1.000000,117.001268,3.900000,5,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,23,LC_PREFILL_SUBMISSION,1209460222287013,1209460225287045,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,24,LC_PREFILL_SYNC,1209460228287078,1209460230287099,2.000021,2.000021,1.000000,6.000063,3.000000,3,3
axis_lc_vs_4_be_chunked_r2,2671405,2671405,25,LC_DECODE_STEP,1209460235287154,1209460244287251,9.000097,9.000097,1.000000,36.000388,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,26,LC_REQUEST,1209460254287360,1209460281287653,27.000293,27.000293,1.000000,108.001172,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,27,LC_PREFILL_SUBMISSION,1209460257287393,1209460261287436,4.000043,4.000043,1.000000,16.000172,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,28,LC_PREFILL_SYNC,1209460264287468,1209460267287501,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,29,LC_DECODE_STEP,1209460269287523,1209460276287599,7.000076,7.000076,1.000000,28.000304,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,30,LC_REQUEST,1209460288287729,1209460314288011,26.000282,26.000282,1.000000,96.001041,3.692308,6,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,31,LC_PREFILL_SUBMISSION,1209460292287772,1209460296287816,4.000044,4.000044,1.000000,12.000132,3.000000,3,3
axis_lc_vs_4_be_chunked_r2,2671405,2671405,32,LC_PREFILL_SYNC,1209460299287848,1209460303287892,4.000044,4.000044,1.000000,16.000176,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,33,LC_DECODE_STEP,1209460306287925,1209460310287968,4.000043,4.000043,1.000000,15.000162,3.750000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,34,LC_REQUEST,1209460317288044,1209460340288294,23.000250,23.000250,1.000000,92.001000,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,35,LC_PREFILL_SUBMISSION,1209460320288076,1209460322288098,2.000022,2.000022,1.000000,8.000088,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,36,LC_PREFILL_SYNC,1209460325288131,1209460328288164,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,37,LC_DECODE_STEP,1209460331288196,1209460337288261,6.000065,6.000065,1.000000,24.000260,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,38,LC_REQUEST,1209460344288337,1209460369288609,25.000272,25.000272,1.000000,98.001066,3.920000,5,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,39,LC_PREFILL_SUBMISSION,1209460347288370,1209460350288402,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,40,LC_PREFILL_SYNC,1209460352288424,1209460355288456,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,41,LC_DECODE_STEP,1209460358288489,1209460365288565,7.000076,7.000076,1.000000,28.000304,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,42,LC_REQUEST,1209460374288663,1209460396288902,22.000239,22.000239,1.000000,86.000934,3.909091,5,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,43,LC_PREFILL_SUBMISSION,1209460377288696,1209460379288717,2.000021,2.000021,1.000000,8.000084,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,44,LC_PREFILL_SYNC,1209460382288750,1209460385288782,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,45,LC_DECODE_STEP,1209460387288804,1209460393288869,6.000065,6.000065,1.000000,24.000260,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,46,LC_REQUEST,1209460400288945,1209460421289173,21.000228,21.000228,1.000000,84.000912,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,47,LC_PREFILL_SUBMISSION,1209460403288978,1209460406289010,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,48,LC_PREFILL_SYNC,1209460409289043,1209460411289065,2.000022,2.000022,1.000000,8.000088,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,49,LC_DECODE_STEP,1209460414289097,1209460418289141,4.000044,4.000044,1.000000,16.000176,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,50,LC_REQUEST,1209460426289227,1209460447289455,21.000228,21.000228,1.000000,79.000859,3.761905,6,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,51,LC_PREFILL_SUBMISSION,1209460429289260,1209460432289292,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,52,LC_PREFILL_SYNC,1209460435289325,1209460438289358,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,53,LC_DECODE_STEP,1209460441289390,1209460444289423,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,54,LC_REQUEST,1209460451289499,1209460474289749,23.000250,23.000250,1.000000,92.001000,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,55,LC_PREFILL_SUBMISSION,1209460454289531,1209460457289564,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
axis_lc_vs_4_be_chunked_r2,2671405,2671405,56,LC_PREFILL_SYNC,1209460460289596,1209460463289629,3.000033,3.000033,1.000000,12.000132,4.000000,4,4
