run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,2,LC_REQUEST,1209371469323362,1209371492323612,23.000250,23.000250,1.000000,23.000250,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,3,LC_PREFILL_SUBMISSION,1209371471323384,1209371474323417,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,4,LC_PREFILL_SYNC,1209371476323439,1209371479323471,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,5,LC_DECODE_STEP,1209371482323504,1209371489323580,7.000076,7.000076,1.000000,7.000076,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,6,LC_REQUEST,1209371496323656,1209371515323862,19.000206,19.000206,1.000000,19.000206,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,7,LC_PREFILL_SUBMISSION,1209371498323678,1209371500323699,2.000021,2.000021,1.000000,2.000021,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,8,LC_PREFILL_SYNC,1209371503323732,1209371506323764,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,9,LC_DECODE_STEP,1209371508323786,1209371511323819,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,10,LC_REQUEST,1209371519323906,1209371542324155,23.000249,23.000249,1.000000,23.000249,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,11,LC_PREFILL_SUBMISSION,1209371522323938,1209371525323971,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,12,LC_PREFILL_SYNC,1209371527323992,1209371531324036,4.000044,4.000044,1.000000,4.000044,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,13,LC_DECODE_STEP,1209371534324068,1209371539324123,5.000055,5.000055,1.000000,5.000055,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,14,LC_REQUEST,1209371546324198,1209371569324448,23.000250,23.000250,1.000000,23.000250,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,15,LC_PREFILL_SUBMISSION,1209371548324220,1209371551324253,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,16,LC_PREFILL_SYNC,1209371554324286,1209371556324307,2.000021,2.000021,1.000000,2.000021,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,17,LC_DECODE_STEP,1209371559324340,1209371566324416,7.000076,7.000076,1.000000,7.000076,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,18,LC_REQUEST,1209371573324492,1209371598324763,25.000271,22.000238,0.880000,22.000238,0.880000,2,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,19,LC_PREFILL_SUBMISSION,1209371575324514,1209371577324535,2.000021,2.000021,1.000000,2.000021,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,20,LC_PREFILL_SYNC,1209371580324568,1209371583324600,3.000032,2.000021,0.666667,2.000021,0.666667,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,21,LC_DECODE_STEP,1209371586324633,1209371594324720,8.000087,8.000087,1.000000,8.000087,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,22,LC_REQUEST,1209371603324818,1209371625325056,22.000238,22.000238,1.000000,22.000238,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,23,LC_PREFILL_SUBMISSION,1209371606324850,1209371609324883,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,24,LC_PREFILL_SYNC,1209371611324904,1209371614324937,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,2668958,2668958,25,LC_DECODE_STEP,1209371617324969,1209371622325024,5.000055,5.000055,1.000000,5.000055,1.000000,1,1
