run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,2,LC_REQUEST,1209407675716481,1209407710716861,35.000380,35.000380,1.000000,35.000380,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,3,LC_PREFILL_SUBMISSION,1209407681716546,1209407685716589,4.000043,4.000043,1.000000,4.000043,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,4,LC_PREFILL_SYNC,1209407688716622,1209407692716665,4.000043,4.000043,1.000000,4.000043,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,5,LC_DECODE_STEP,1209407698716730,1209407705716806,7.000076,7.000076,1.000000,7.000076,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,6,LC_REQUEST,1209407714716904,1209407735717132,21.000228,21.000228,1.000000,21.000228,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,7,LC_PREFILL_SUBMISSION,1209407717716936,1209407720716969,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,8,LC_PREFILL_SYNC,1209407722716991,1209407726717034,4.000043,4.000043,1.000000,4.000043,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,9,LC_DECODE_STEP,1209407728717056,1209407733717110,5.000054,5.000054,1.000000,5.000054,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,10,LC_REQUEST,1209407739717175,1209407760717403,21.000228,21.000228,1.000000,21.000228,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,11,LC_PREFILL_SUBMISSION,1209407743717219,1209407746717251,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,12,LC_PREFILL_SYNC,1209407749717284,1209407751717306,2.000022,2.000022,1.000000,2.000022,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,13,LC_DECODE_STEP,1209407754717338,1209407757717371,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,14,LC_REQUEST,1209407764717447,1209407783717653,19.000206,19.000206,1.000000,19.000206,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,15,LC_PREFILL_SUBMISSION,1209407766717469,1209407769717501,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,16,LC_PREFILL_SYNC,1209407772717534,1209407775717566,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,17,LC_DECODE_STEP,1209407777717588,1209407780717621,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,18,LC_REQUEST,1209407788717707,1209407808717925,20.000218,18.000196,0.900000,18.000196,0.900000,2,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,19,LC_PREFILL_SUBMISSION,1209407790717729,1209407793717762,3.000033,2.000022,0.666667,2.000022,0.666667,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,20,LC_PREFILL_SYNC,1209407796717794,1209407799717827,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,21,LC_DECODE_STEP,1209407802717860,1209407806717903,4.000043,4.000043,1.000000,4.000043,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,22,LC_REQUEST,1209407813717979,1209407837718239,24.000260,24.000260,1.000000,24.000260,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,23,LC_PREFILL_SUBMISSION,1209407817718022,1209407819718044,2.000022,2.000022,1.000000,2.000022,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,24,LC_PREFILL_SYNC,1209407823718088,1209407826718120,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,25,LC_DECODE_STEP,1209407829718152,1209407835718218,6.000066,6.000066,1.000000,6.000066,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,26,LC_REQUEST,1209407841718283,1209407861718500,20.000217,20.000217,1.000000,20.000217,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,27,LC_PREFILL_SUBMISSION,1209407844718315,1209407847718348,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,28,LC_PREFILL_SYNC,1209407850718381,1209407852718402,2.000021,2.000021,1.000000,2.000021,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,29,LC_DECODE_STEP,1209407855718435,1209407858718468,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,30,LC_REQUEST,1209407866718554,1209407887718782,21.000228,21.000228,1.000000,21.000228,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,31,LC_PREFILL_SUBMISSION,1209407869718587,1209407871718609,2.000022,2.000022,1.000000,2.000022,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,32,LC_PREFILL_SYNC,1209407874718641,1209407876718663,2.000022,2.000022,1.000000,2.000022,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,33,LC_DECODE_STEP,1209407879718696,1209407884718750,5.000054,5.000054,1.000000,5.000054,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,34,LC_REQUEST,1209407891718826,1209407914719076,23.000250,23.000250,1.000000,23.000250,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,35,LC_PREFILL_SUBMISSION,1209407893718847,1209407896718880,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,36,LC_PREFILL_SYNC,1209407899718913,1209407902718945,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,37,LC_DECODE_STEP,1209407906718989,1209407911719043,5.000054,5.000054,1.000000,5.000054,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,38,LC_REQUEST,1209407918719119,1209407948719445,30.000326,27.000294,0.900000,27.000294,0.900000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,39,LC_PREFILL_SUBMISSION,1209407920719141,1209407923719173,3.000032,2.000022,0.666667,2.000022,0.666667,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,40,LC_PREFILL_SYNC,1209407926719206,1209407930719249,4.000043,4.000043,1.000000,4.000043,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,41,LC_DECODE_STEP,1209407934719293,1209407943719390,9.000097,9.000097,1.000000,9.000097,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,42,LC_REQUEST,1209407956719531,1209407982719814,26.000283,26.000283,1.000000,26.000283,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,43,LC_PREFILL_SUBMISSION,1209407961719586,1209407967719651,6.000065,6.000065,1.000000,6.000065,1.000000,1,1
pair3_chunk1_lc_vs_1_be_chunked,2670012,2670012,44,LC_PREFILL_SYNC,1209407969719673,1209407973719716,4.000043,4.000043,1.000000,4.000043,1.000000,1,1
