run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
axis_lc_vs_1_be_long_r3,2671687,2671687,2,LC_REQUEST,1209469678389682,1209469703389954,25.000272,25.000272,1.000000,25.000272,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,3,LC_PREFILL_SUBMISSION,1209469681389715,1209469683389736,2.000021,2.000021,1.000000,2.000021,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,4,LC_PREFILL_SYNC,1209469687389780,1209469689389802,2.000022,2.000022,1.000000,2.000022,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,5,LC_DECODE_STEP,1209469693389845,1209469701389932,8.000087,8.000087,1.000000,8.000087,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,6,LC_REQUEST,1209469707389997,1209469729390236,22.000239,22.000239,1.000000,22.000239,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,7,LC_PREFILL_SUBMISSION,1209469709390019,1209469712390051,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,8,LC_PREFILL_SYNC,1209469715390084,1209469718390117,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,9,LC_DECODE_STEP,1209469721390149,1209469727390214,6.000065,6.000065,1.000000,6.000065,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,10,LC_REQUEST,1209469733390279,1209469765390627,32.000348,30.000326,0.937500,30.000326,0.937500,2,1
axis_lc_vs_1_be_long_r3,2671687,2671687,11,LC_PREFILL_SUBMISSION,1209469736390312,1209469739390344,3.000032,1.000010,0.333333,1.000010,0.333333,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,12,LC_PREFILL_SYNC,1209469743390388,1209469748390442,5.000054,5.000054,1.000000,5.000054,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,13,LC_DECODE_STEP,1209469753390497,1209469761390583,8.000086,8.000086,1.000000,8.000086,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,14,LC_REQUEST,1209469770390681,1209469791390909,21.000228,21.000228,1.000000,21.000228,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,15,LC_PREFILL_SUBMISSION,1209469772390703,1209469774390725,2.000022,2.000022,1.000000,2.000022,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,16,LC_PREFILL_SYNC,1209469777390757,1209469780390790,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,17,LC_DECODE_STEP,1209469783390822,1209469789390888,6.000066,6.000066,1.000000,6.000066,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,18,LC_REQUEST,1209469795390952,1209469817391192,22.000240,22.000240,1.000000,22.000240,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,19,LC_PREFILL_SUBMISSION,1209469797390974,1209469800391007,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,20,LC_PREFILL_SYNC,1209469803391039,1209469806391072,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,21,LC_DECODE_STEP,1209469809391105,1209469814391159,5.000054,5.000054,1.000000,5.000054,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,22,LC_REQUEST,1209469821391235,1209469855391604,34.000369,34.000369,1.000000,34.000369,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,23,LC_PREFILL_SUBMISSION,1209469823391256,1209469826391289,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,24,LC_PREFILL_SYNC,1209469832391354,1209469839391430,7.000076,7.000076,1.000000,7.000076,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,25,LC_DECODE_STEP,1209469844391484,1209469852391572,8.000088,8.000088,1.000000,8.000088,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,26,LC_REQUEST,1209469859391647,1209469886391941,27.000294,24.000261,0.888889,24.000261,0.888889,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,27,LC_PREFILL_SUBMISSION,1209469862391680,1209469866391723,4.000043,4.000043,1.000000,4.000043,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,28,LC_PREFILL_SYNC,1209469868391745,1209469871391778,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,29,LC_DECODE_STEP,1209469873391800,1209469884391919,11.000119,11.000119,1.000000,11.000119,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,30,LC_REQUEST,1209469889391973,1209469914392245,25.000272,25.000272,1.000000,25.000272,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,31,LC_PREFILL_SUBMISSION,1209469892392006,1209469895392038,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,32,LC_PREFILL_SYNC,1209469897392060,1209469900392092,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,33,LC_DECODE_STEP,1209469903392125,1209469911392212,8.000087,8.000087,1.000000,8.000087,1.000000,1,1
axis_lc_vs_1_be_long_r3,2671687,2671687,34,LC_REQUEST,1209469918392288,1209469941392538,23.000250,23.000250,1.000000,23.000250,1.000000,1,1
