run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
pair1_long4_lc_vs_4_be_long,2666346,2666346,2,LC_REQUEST,1209282286355025,1209282337355579,51.000554,51.000554,1.000000,199.002162,3.901961,5,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,3,LC_PREFILL_SUBMISSION,1209282291355080,1209282297355145,6.000065,6.000065,1.000000,21.000227,3.500000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,4,LC_PREFILL_SYNC,1209282303355210,1209282308355264,5.000054,5.000054,1.000000,20.000216,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,5,LC_DECODE_STEP,1209282314355329,1209282332355525,18.000196,18.000196,1.000000,72.000784,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,6,LC_REQUEST,1209282344355655,1209282391356165,47.000510,47.000510,1.000000,177.001921,3.765957,6,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,7,LC_PREFILL_SUBMISSION,1209282349355709,1209282355355774,6.000065,6.000065,1.000000,24.000260,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,8,LC_PREFILL_SYNC,1209282361355840,1209282366355894,5.000054,5.000054,1.000000,19.000205,3.800000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,9,LC_DECODE_STEP,1209282372355959,1209282385356100,13.000141,13.000141,1.000000,48.000521,3.692308,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,10,LC_REQUEST,1209282397356230,1209282448356784,51.000554,51.000554,1.000000,204.002216,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,11,LC_PREFILL_SUBMISSION,1209282403356296,1209282409356361,6.000065,6.000065,1.000000,24.000260,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,12,LC_PREFILL_SYNC,1209282415356426,1209282420356480,5.000054,5.000054,1.000000,20.000216,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,13,LC_DECODE_STEP,1209282426356545,1209282443356730,17.000185,17.000185,1.000000,68.000740,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,14,LC_REQUEST,1209282455356860,1209282504357392,49.000532,49.000532,1.000000,196.002128,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,15,LC_PREFILL_SUBMISSION,1209282461356925,1209282467356991,6.000066,6.000066,1.000000,24.000264,4.000000,4,4
pair1_long4_lc_vs_4_be_long,2666346,2666346,16,LC_PREFILL_SYNC,1209282473357056,1209282479357121,6.000065,6.000065,1.000000,24.000260,4.000000,4,4
