run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
axis_lc_vs_1_be_long_r1,2670253,2670253,2,LC_REQUEST,1209416920816860,1209416943817110,23.000250,23.000250,1.000000,23.000250,1.000000,1,1
axis_lc_vs_1_be_long_r1,2670253,2670253,3,LC_PREFILL_SUBMISSION,1209416922816882,1209416926816926,4.000044,4.000044,1.000000,4.000044,1.000000,1,1
axis_lc_vs_1_be_long_r1,2670253,2670253,4,LC_PREFILL_SYNC,1209416928816947,1209416931816980,3.000033,3.000033,1.000000,3.000033,1.000000,1,1
axis_lc_vs_1_be_long_r1,2670253,2670253,5,LC_DECODE_STEP,1209416934817012,1209416940817078,6.000066,6.000066,1.000000,6.000066,1.000000,1,1
axis_lc_vs_1_be_long_r1,2670253,2670253,6,LC_REQUEST,1209416948817164,1209416982817534,34.000370,34.000370,1.000000,34.000370,1.000000,1,1
axis_lc_vs_1_be_long_r1,2670253,2670253,7,LC_PREFILL_SUBMISSION,1209416954817230,1209416962817316,8.000086,8.000086,1.000000,8.000086,1.000000,1,1
axis_lc_vs_1_be_long_r1,2670253,2670253,8,LC_PREFILL_SYNC,1209416967817371,1209416970817403,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
axis_lc_vs_1_be_long_r1,2670253,2670253,9,LC_DECODE_STEP,1209416973817436,1209416979817501,6.000065,6.000065,1.000000,6.000065,1.000000,1,1
axis_lc_vs_1_be_long_r1,2670253,2670253,10,LC_REQUEST,1209416986817577,1209417007817805,21.000228,19.000206,0.904762,19.000206,0.904762,2,1
axis_lc_vs_1_be_long_r1,2670253,2670253,11,LC_PREFILL_SUBMISSION,1209416988817599,1209416992817642,4.000043,4.000043,1.000000,4.000043,1.000000,1,1
axis_lc_vs_1_be_long_r1,2670253,2670253,12,LC_PREFILL_SYNC,1209416995817675,1209416997817696,2.000021,2.000021,1.000000,2.000021,1.000000,1,1
