backend,variant,bytes,iterations,key,calls_mean,seconds_mean,pct_time_mean,calls_per_iter,usec_per_iter,usec_per_call,calls_per_byte,usec_per_byte
tb_cpu,alloc,10000000,5000,close,4.0,0.0,0.0,0.0008,0.0,0.0,4e-07,0.0
tb_cpu,alloc,10000000,5000,execve,1.0,0.0,0.0,0.0002,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,5000,fstat,4.0,0.0,0.0,0.0008,0.0,0.0,4e-07,0.0
tb_cpu,alloc,10000000,5000,futex,1.0,0.0,0.0,0.0002,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,5000,getrandom,1.0,0.0,0.0,0.0002,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,5000,mmap,21.0,0.0,0.0,0.0042,0.0,0.0,2.1e-06,0.0
tb_cpu,alloc,10000000,5000,mprotect,6.0,0.0,0.0,0.0012,0.0,0.0,6e-07,0.0
tb_cpu,alloc,10000000,5000,newfstatat,8.0,0.0,0.0,0.0016,0.0,0.0,8e-07,0.0
tb_cpu,alloc,10000000,5000,openat,15.0,0.0,0.0,0.003,0.0,0.0,1.5e-06,0.0
tb_cpu,alloc,10000000,5000,pread64,2.0,0.0,0.0,0.0004,0.0,0.0,2e-07,0.0
tb_cpu,alloc,10000000,5000,prlimit64,1.0,0.0,0.0,0.0002,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,5000,read,4.0,0.0,0.0,0.0008,0.0,0.0,4e-07,0.0
tb_cpu,alloc,10000000,5000,rseq,1.0,0.0,0.0,0.0002,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,5000,set_robust_list,1.0,0.0,0.0,0.0002,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,5000,set_tid_address,1.0,0.0,0.0,0.0002,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,10000,access,1.0,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,10000,arch_prctl,1.0,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,10000,brk,3.0,0.0,0.0,0.0003,0.0,0.0,3e-07,0.0
tb_cpu,alloc,10000000,10000,close,4.0,0.0,0.0,0.0004,0.0,0.0,4e-07,0.0
tb_cpu,alloc,10000000,10000,execve,1.0,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,10000,fstat,4.0,0.0,0.0,0.0004,0.0,0.0,4e-07,0.0
tb_cpu,alloc,10000000,10000,futex,1.0,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,10000,getrandom,1.0,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,10000,mmap,21.0,0.0,0.0,0.0021,0.0,0.0,2.1e-06,0.0
tb_cpu,alloc,10000000,10000,mprotect,6.0,0.0,0.0,0.0006,0.0,0.0,6e-07,0.0
tb_cpu,alloc,10000000,10000,newfstatat,8.0,0.0,0.0,0.0008,0.0,0.0,8e-07,0.0
tb_cpu,alloc,10000000,10000,openat,15.0,0.0,0.0,0.0015,0.0,0.0,1.5e-06,0.0
tb_cpu,alloc,10000000,10000,pread64,2.0,0.0,0.0,0.0002,0.0,0.0,2e-07,0.0
tb_cpu,alloc,10000000,10000,prlimit64,1.0,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,10000,read,4.0,0.0,0.0,0.0004,0.0,0.0,4e-07,0.0
tb_cpu,alloc,10000000,10000,rseq,1.0,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,10000,set_robust_list,1.0,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,10000,set_tid_address,1.0,0.0,0.0,0.0001,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,50000,access,1.0,7e-06,1.51,2e-05,0.00014,7.0,1e-07,7e-07
tb_cpu,alloc,10000000,50000,arch_prctl,1.0,4e-06,0.86,2e-05,8e-05,4.0,1e-07,4e-07
tb_cpu,alloc,10000000,50000,brk,3.0,2.3e-05,4.97,6e-05,0.00046,7.666666666666667,3e-07,2.3e-06
tb_cpu,alloc,10000000,50000,close,4.0,1.4e-05,3.02,8e-05,0.00028,3.5,4e-07,1.4e-06
tb_cpu,alloc,10000000,50000,execve,1.0,0.0,0.0,2e-05,0.0,0.0,1e-07,0.0
tb_cpu,alloc,10000000,50000,fstat,4.0,1.5e-05,3.24,8e-05,0.0003,3.75,4e-07,1.5e-06
tb_cpu,alloc,10000000,50000,futex,1.0,4e-06,0.86,2e-05,8e-05,4.0,1e-07,4e-07
tb_cpu,alloc,10000000,50000,getrandom,1.0,3e-06,0.65,2e-05,6e-05,3.0,1e-07,3e-07
tb_cpu,alloc,10000000,50000,mmap,21.0,0.000155,33.48,0.00042,0.0031,7.380952380952381,2.1e-06,1.55e-05
tb_cpu,alloc,10000000,50000,mprotect,6.0,4.1e-05,8.86,0.00012,0.00082,6.833333333333333,6e-07,4.1e-06
tb_cpu,alloc,10000000,50000,newfstatat,8.0,5.2e-05,11.23,0.00016,0.00104,6.5,8e-07,5.2e-06
tb_cpu,alloc,10000000,50000,openat,15.0,0.000108,23.33,0.0003,0.00216,7.2,1.5e-06,1.08e-05
tb_cpu,alloc,10000000,50000,pread64,2.0,8e-06,1.73,4e-05,0.00016,4.0,2e-07,8e-07
tb_cpu,alloc,10000000,50000,prlimit64,1.0,3e-06,0.65,2e-05,6e-05,3.0,1e-07,3e-07
