% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
 98.91    1.509497      167721         9           futex
  0.39    0.005902          48       121           brk
  0.34    0.005230         261        20           munmap
  0.11    0.001745        1745         1           execve
  0.08    0.001149          30        38           mmap
  0.04    0.000674          37        18         5 openat
  0.03    0.000400          33        12           read
  0.02    0.000281          20        14           mprotect
  0.01    0.000216          16        13           close
  0.01    0.000212          15        14           fstat
  0.01    0.000197         197         1           clone3
  0.01    0.000164         164         1           sched_yield
  0.01    0.000146         146         1           madvise
  0.00    0.000076          19         4           newfstatat
  0.00    0.000044          44         1         1 faccessat
  0.00    0.000039          13         3           rt_sigprocmask
  0.00    0.000023          11         2           lseek
  0.00    0.000020          10         2           pread64
  0.00    0.000017          17         1           getrandom
  0.00    0.000013          13         1           prlimit64
  0.00    0.000012          12         1           set_tid_address
  0.00    0.000012          12         1           rt_sigaction
  0.00    0.000011          11         1         1 ioctl
  0.00    0.000010          10         1           set_robust_list
  0.00    0.000010          10         1           rseq
  0.00    0.000001           1         1           write
------ ----------- ----------- --------- --------- ----------------
100.00    1.526101        5392       283         7 total
