% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
 98.34    0.660100       66010        10         1 futex
  1.14    0.007676         404        19           munmap
  0.14    0.000926          25        37           mmap
  0.06    0.000421         421         1           write
  0.06    0.000370          20        18         5 openat
  0.05    0.000343           5        62           brk
  0.04    0.000270          22        12           read
  0.04    0.000254         254         1           execve
  0.03    0.000199          15        13           close
  0.03    0.000191          13        14           fstat
  0.03    0.000186          13        14           mprotect
  0.01    0.000069          34         2           pread64
  0.01    0.000053          13         4           newfstatat
  0.01    0.000041          13         3           rt_sigprocmask
  0.00    0.000026          26         1           clone3
  0.00    0.000023          11         2           lseek
  0.00    0.000021          21         1           set_tid_address
  0.00    0.000020          20         1           set_robust_list
  0.00    0.000013          13         1         1 faccessat
  0.00    0.000012          12         1           sched_yield
  0.00    0.000011          11         1           rt_sigaction
  0.00    0.000011          11         1           madvise
  0.00    0.000011          11         1           rseq
  0.00    0.000000           0         1         1 ioctl
  0.00    0.000000           0         1           prlimit64
  0.00    0.000000           0         1           getrandom
------ ----------- ----------- --------- --------- ----------------
100.00    0.671247        3010       223         8 total
