% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
 99.97   23.931310         239     99996      9204 futex
  0.01    0.002639          94        28           sched_yield
  0.01    0.002570         257        10           munmap
  0.00    0.000703          33        21           mmap
  0.00    0.000331          55         6           fstat
  0.00    0.000259          25        10           mprotect
  0.00    0.000255         127         2           pread64
  0.00    0.000110         110         1         1 ioctl
  0.00    0.000085          28         3           rt_sigprocmask
  0.00    0.000082          16         5           openat
  0.00    0.000079          15         5           close
  0.00    0.000070          17         4           read
  0.00    0.000026          26         1           clone3
  0.00    0.000020          20         1           rseq
  0.00    0.000019          19         1           write
  0.00    0.000019          19         1           set_tid_address
  0.00    0.000017          17         1           set_robust_list
  0.00    0.000017           5         3           brk
  0.00    0.000009           9         1           madvise
  0.00    0.000009           9         1           prlimit64
  0.00    0.000006           6         1           rt_sigaction
  0.00    0.000005           5         1           getrandom
  0.00    0.000000           0         1         1 faccessat
  0.00    0.000000           0         1           execve
------ ----------- ----------- --------- --------- ----------------
100.00   23.938640         239    100105      9206 total
