run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,2,LC_REQUEST,13721604035935,13721626036168,22.000233,22.000233,1.000000,85.000900,3.863636,5,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,3,LC_PREFILL_SUBMISSION,13721606035956,13721609035988,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,4,LC_PREFILL_SYNC,13721612036019,13721615036051,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,5,LC_DECODE_STEP,13721618036083,13721623036136,5.000053,5.000053,1.000000,17.000180,3.400000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,6,LC_REQUEST,13721630036210,13721654036464,24.000254,24.000254,1.000000,93.000984,3.875000,5,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,7,LC_PREFILL_SUBMISSION,13721633036242,13721636036274,3.000032,3.000032,1.000000,9.000096,3.000000,3,3
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,8,LC_PREFILL_SYNC,13721639036305,13721642036337,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,9,LC_DECODE_STEP,13721645036369,13721652036443,7.000074,7.000074,1.000000,28.000296,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,10,LC_REQUEST,13721658036507,13721680036740,22.000233,22.000233,1.000000,85.000900,3.863636,5,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,11,LC_PREFILL_SUBMISSION,13721661036538,13721664036570,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,12,LC_PREFILL_SYNC,13721667036602,13721670036634,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,13,LC_DECODE_STEP,13721673036666,13721677036708,4.000042,4.000042,1.000000,15.000157,3.750000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,14,LC_REQUEST,13721684036782,13721705037004,21.000222,21.000222,1.000000,84.000888,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,15,LC_PREFILL_SUBMISSION,13721687036814,13721689036835,2.000021,2.000021,1.000000,8.000084,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,16,LC_PREFILL_SYNC,13721692036867,13721694036888,2.000021,2.000021,1.000000,8.000084,4.000000,4,4
axis_lc_vs_4_be_chunked_warm_r3,224455,224455,17,LC_DECODE_STEP,13721697036920,13721702036973,5.000053,5.000053,1.000000,20.000212,4.000000,4,4
