run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,2,LC_REQUEST,13514166841197,13514187841419,21.000222,21.000222,1.000000,21.000222,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,3,LC_PREFILL_SUBMISSION,13514169841229,13514172841260,3.000031,3.000031,1.000000,3.000031,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,4,LC_PREFILL_SYNC,13514174841282,13514177841313,3.000031,3.000031,1.000000,3.000031,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,5,LC_DECODE_STEP,13514180841345,13514184841387,4.000042,4.000042,1.000000,4.000042,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,6,LC_REQUEST,13514191841461,13514213841694,22.000233,20.000212,0.909091,20.000212,0.909091,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,7,LC_PREFILL_SUBMISSION,13514194841493,13514197841525,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,8,LC_PREFILL_SYNC,13514200841556,13514203841588,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,9,LC_DECODE_STEP,13514206841620,13514210841662,4.000042,4.000042,1.000000,4.000042,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,10,LC_REQUEST,13514216841725,13514239841968,23.000243,23.000243,1.000000,23.000243,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,11,LC_PREFILL_SUBMISSION,13514219841757,13514222841789,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,12,LC_PREFILL_SYNC,13514225841821,13514227841842,2.000021,2.000021,1.000000,2.000021,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,13,LC_DECODE_STEP,13514230841873,13514236841937,6.000064,6.000064,1.000000,6.000064,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,14,LC_REQUEST,13514244842021,13514265842243,21.000222,21.000222,1.000000,21.000222,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,15,LC_PREFILL_SUBMISSION,13514246842042,13514249842074,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,16,LC_PREFILL_SYNC,13514252842106,13514255842137,3.000031,3.000031,1.000000,3.000031,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,17,LC_DECODE_STEP,13514258842169,13514262842212,4.000043,4.000043,1.000000,4.000043,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,18,LC_REQUEST,13514268842275,13514291842518,23.000243,23.000243,1.000000,23.000243,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,19,LC_PREFILL_SUBMISSION,13514271842307,13514274842338,3.000031,3.000031,1.000000,3.000031,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,20,LC_PREFILL_SYNC,13514277842370,13514280842402,3.000032,3.000032,1.000000,3.000032,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,21,LC_DECODE_STEP,13514283842433,13514288842486,5.000053,5.000053,1.000000,5.000053,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,22,LC_REQUEST,13514295842560,13514318842803,23.000243,23.000243,1.000000,23.000243,1.000000,1,1
pair1_chunk1_lc_vs_1_be_chunked,220849,220849,23,LC_PREFILL_SUBMISSION,13514298842592,13514302842634,4.000042,4.000042,1.000000,4.000042,1.000000,1,1
