run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
pair3_long4_lc_vs_4_be_long,219969,219969,2,LC_REQUEST,13460985279401,13461010279665,25.000264,25.000264,1.000000,97.001024,3.880000,5,4
pair3_long4_lc_vs_4_be_long,219969,219969,3,LC_PREFILL_SUBMISSION,13460988279433,13460990279454,2.000021,2.000021,1.000000,8.000084,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,4,LC_PREFILL_SYNC,13460993279486,13460999279549,6.000063,6.000063,1.000000,24.000252,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,5,LC_DECODE_STEP,13461002279581,13461007279633,5.000052,5.000052,1.000000,19.000198,3.800000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,6,LC_REQUEST,13461014279707,13461037279950,23.000243,23.000243,1.000000,92.000972,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,7,LC_PREFILL_SUBMISSION,13461017279739,13461019279760,2.000021,2.000021,1.000000,8.000084,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,8,LC_PREFILL_SYNC,13461022279792,13461025279824,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,9,LC_DECODE_STEP,13461028279855,13461034279918,6.000063,6.000063,1.000000,24.000252,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,10,LC_REQUEST,13461041279992,13461069280288,28.000296,28.000296,1.000000,106.001122,3.785714,6,4
pair3_long4_lc_vs_4_be_long,219969,219969,11,LC_PREFILL_SUBMISSION,13461044280024,13461047280056,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,12,LC_PREFILL_SYNC,13461050280088,13461053280119,3.000031,3.000031,1.000000,8.000083,2.666667,3,3
pair3_long4_lc_vs_4_be_long,219969,219969,13,LC_DECODE_STEP,13461056280151,13461066280257,10.000106,10.000106,1.000000,40.000424,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,14,LC_REQUEST,13461073280330,13461096280573,23.000243,23.000243,1.000000,92.000972,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,15,LC_PREFILL_SUBMISSION,13461076280362,13461078280383,2.000021,2.000021,1.000000,8.000084,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,16,LC_PREFILL_SYNC,13461082280425,13461084280447,2.000022,2.000022,1.000000,8.000088,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,17,LC_DECODE_STEP,13461087280478,13461093280542,6.000064,6.000064,1.000000,24.000256,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,18,LC_REQUEST,13461100280616,13461123280858,23.000242,23.000242,1.000000,92.000968,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,19,LC_PREFILL_SUBMISSION,13461103280647,13461106280679,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,20,LC_PREFILL_SYNC,13461109280710,13461111280732,2.000022,2.000022,1.000000,8.000088,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,21,LC_DECODE_STEP,13461114280763,13461120280827,6.000064,6.000064,1.000000,24.000256,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,22,LC_REQUEST,13461127280901,13461157281217,30.000316,30.000316,1.000000,120.001264,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,23,LC_PREFILL_SUBMISSION,13461130280932,13461133280964,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,24,LC_PREFILL_SYNC,13461136280996,13461139281027,3.000031,3.000031,1.000000,12.000124,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,25,LC_DECODE_STEP,13461142281059,13461154281186,12.000127,12.000127,1.000000,48.000508,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,26,LC_REQUEST,13461161281260,13461185281513,24.000253,24.000253,1.000000,96.001012,4.000000,4,4
pair3_long4_lc_vs_4_be_long,219969,219969,27,LC_PREFILL_SUBMISSION,13461164281291,13461167281323,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
