run,lc_pid,lc_tid,lc_phase_id,lc_phase_type,lc_begin_ns,lc_end_ns,lc_duration_ms,be_union_overlap_ms,be_union_overlap_fraction,be_weighted_overlap_ms,be_weighted_overlap_fraction,overlapping_be_phase_count,max_concurrent_be_phases
pair2_long4_lc_vs_4_be_long,219068,219068,2,LC_REQUEST,13407952719615,13407984719953,32.000338,32.000338,1.000000,124.001309,3.875000,5,4
pair2_long4_lc_vs_4_be_long,219068,219068,3,LC_PREFILL_SUBMISSION,13407955719647,13407958719679,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,4,LC_PREFILL_SYNC,13407961719710,13407970719805,9.000095,9.000095,1.000000,32.000337,3.555555,5,4
pair2_long4_lc_vs_4_be_long,219068,219068,5,LC_DECODE_STEP,13407973719837,13407981719921,8.000084,8.000084,1.000000,32.000336,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,6,LC_REQUEST,13407988719995,13408018720311,30.000316,30.000316,1.000000,117.001232,3.900000,5,4
pair2_long4_lc_vs_4_be_long,219068,219068,7,LC_PREFILL_SUBMISSION,13407991720027,13407994720058,3.000031,3.000031,1.000000,12.000124,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,8,LC_PREFILL_SYNC,13407997720090,13408004720164,7.000074,7.000074,1.000000,28.000296,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,9,LC_DECODE_STEP,13408007720195,13408015720280,8.000085,8.000085,1.000000,30.000319,3.750000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,10,LC_REQUEST,13408022720354,13408052720670,30.000316,30.000316,1.000000,120.001264,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,11,LC_PREFILL_SUBMISSION,13408025720385,13408028720417,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,12,LC_PREFILL_SYNC,13408031720449,13408038720522,7.000073,7.000073,1.000000,28.000292,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,13,LC_DECODE_STEP,13408041720554,13408049720639,8.000085,8.000085,1.000000,32.000340,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,14,LC_REQUEST,13408056720712,13408084721008,28.000296,28.000296,1.000000,110.001163,3.928571,5,4
pair2_long4_lc_vs_4_be_long,219068,219068,15,LC_PREFILL_SUBMISSION,13408059720744,13408062720776,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,16,LC_PREFILL_SYNC,13408065720807,13408072720881,7.000074,7.000074,1.000000,28.000296,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,17,LC_DECODE_STEP,13408075720913,13408081720976,6.000063,6.000063,1.000000,24.000252,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,18,LC_REQUEST,13408088721050,13408117721356,29.000306,29.000306,1.000000,113.001193,3.896552,5,4
pair2_long4_lc_vs_4_be_long,219068,219068,19,LC_PREFILL_SUBMISSION,13408091721082,13408094721113,3.000031,3.000031,1.000000,12.000124,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,20,LC_PREFILL_SYNC,13408097721145,13408103721208,6.000063,6.000063,1.000000,24.000252,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,21,LC_DECODE_STEP,13408106721240,13408114721324,8.000084,8.000084,1.000000,29.000305,3.625000,5,4
pair2_long4_lc_vs_4_be_long,219068,219068,22,LC_REQUEST,13408121721398,13408150721704,29.000306,29.000306,1.000000,116.001224,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,23,LC_PREFILL_SUBMISSION,13408124721430,13408127721462,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,24,LC_PREFILL_SYNC,13408130721493,13408136721557,6.000064,6.000064,1.000000,24.000256,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,25,LC_DECODE_STEP,13408139721588,13408147721673,8.000085,8.000085,1.000000,32.000340,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,26,LC_REQUEST,13408154721746,13408184722063,30.000317,30.000317,1.000000,120.001268,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,27,LC_PREFILL_SUBMISSION,13408157721778,13408160721810,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,28,LC_PREFILL_SYNC,13408163721842,13408170721915,7.000073,7.000073,1.000000,28.000292,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,29,LC_DECODE_STEP,13408173721947,13408181722031,8.000084,8.000084,1.000000,32.000336,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,30,LC_REQUEST,13408188722105,13408215722390,27.000285,27.000285,1.000000,108.001140,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,31,LC_PREFILL_SUBMISSION,13408191722137,13408194722169,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,32,LC_PREFILL_SYNC,13408197722200,13408203722263,6.000063,6.000063,1.000000,24.000252,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,33,LC_DECODE_STEP,13408206722295,13408212722358,6.000063,6.000063,1.000000,24.000252,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,34,LC_REQUEST,13408219722432,13408247722728,28.000296,28.000296,1.000000,112.001184,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,35,LC_PREFILL_SUBMISSION,13408222722464,13408225722496,3.000032,3.000032,1.000000,12.000128,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,36,LC_PREFILL_SYNC,13408228722527,13408232722570,4.000043,4.000043,1.000000,16.000172,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,37,LC_DECODE_STEP,13408235722601,13408244722696,9.000095,9.000095,1.000000,36.000380,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,38,LC_REQUEST,13408251722770,13408283723108,32.000338,32.000338,1.000000,125.001321,3.906250,5,4
pair2_long4_lc_vs_4_be_long,219068,219068,39,LC_PREFILL_SUBMISSION,13408254722802,13408256722823,2.000021,2.000021,1.000000,8.000084,4.000000,4,4
pair2_long4_lc_vs_4_be_long,219068,219068,40,LC_PREFILL_SYNC,13408260722865,13408268722949,8.000084,8.000084,1.000000,29.000305,3.625000,5,4
