run,phase_type,count,mean_ms,p50_ms,p95_ms,p99_ms,max_ms,min_ms,stdev_ms
lc_alone_warm_stability_r3,LC_REQUEST,300,20.756884846666665,21.00022,22.000231,23.000242,23.000242,19.000199,0.8365422202056862
lc_alone_warm_stability_r4,LC_DECODE_STEP,300,3.86337394,4.000042,5.000053,6.000063,6.000064,2.000022,0.8247852551888114
lc_alone_warm_stability_r4,LC_PREFILL_SUBMISSION,300,2.9533643966666667,3.000032,3.000032,4.00004101,4.000042,2.000021,0.2671984621997897
lc_alone_warm_stability_r4,LC_PREFILL_SYNC,300,2.9900314433333333,3.000032,3.000032,4.000042,4.000042,2.000021,0.23823737257642957
lc_alone_warm_stability_r4,LC_REQUEST,300,20.75688493,21.00022,22.000232,23.00024101,24.000252,19.0002,0.7955575759405853
lc_alone_warm_stability_r5,LC_DECODE_STEP,300,3.7333726,4.000042,5.000053,6.00006301,7.000074,2.000021,0.8971745678616877
lc_alone_warm_stability_r5,LC_PREFILL_SUBMISSION,300,2.76669578,3.000031,3.000032,3.010032099999991,5.000053,2.00002,0.4614504199824414
lc_alone_warm_stability_r5,LC_PREFILL_SYNC,300,2.7800292166666667,3.000031,3.000032,4.000042,6.000064,2.00002,0.48205755567422837
lc_alone_warm_stability_r5,LC_REQUEST,300,21.390224986666666,21.000221,23.000242,25.000263,92.000968,19.0002,4.242437005409654
pair1_chunk1_lc_alone_after,LC_DECODE_STEP,300,3.98004208,4.000042,5.000053,6.010064099999991,7.000074,3.000031,0.8768384965983549
pair1_chunk1_lc_alone_after,LC_PREFILL_SUBMISSION,300,2.98336487,3.000032,3.000032,4.000042,4.000043,2.00002,0.2078472557480929
pair1_chunk1_lc_alone_after,LC_PREFILL_SYNC,300,2.9833648466666665,3.000032,3.000032,3.000032,4.000043,2.000021,0.17269124729779267
pair1_chunk1_lc_alone_after,LC_REQUEST,300,20.82355342,21.000222,22.000233,23.000243,24.000254,19.000201,0.8373415047485498
pair1_chunk1_lc_alone_before,LC_DECODE_STEP,300,4.040042686666666,4.000042,6.000063,6.000064,7.000074,3.000031,0.9423616805429152
pair1_chunk1_lc_alone_before,LC_PREFILL_SUBMISSION,300,2.9733647733333335,3.000032,3.000032,3.010032099999991,4.000042,2.00002,0.21473295002653633
pair1_chunk1_lc_alone_before,LC_PREFILL_SYNC,300,2.9633646466666668,3.000032,3.000032,4.000042,4.000043,2.000021,0.24939430011561145
pair1_chunk1_lc_alone_before,LC_REQUEST,300,20.970221533333333,21.000222,22.000233,24.000253,57.000602,19.0002,2.2978565974391914
pair1_chunk1_lc_vs_1_be_chunked,LC_DECODE_STEP,300,4.103376716666666,4.000042,6.000063,6.010064099999991,17.000179,2.000021,1.2210610810728453
pair1_chunk1_lc_vs_1_be_chunked,LC_PREFILL_SUBMISSION,300,2.830029913333333,3.000032,3.000032,3.010032099999991,4.000043,2.000021,0.4020475319470592
pair1_chunk1_lc_vs_1_be_chunked,LC_PREFILL_SYNC,300,2.9233642166666667,3.000032,3.000032,4.000043,4.000043,2.00002,0.33340934347112894
pair1_chunk1_lc_vs_1_be_chunked,LC_REQUEST,300,21.383559336666668,21.000222,23.000243,24.01025410999999,34.000359,20.000211,1.2415956773137102
pair1_long4_lc_alone_after,LC_DECODE_STEP,300,3.9567083933333334,4.000042,5.000053,6.000063,6.000064,2.00002,0.881700962483441
pair1_long4_lc_alone_after,LC_PREFILL_SUBMISSION,300,2.9100307,3.000032,3.000032,4.000042,4.000043,2.00002,0.39465907477434553
pair1_long4_lc_alone_after,LC_PREFILL_SYNC,300,2.9366976433333334,3.000032,3.000032,4.000042,4.000042,2.000021,0.3460112888139612
pair1_long4_lc_alone_after,LC_REQUEST,300,21.540227193333333,21.000222,23.000243,23.010243099999993,24.000254,20.00021,0.9370228299833911
pair1_long4_lc_alone_before,LC_DECODE_STEP,300,3.81337355,4.000042,5.000053,6.000064,7.000074,2.000021,0.8875799365003098
pair1_long4_lc_alone_before,LC_PREFILL_SUBMISSION,300,2.7833626766666666,3.000031,3.000032,3.000032,4.000042,2.00002,0.42069295163070103
pair1_long4_lc_alone_before,LC_PREFILL_SYNC,300,2.8066962833333333,3.000032,3.000032,4.000042,6.000063,2.00002,0.46549153438707114
pair1_long4_lc_alone_before,LC_REQUEST,300,21.306891203333333,21.000221,23.000242,23.010243099999993,62.000653,19.0002,2.539209079538462
pair1_long4_lc_vs_4_be_long,LC_DECODE_STEP,300,7.98675087,8.000084,13.000137,14.000148,15.000158,4.000042,2.206692005440391
pair1_long4_lc_vs_4_be_long,LC_PREFILL_SUBMISSION,300,3.076699093333333,3.000032,4.000042,4.000043,5.000053,2.000021,0.31270361149143105
pair1_long4_lc_vs_4_be_long,LC_PREFILL_SYNC,300,4.96005227,5.000052,7.000074,9.000095,10.000105,3.000031,1.8628042680651942
pair1_long4_lc_vs_4_be_long,LC_REQUEST,300,27.266954113333334,28.000295,32.000337,33.000348,34.000359,21.000221,2.93674736774588
pair2_chunk1_lc_alone_after,LC_DECODE_STEP,300,3.8300405333333334,4.000042,5.000053,6.00006301,6.000064,2.000021,0.889054562332295
pair2_chunk1_lc_alone_after,LC_PREFILL_SUBMISSION,300,2.6600281266666665,3.000031,3.000032,3.000032,3.000032,2.000021,0.4745052831152515
pair2_chunk1_lc_alone_after,LC_PREFILL_SYNC,300,2.6866950733333335,3.000031,3.000032,3.000032,4.000042,2.000021,0.47177197856316777
pair2_chunk1_lc_alone_after,LC_REQUEST,300,21.37689277,21.000222,23.000243,23.000244,62.000656,20.000211,2.5370020186376414
pair2_chunk1_lc_alone_before,LC_DECODE_STEP,300,3.8867077733333333,4.000042,5.000053,6.00006301,6.000064,2.000021,0.8658350193617369
pair2_chunk1_lc_alone_before,LC_PREFILL_SUBMISSION,300,2.843363393333333,3.000032,3.000032,3.000032,4.000042,2.00002,0.3731701859249425
pair2_chunk1_lc_alone_before,LC_PREFILL_SYNC,300,2.8266965633333334,3.000032,3.000032,3.010032099999991,4.000043,2.000021,0.4047696232565592
pair2_chunk1_lc_alone_before,LC_REQUEST,300,21.07022272,21.000222,23.000243,23.010243109999994,24.000254,19.000201,0.9244638720891126
pair2_chunk1_lc_vs_1_be_chunked,LC_DECODE_STEP,300,4.136710403333334,4.000042,6.000063,7.000074,7.000074,3.000031,1.0139546939507653
pair2_chunk1_lc_vs_1_be_chunked,LC_PREFILL_SUBMISSION,300,2.8766970666666665,3.000032,3.000032,3.000032,4.000043,2.00002,0.34909071695592
pair2_chunk1_lc_vs_1_be_chunked,LC_PREFILL_SYNC,300,2.90003067,3.000032,3.000032,3.000032,4.000043,2.00002,0.3219955451796805
pair2_chunk1_lc_vs_1_be_chunked,LC_REQUEST,300,21.263558193333335,21.000222,23.000244,24.000254,25.000264,19.0002,1.0666797026488473
pair2_long4_lc_alone_after,LC_DECODE_STEP,300,3.9767086566666667,4.000042,5.000053,6.000064,7.000074,3.000031,0.8900070244223559
pair2_long4_lc_alone_after,LC_PREFILL_SUBMISSION,300,2.9833648066666667,3.000032,3.000032,4.000042,4.000043,2.000021,0.20784718628770274
pair2_long4_lc_alone_after,LC_PREFILL_SYNC,300,2.9766980933333334,3.000032,3.000032,4.000042,4.000042,2.000021,0.23729955556155247
pair2_long4_lc_alone_after,LC_REQUEST,300,20.853553446666666,21.000221,22.000233,23.000243,23.000243,19.0002,0.9099081041983417
pair2_long4_lc_alone_before,LC_DECODE_STEP,300,3.8200403266666667,4.000042,5.000053,6.000063,6.000064,2.000021,0.8583343777503928
pair2_long4_lc_alone_before,LC_PREFILL_SUBMISSION,300,2.82669647,3.000032,3.000032,3.010032099999991,4.000043,2.00002,0.40476969883333397
pair2_long4_lc_alone_before,LC_PREFILL_SYNC,300,2.820029713333333,3.000032,3.000032,3.010032099999991,4.000042,2.00002,0.41007814348581634
pair2_long4_lc_alone_before,LC_REQUEST,300,20.92355406,21.000221,22.000233,23.000243,24.000253,19.0002,0.883216976639465
pair2_long4_lc_vs_4_be_long,LC_DECODE_STEP,300,7.97008405,8.000084,13.000137,14.000148,15.000158,3.000031,2.1874988688462094
pair2_long4_lc_vs_4_be_long,LC_PREFILL_SUBMISSION,300,2.86669686,3.000032,3.000032,4.000042,5.000053,2.00002,0.3950684803201702
pair2_long4_lc_vs_4_be_long,LC_PREFILL_SYNC,300,5.106720543333333,5.000053,8.00008405,9.000095,10.000106,2.000021,2.0840323682841464
pair2_long4_lc_vs_4_be_long,LC_REQUEST,300,27.643625073333332,29.000306,32.000338,32.01033809999999,35.00037,21.000222,2.883982515233759
pair3_chunk1_lc_alone_after,LC_DECODE_STEP,300,3.616704953333333,3.000032,5.000053,5.010054089999991,6.000064,2.000021,0.8711685548279283
pair3_chunk1_lc_alone_after,LC_PREFILL_SUBMISSION,300,2.74669577,3.000032,3.000032,3.000032,4.000042,2.000021,0.443262118411457
pair3_chunk1_lc_alone_after,LC_PREFILL_SYNC,300,2.8233632133333333,3.000032,3.000032,3.010032109999991,38.000402,2.000021,2.094477858235863
pair3_chunk1_lc_alone_after,LC_REQUEST,300,21.433560146666668,21.000222,23.000244,24.01025410999999,61.000645,20.000211,2.509984400416876
pair3_chunk1_lc_alone_before,LC_DECODE_STEP,300,3.7867067066666666,4.000042,5.000053,6.00006301,7.000074,2.000021,0.9040078539740737
