case,worker_config,policy,delay_us,total_be_workers,long_be_workers,chunked_be_workers,start_order,n,lc_request_count_mean,lc_request_count_median,lc_request_count_stdev,lc_request_count_min,lc_request_count_max,lc_p95_ms_mean,lc_p95_ms_median,lc_p95_ms_stdev,lc_p95_ms_min,lc_p95_ms_max,lc_p99_ms_mean,lc_p99_ms_median,lc_p99_ms_stdev,lc_p99_ms_min,lc_p99_ms_max,mean_union_overlap_ms_mean,mean_union_overlap_ms_median,mean_union_overlap_ms_stdev,mean_union_overlap_ms_min,mean_union_overlap_ms_max,p95_union_overlap_ms_mean,p95_union_overlap_ms_median,p95_union_overlap_ms_stdev,p95_union_overlap_ms_min,p95_union_overlap_ms_max,mean_union_overlap_frac_mean,mean_union_overlap_frac_median,mean_union_overlap_frac_stdev,mean_union_overlap_frac_min,mean_union_overlap_frac_max,mean_weighted_overlap_ms_mean,mean_weighted_overlap_ms_median,mean_weighted_overlap_ms_stdev,mean_weighted_overlap_ms_min,mean_weighted_overlap_ms_max,p95_weighted_overlap_ms_mean,p95_weighted_overlap_ms_median,p95_weighted_overlap_ms_stdev,p95_weighted_overlap_ms_min,p95_weighted_overlap_ms_max,mean_weighted_overlap_frac_mean,mean_weighted_overlap_frac_median,mean_weighted_overlap_frac_stdev,mean_weighted_overlap_frac_min,mean_weighted_overlap_frac_max,mean_overlap_count_mean,mean_overlap_count_median,mean_overlap_count_stdev,mean_overlap_count_min,mean_overlap_count_max,p95_overlap_count_mean,p95_overlap_count_median,p95_overlap_count_stdev,p95_overlap_count_min,p95_overlap_count_max,mean_max_concurrent_be_mean,mean_max_concurrent_be_median,mean_max_concurrent_be_stdev,mean_max_concurrent_be_min,mean_max_concurrent_be_max,p95_max_concurrent_be_mean,p95_max_concurrent_be_median,p95_max_concurrent_be_stdev,p95_max_concurrent_be_min,p95_max_concurrent_be_max,duration_vs_union_overlap_corr_mean,duration_vs_union_overlap_corr_median,duration_vs_union_overlap_corr_stdev,duration_vs_union_overlap_corr_min,duration_vs_union_overlap_corr_max,duration_vs_weighted_overlap_corr_mean,duration_vs_weighted_overlap_corr_median,duration_vs_weighted_overlap_corr_stdev,duration_vs_weighted_overlap_corr_min,duration_vs_weighted_overlap_corr_max,slow_request_threshold_ms_mean,slow_request_threshold_ms_median,slow_request_threshold_ms_stdev,slow_request_threshold_ms_min,slow_request_threshold_ms_max,slow_request_count_mean,slow_request_count_median,slow_request_count_stdev,slow_request_count_min,slow_request_count_max,slow_mean_union_overlap_ms_mean,slow_mean_union_overlap_ms_median,slow_mean_union_overlap_ms_stdev,slow_mean_union_overlap_ms_min,slow_mean_union_overlap_ms_max,normal_mean_union_overlap_ms_mean,normal_mean_union_overlap_ms_median,normal_mean_union_overlap_ms_stdev,normal_mean_union_overlap_ms_min,normal_mean_union_overlap_ms_max,slow_mean_weighted_overlap_ms_mean,slow_mean_weighted_overlap_ms_median,slow_mean_weighted_overlap_ms_stdev,slow_mean_weighted_overlap_ms_min,slow_mean_weighted_overlap_ms_max,normal_mean_weighted_overlap_ms_mean,normal_mean_weighted_overlap_ms_median,normal_mean_weighted_overlap_ms_stdev,normal_mean_weighted_overlap_ms_min,normal_mean_weighted_overlap_ms_max,slow_mean_overlap_count_mean,slow_mean_overlap_count_median,slow_mean_overlap_count_stdev,slow_mean_overlap_count_min,slow_mean_overlap_count_max,normal_mean_overlap_count_mean,normal_mean_overlap_count_median,normal_mean_overlap_count_stdev,normal_mean_overlap_count_min,normal_mean_overlap_count_max,slow_mean_max_concurrent_be_mean,slow_mean_max_concurrent_be_median,slow_mean_max_concurrent_be_stdev,slow_mean_max_concurrent_be_min,slow_mean_max_concurrent_be_max,normal_mean_max_concurrent_be_mean,normal_mean_max_concurrent_be_median,normal_mean_max_concurrent_be_stdev,normal_mean_max_concurrent_be_min,normal_mean_max_concurrent_be_max
lc_vs_be_long,long4,proper,5000,4,4,0,be_first,5,50.0,50.0,0.0,50.0,50.0,29.730280859999997,29.550279399999997,0.579444918029932,29.000274,30.550288949999995,31.220295187999998,30.51028859,1.42331919512947,30.000283510000003,33.57031665999999,16.552156528,16.7801588,1.851373723391631,13.84013096,18.30017304,29.22027607,29.55027895,0.7686095938762145,28.000265,30.000283,0.6698559722302792,0.6862472048040432,0.07702879438977633,0.5502347637963635,0.7474243363215365,49.412467248,51.60048836,7.459783518998023,36.38034424,55.2805224,114.92108504,116.001096,4.403676156315962,108.00102,120.001132,1.950035932484426,2.064549905268901,0.3092206363794463,1.3993775779693245,2.135817595105327,2.6,2.72,0.3891015291668744,1.92,2.86,4.0,4.0,0.0,4.0,4.0,2.6,2.72,0.3891015291668744,1.92,2.86,4.0,4.0,0.0,4.0,4.0,0.861243169126049,0.8778262325469149,0.05106580163626159,0.7753698030934938,0.9036206011536988,0.8835702970846476,0.8890644793106002,0.024072801985108118,0.8589181197172615,0.9179098102750495,29.730280859999997,29.550279399999997,0.579444918029932,29.000274,30.550288949999995,4.2,3.0,1.7888543819998317,3.0,7.0,29.960283177142855,30.000283285714286,0.25210445795175074,29.666947666666665,30.33362,15.328246570634999,15.915044255319149,1.8534542289481917,12.829908617021276,17.5533574893617,108.33054772761905,109.66770266666667,9.903118765345042,97.71520857142858,121.33448,44.22121979317829,47.1493825106383,6.882841118090982,32.36200829787234,49.021740191489364,3.617142857142857,3.6666666666666665,0.3053120035326711,3.2857142857142856,4.0,2.5173654406509427,2.6382978723404253,0.3914091513738649,1.8297872340425532,2.7674418604651163,3.617142857142857,3.6666666666666665,0.3053120035326711,3.2857142857142856,4.0,2.5173654406509427,2.6382978723404253,0.3914091513738649,1.8297872340425532,2.7674418604651163
lc_vs_be_long,long4,proper,10000,4,4,0,be_first,5,50.0,50.0,0.0,50.0,50.0,29.11027521,29.000274,0.534327009915414,28.550269949999997,30.00028355,30.40428744,30.510288099999997,0.4195631556333163,30.000283510000003,31.000293,14.648138476,14.78013984,0.7139535229449611,13.8801313,15.56014708,28.730271679999998,28.550269949999997,0.24647751977746465,28.550269949999997,29.00027455,0.6121789727039165,0.6281628367609918,0.02763772359296891,0.5795028230435542,0.6348336241443246,37.276352436,36.9403494,3.9322733358394157,32.16030374,42.88040538,100.34094888999998,102.60097179999997,10.736802882497939,86.75081974999998,112.00106,1.49869256165341,1.4823376647315538,0.1520140037996515,1.281853068725532,1.687112995778187,1.988,2.08,0.21522081683703376,1.7,2.24,4.0,4.0,0.0,4.0,4.0,1.988,2.08,0.21522081683703376,1.7,2.24,4.0,4.0,0.0,4.0,4.0,0.8560923109624549,0.8556440877102975,0.025019491620163106,0.826210701884593,0.8947541715889289,0.9039318431565609,0.9056651431574704,0.017650579656452017,0.8761695592226666,0.9253501855165578,29.11027521,29.000274,0.534327009915414,28.550269949999997,30.00028355,4.2,3.0,2.16794833886788,3.0,8.0,29.041941241666667,29.000274666666666,0.2763879903095984,28.625270375,29.333610333333333,13.292707487938857,13.804478260869566,1.3343779049498847,11.190581880952381,14.702266617021277,91.550865425,91.750867,5.146379615531782,85.000804,97.33425266666667,32.138645809545835,33.19180325531915,6.851656788142312,21.52401280952381,40.19186929787234,3.2083333333333335,3.25,0.14433756729740652,3.0,3.3333333333333335,1.8674904189242765,2.0,0.2980237060050301,1.4285714285714286,2.1914893617021276,3.2083333333333335,3.25,0.14433756729740652,3.0,3.3333333333333335,1.8674904189242765,2.0,0.2980237060050301,1.4285714285714286,2.1914893617021276
lc_vs_be_long,long4,proper,25000,4,4,0,be_first,5,50.0,50.0,0.0,50.0,50.0,25.880244829999995,26.000246,2.3007280110253117,23.100218899999994,28.550269949999997,28.506269357999997,29.51027859,2.323818373713868,26.00024551,30.51028859,6.372060256,6.26005916,0.8624001763604248,5.2600497200000005,7.40007,25.03023668999999,26.000246,2.62361949129569,21.750205849999986,27.5502604,0.2747088810079193,0.27166621148895126,0.04574939858870307,0.2137029923786566,0.3347263375123195,13.776130288,14.48013692,2.281924234838465,10.28009736,16.3801549,72.49068572999995,81.30076879999999,13.31240401398595,56.700536549999896,83.6507905,0.5652855021996324,0.5654363663505257,0.08590994823866432,0.4530048751696007,0.6573473912686608,0.756,0.78,0.09633275663033836,0.62,0.86,3.1099999999999994,3.0,0.2459674775249756,3.0,3.549999999999997,0.756,0.78,0.09633275663033836,0.62,0.86,3.1099999999999994,3.0,0.2459674775249756,3.0,3.549999999999997,0.7935620183828622,0.7829795999483061,0.10410031166809969,0.6324034892254792,0.8951768824420104,0.9030381940602893,0.9143383309387272,0.05071017404623186,0.821800283183852,0.9504127383630266,25.880244829999995,26.000246,2.3007280110253117,23.100218899999994,28.550269949999997,3.6,3.0,1.3416407864998738,3.0,6.0,27.0669224,27.000255333333335,1.6566520087268775,25.333573,29.333610333333333,4.735731449709864,4.872386489361702,1.5000993008850436,2.295476227272727,6.23410155319149,83.7341247,82.0007755,7.854301622179294,77.000727,97.00091666666667,8.310620218858801,10.276692957446809,3.3405780309443425,3.659125477272727,11.234148829787234,3.1666666666666665,3.1666666666666665,0.16666666666666674,3.0,3.3333333333333335,0.565183752417795,0.6382978723404256,0.1761503935899334,0.2727272727272727,0.7021276595744681,3.1666666666666665,3.1666666666666665,0.16666666666666674,3.0,3.3333333333333335,0.565183752417795,0.6382978723404256,0.1761503935899334,0.2727272727272727,0.7021276595744681
lc_vs_be_long,long4,proper,50000,4,4,0,be_first,5,50.0,50.0,0.0,50.0,50.0,23.53022248,22.000208,3.715139310843596,21.000199,30.100284449999997,25.020236489999995,24.000226509999997,3.810705103217355,21.000199,31.000293,4.880046148,4.66004402,1.247168565807857,3.4000321600000003,6.7800641200000005,19.5101843,19.00018,5.679006150431842,12.000113,28.00026455,0.22221231226317306,0.2155413521654099,0.043768630637508354,0.16638095249024842,0.28262274993910197,8.496080332,8.02007588,4.0561793976835645,3.86003652,15.0001419,42.150398499999994,38.55036405,25.61961971482893,12.000113,83.10078555,0.37243499013859915,0.3705562802294585,0.14680990158697702,0.18938095314024228,0.5975915888721655,0.532,0.52,0.15006665185843254,0.34,0.76,2.0,2.0,0.7071067811865476,1.0,3.0,0.532,0.52,0.15006665185843254,0.34,0.76,2.0,2.0,0.7071067811865476,1.0,3.0,0.5633390240554577,0.6517814336358508,0.278022059559938,0.08190066556738358,0.8016972224553037,0.6409022145610012,0.766594148396395,0.3556924206007918,0.014063768836983612,0.9020132184089792,23.53022248,22.000208,3.715139310843596,21.000199,30.100284449999997,6.0,5.0,4.58257569495584,3.0,14.0,18.783987081904762,20.666862,9.129475879594892,3.7857501428571427,28.666937666666666,3.6749047314893617,3.319180319148936,0.9991161413181485,2.800026488888889,5.383029638297872,43.78422336190476,41.333724,28.899521396905026,3.7857501428571427,85.00080366666667,5.564402506477541,4.444486466666667,2.8106417249879647,3.8889256666666667,10.53201455319149,1.9514285714285715,2.2,0.97046170370981,0.35714285714285715,3.0,0.4086997635933806,0.35555555555555557,0.12000219824472662,0.3333333333333333,0.6170212765957447,1.9514285714285715,2.2,0.97046170370981,0.35714285714285715,3.0,0.4086997635933806,0.35555555555555557,0.12000219824472662,0.3333333333333333,0.6170212765957447
