run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,lc_request_count,lc_p95_ms,lc_p99_ms,mean_union_overlap_ms,p95_union_overlap_ms,mean_union_overlap_frac,mean_weighted_overlap_ms,p95_weighted_overlap_ms,mean_weighted_overlap_frac,mean_overlap_count,p95_overlap_count,mean_max_concurrent_be,p95_max_concurrent_be,duration_vs_union_overlap_corr,duration_vs_weighted_overlap_corr,slow_request_threshold_ms,slow_request_count,slow_mean_union_overlap_ms,normal_mean_union_overlap_ms,slow_mean_weighted_overlap_ms,normal_mean_weighted_overlap_ms,slow_mean_overlap_count,normal_mean_overlap_count,slow_mean_max_concurrent_be,normal_mean_max_concurrent_be
lc_vs_be_long/long4/proper/delay_5000/r1,out_delay_long4_fixedpolicy/lc_vs_be_long/long4/proper/delay_5000/r1,lc_vs_be_long,long4,proper,5000,1,4,0,4,be_first,0.05,50,80,8,64,512,1048576,50,29.550279399999997,30.51028859,16.7801588,29.550279399999997,0.6862472048040432,51.60048836,116.40109959999998,2.064549905268901,2.72,4.0,2.72,4.0,0.9036206011536988,0.8890644793106002,29.550279399999997,3,30.33362,15.915044255319149,121.33448,47.1493825106383,4,2.6382978723404253,4,2.6382978723404253
lc_vs_be_long/long4/proper/delay_5000/r2,out_delay_long4_fixedpolicy/lc_vs_be_long/long4/proper/delay_5000/r2,lc_vs_be_long,long4,proper,5000,2,4,0,4,be_first,0.05,50,80,8,64,512,1048576,50,30.550288949999995,31.510298589999998,13.84013096,28.000265,0.5502347637963635,36.38034424,108.00102,1.3993775779693245,1.92,4.0,1.92,4.0,0.7753698030934938,0.8620935400210864,30.550288949999995,3,29.666947666666665,12.829908617021276,99.334274,32.36200829787234,3.3333333333333335,1.8297872340425532,3.3333333333333335,1.8297872340425532
lc_vs_be_long/long4/proper/delay_5000/r3,out_delay_long4_fixedpolicy/lc_vs_be_long/long4/proper/delay_5000/r3,lc_vs_be_long,long4,proper,5000,3,4,0,4,be_first,0.05,50,80,8,64,512,1048576,50,29.55027895,30.000283510000003,18.30017304,29.55027895,0.7474243363215365,52.66049794,116.001096,2.0869638397296173,2.66,4.0,2.66,4.0,0.8923579360782184,0.9179098102750495,29.55027895,3,30.000283333333332,17.5533574893617,109.66770266666667,49.021740191489364,3.6666666666666665,2.595744680851064,3.6666666666666665,2.595744680851064
lc_vs_be_long/long4/proper/delay_5000/r4,out_delay_long4_fixedpolicy/lc_vs_be_long/long4/proper/delay_5000/r4,lc_vs_be_long,long4,proper,5000,4,4,0,4,be_first,0.05,50,80,8,64,512,1048576,50,30.000283,30.51028859,15.7001484,30.000283,0.6452052868089521,51.1404833,120.001132,2.06347074434896,2.86,4.0,2.86,4.0,0.857041272757919,0.8589181197172615,30.000283,5,29.800281599999998,14.133466933333333,113.6010734,44.20041773333333,3.8,2.7555555555555555,3.8,2.7555555555555555
lc_vs_be_long/long4/proper/delay_5000/r5,out_delay_long4_fixedpolicy/lc_vs_be_long/long4/proper/delay_5000/r5,lc_vs_be_long,long4,proper,5000,5,4,0,4,be_first,0.05,50,80,8,64,512,1048576,50,29.000274,33.57031665999999,18.14017144,29.000274,0.7201682694205004,55.2805224,114.20107759999999,2.135817595105327,2.84,4.0,2.84,4.0,0.8778262325469149,0.8898655360992407,29.000274,7,30.000283285714286,16.209455558139535,97.71520857142858,48.37255023255814,3.2857142857142856,2.7674418604651163,3.2857142857142856,2.7674418604651163
lc_vs_be_long/long4/proper/delay_50000/r1,out_delay_long4_fixedpolicy/lc_vs_be_long/long4/proper/delay_50000/r1,lc_vs_be_long,long4,proper,50000,1,4,0,4,be_first,0.05,50,80,8,64,512,1048576,50,22.000208,23.020217689999996,5.20004922,19.00018,0.24386796833984298,8.02007588,38.00036,0.3705562802294585,0.54,2.0,0.54,2.0,0.6517814336358508,0.766594148396395,22.000208,5,19.4001838,3.622256488888889,40.200380599999995,4.444486466666667,2.2,0.35555555555555557,2.2,0.35555555555555557
lc_vs_be_long/long4/proper/delay_50000/r2,out_delay_long4_fixedpolicy/lc_vs_be_long/long4/proper/delay_50000/r2,lc_vs_be_long,long4,proper,50000,2,4,0,4,be_first,0.05,50,80,8,64,512,1048576,50,22.000208,26.080246249999984,4.66004402,19.000179,0.2155413521654099,8.44007968,38.55036405,0.3767751165163441,0.52,2.0,0.52,2.0,0.6205449446999763,0.7742618974477758,22.000208,5,21.400201799999998,2.800026488888889,48.6004584,3.9778153777777776,2.2,0.3333333333333333,2.2,0.3333333333333333
lc_vs_be_long/long4/proper/delay_50000/r3,out_delay_long4_fixedpolicy/lc_vs_be_long/long4/proper/delay_50000/r3,lc_vs_be_long,long4,proper,50000,3,4,0,4,be_first,0.05,50,80,8,64,512,1048576,50,21.000199,21.000199,3.4000321600000003,12.000113,0.16638095249024842,3.86003652,12.000113,0.18938095314024228,0.34,1.0,0.34,1.0,0.08190066556738358,0.014063768836983612,21.000199,14,3.7857501428571427,3.2500307222222222,3.7857501428571427,3.8889256666666667,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.3333333333333333
lc_vs_be_long/long4/proper/delay_50000/r4,out_delay_long4_fixedpolicy/lc_vs_be_long/long4/proper/delay_50000/r4,lc_vs_be_long,long4,proper,50000,4,4,0,4,be_first,0.05,50,80,8,64,512,1048576,50,30.100284449999997,31.000293,6.7800641200000005,28.00026455,0.28262274993910197,15.0001419,83.10078555,0.5975915888721655,0.76,3.0,0.76,3.0,0.8016972224553037,0.9020132184089792,30.100284449999997,3,28.666937666666666,5.383029638297872,85.00080366666667,10.53201455319149,3,0.6170212765957447,3,0.6170212765957447
lc_vs_be_long/long4/proper/delay_50000/r5,out_delay_long4_fixedpolicy/lc_vs_be_long/long4/proper/delay_50000/r5,lc_vs_be_long,long4,proper,50000,5,4,0,4,be_first,0.05,50,80,8,64,512,1048576,50,22.550212949999995,24.000226509999997,4.36004122,19.550184949999995,0.20264853838126207,7.16006768,39.10036989999999,0.3278710119347853,0.5,2.0,0.5,2.0,0.6607708539187735,0.7475780397148725,22.550212949999995,3,20.666862,3.319180319148936,41.333724,4.978770468085107,2,0.40425531914893614,2,0.40425531914893614
