case,worker_config,policy,delay_us,total_be_workers,long_be_workers,chunked_be_workers,start_order,n,be_processes_mean,be_processes_median,be_processes_stdev,be_processes_min,be_processes_max,be_phase_count_mean,be_phase_count_median,be_phase_count_stdev,be_phase_count_min,be_phase_count_max,mean_ms_mean,mean_ms_median,mean_ms_stdev,mean_ms_min,mean_ms_max,p50_ms_mean,p50_ms_median,p50_ms_stdev,p50_ms_min,p50_ms_max,p95_ms_mean,p95_ms_median,p95_ms_stdev,p95_ms_min,p95_ms_max,p99_ms_mean,p99_ms_median,p99_ms_stdev,p99_ms_min,p99_ms_max,max_ms_mean,max_ms_median,max_ms_stdev,max_ms_min,max_ms_max,min_ms_mean,min_ms_median,min_ms_stdev,min_ms_min,min_ms_max,stdev_ms_mean,stdev_ms_median,stdev_ms_stdev,stdev_ms_min,stdev_ms_max,total_active_ms_mean,total_active_ms_median,total_active_ms_stdev,total_active_ms_min,total_active_ms_max,wall_time_ms_mean,wall_time_ms_median,wall_time_ms_stdev,wall_time_ms_min,wall_time_ms_max,aggregate_throughput_phases_per_s_mean,aggregate_throughput_phases_per_s_median,aggregate_throughput_phases_per_s_stdev,aggregate_throughput_phases_per_s_min,aggregate_throughput_phases_per_s_max,per_process_throughput_phases_per_s_mean,per_process_throughput_phases_per_s_median,per_process_throughput_phases_per_s_stdev,per_process_throughput_phases_per_s_min,per_process_throughput_phases_per_s_max
lc_vs_be_long,long4,proper,5000,4,4,0,be_first,5,4.0,4.0,0.0,4.0,4.0,320.0,320.0,0.0,320.0,320.0,31.443422331875002,31.434672012500002,0.7944750727704896,30.4127876625,32.3596809,33.000312,33.000312,0.0,33.000312,33.000312,38.610365290000004,39.000369,0.8720748070371095,37.05035045000001,39.000369,40.000378399999995,40.000378,5.477225561222996e-07,40.000378,40.000378999999995,44.2004182,41.000389,5.630328001349228,41.000388,54.00051,11.2001056,11.000104,0.4472177322259262,11.000103,12.000113,5.911443190297653,6.02383427831865,0.4884595790723219,5.3580412384616425,6.425312201843234,10061.8951462,10059.095044,254.2320232865567,9732.092052,10355.097888,3432.4324564,3390.03203,113.83121697393727,3349.031668,3628.034319,93.30757527252804,94.39438836216542,2.9867910116395446,88.2020322476448,95.55000720285813,23.32689381813201,23.598597090541354,0.7466977529098862,22.0505080619112,23.88750180071453
lc_vs_be_long,long4,proper,10000,4,4,0,be_first,5,4.0,4.0,0.0,4.0,4.0,320.0,320.0,0.0,320.0,320.0,30.81591635125,30.947167703125,0.3929656121273913,30.26903595625,31.278420725,33.000312,33.000312,0.0,33.000312,33.000312,37.61035588,38.00036,1.50351026541416,36.00034,39.000369,39.6003744,40.000378,0.5477274870086393,39.000368,40.000378,43.0004068,41.000388,3.9370412115432196,40.000378,49.000464,11.0001038,11.000104,4.47213595959674e-07,11.000103,11.000104,6.129459753911291,6.029789219464494,0.3161005600306881,5.832544879825341,6.659463032658803,9861.0932324,9903.093665,125.74899588076507,9686.091506,10009.094632,3499.0330828,3486.032987,40.63287654280331,3455.032666,3556.033596,91.46366294383176,91.79488581815878,1.0577507474612513,89.9879012279163,92.6185165046425,22.86591573595794,22.948721454539694,0.2644376868653128,22.496975306979074,23.154629126160625
lc_vs_be_long,long4,proper,25000,4,4,0,be_first,5,4.0,4.0,0.0,4.0,4.0,320.0,320.0,0.0,320.0,320.0,31.21467010875,31.4252969375,0.43699382227200506,30.5659138,31.57842353125,33.000312,33.000312,0.0,33.000312,33.000312,33.82032038,34.000322,0.46043872124005175,33.000313,34.100322900000016,36.924348916,36.81034729,1.9547127093839674,35.000331,39.00036881,42.000397,42.000397,2.5495334868488198,38.00036,45.000425,11.0001038,11.000104,4.47213595959674e-07,11.000103,11.000104,5.543540524476624,5.550109654619575,0.5386926145290838,4.937127310872668,6.332694549616938,9988.6944348,10056.09502,139.8380231270422,9781.092416,10105.09553,3844.0363414,3840.036288,34.55464125285373,3808.035974,3900.036885,83.25117723528534,83.33254584077514,0.7434357588393932,82.0505060428422,84.03281959121534,20.812794308821335,20.833136460193785,0.1858589397098483,20.51262651071055,21.008204897803836
lc_vs_be_long,long4,proper,50000,4,4,0,be_first,5,4.0,4.0,0.0,4.0,4.0,320.0,320.0,0.0,320.0,320.0,31.2909207925,31.319045975,0.13580389947532598,31.059668859374998,31.415922059375,33.000312,33.000312,0.0,33.000312,33.000312,34.000322,34.000322,0.0,34.000322,34.000322,37.124350754,37.00035,1.286025218747309,35.81033848,38.810366290000005,39.2003708,39.000369,1.3038527908286648,38.000359,41.000388,11.000104,11.000104,0.0,11.000104,11.000104,5.480189580026934,5.495525156876491,0.2646315053544517,5.112489953375013,5.748264349904219,10013.0946536,10022.094712,43.45724783210393,9939.094035,10053.095059,3894.4368136,3899.036872,37.779975767913456,3848.036361,3941.037253,82.17468129982367,82.07155010459209,0.7975297761358043,81.19689803906554,83.15929736091181,20.54367032495592,20.517887526148023,0.19938244403395108,20.299224509766386,20.789824340227952
