variant,key,iterations,vary_x1,vary_x2,metric,y1,y2,elasticity
kernels,lseek,100,2500000,5000000,usec_per_iter,0.34,0.85,1.321928094887362
kernels,lseek,100,5000000,7500000,usec_per_iter,0.85,0.23,-3.2238459350057407
kernels,lseek,100,7500000,10000000,usec_per_iter,0.23,0.6,3.3330208522245113
kernels,madvise,100,1000000,2500000,usec_per_iter,0.34,0.14,-0.9683642583462972
kernels,madvise,100,2500000,5000000,usec_per_iter,0.14,0.18,0.36257007938470825
kernels,madvise,100,5000000,7500000,usec_per_iter,0.18,0.12,-1.0000000000000016
kernels,madvise,100,7500000,10000000,usec_per_iter,0.12,0.54,5.228262518959614
kernels,mmap,100,1000000,2500000,usec_per_iter,12.18,9.49,-0.27235531363443793
kernels,mmap,100,2500000,5000000,usec_per_iter,9.49,19.14,1.0121108374649166
kernels,mmap,100,5000000,7500000,usec_per_iter,19.14,10.43,-1.4972783227753752
kernels,mmap,100,7500000,10000000,usec_per_iter,10.43,19.63,2.198165265865431
kernels,mprotect,100,1000000,2500000,usec_per_iter,3.15,3.22,0.023986826401507053
kernels,mprotect,100,2500000,5000000,usec_per_iter,3.22,5.72,0.8289544586637722
kernels,mprotect,100,5000000,7500000,usec_per_iter,5.72,6.95,0.48036896465339246
kernels,mprotect,100,7500000,10000000,usec_per_iter,6.95,4.68,-1.3745853061922229
kernels,munmap,100,1000000,2500000,usec_per_iter,7.54,8.57,0.13974336543590574
kernels,munmap,100,2500000,5000000,usec_per_iter,8.57,14.12,0.72037297915868
kernels,munmap,100,5000000,7500000,usec_per_iter,14.12,21.84,1.075680521183733
kernels,munmap,100,7500000,10000000,usec_per_iter,21.84,31.36,1.2576037203922132
kernels,newfstatat,100,1000000,2500000,usec_per_iter,1.36,0.57,-0.9490477068591959
kernels,newfstatat,100,2500000,5000000,usec_per_iter,0.57,2.29,2.0063137739322023
kernels,newfstatat,100,5000000,7500000,usec_per_iter,2.29,0.64,-3.144139642848099
kernels,newfstatat,100,7500000,10000000,usec_per_iter,0.64,1.25,2.3269807820743935
kernels,openat,100,1000000,2500000,usec_per_iter,6.44,6.52,0.013473710245925292
kernels,openat,100,2500000,5000000,usec_per_iter,6.52,23.04,1.8211968472112345
kernels,openat,100,5000000,7500000,usec_per_iter,23.04,7.47,-2.7778884401133173
kernels,openat,100,7500000,10000000,usec_per_iter,7.47,14.33,2.264514563397223
kernels,pread64,100,1000000,2500000,usec_per_iter,0.38,0.38,0.0
kernels,pread64,100,2500000,5000000,usec_per_iter,0.38,1.04,1.4525122046975063
kernels,pread64,100,5000000,7500000,usec_per_iter,1.04,0.38,-2.483086014756187
kernels,pread64,100,7500000,10000000,usec_per_iter,0.38,0.78,2.499713175848794
kernels,prlimit64,100,1000000,2500000,usec_per_iter,0.13,0.0,nan
kernels,prlimit64,100,2500000,5000000,usec_per_iter,0.0,0.24,nan
kernels,prlimit64,100,5000000,7500000,usec_per_iter,0.24,0.1,-2.159171578138249
kernels,prlimit64,100,7500000,10000000,usec_per_iter,0.1,0.11,0.33130385564884196
kernels,read,100,1000000,2500000,usec_per_iter,4.289999999999999,3.42,-0.24735182184134463
kernels,read,100,2500000,5000000,usec_per_iter,3.42,12.690000000000003,1.8916238389552082
kernels,read,100,5000000,7500000,usec_per_iter,12.690000000000003,3.0,-3.5569077689256026
kernels,read,100,7500000,10000000,usec_per_iter,3.0,6.79,2.839379756760495
kernels,rseq,100,1000000,2500000,usec_per_iter,0.17,0.12,-0.3801268332768125
kernels,rseq,100,2500000,5000000,usec_per_iter,0.12,0.24,0.9999999999999997
kernels,rseq,100,5000000,7500000,usec_per_iter,0.24,0.27,0.29048870864854603
kernels,rseq,100,7500000,10000000,usec_per_iter,0.27,0.26,-0.1311876254964502
kernels,rt_sigaction,100,1000000,2500000,usec_per_iter,0.24,0.23,-0.046447718980792904
kernels,rt_sigaction,100,2500000,5000000,usec_per_iter,0.23,0.17,-0.43609911480667324
kernels,rt_sigaction,100,5000000,7500000,usec_per_iter,0.17,0.11,-1.0736264663782562
kernels,rt_sigaction,100,7500000,10000000,usec_per_iter,0.11,0.54,5.530719242272512
kernels,rt_sigprocmask,100,1000000,2500000,usec_per_iter,2.98,1.54,-0.7204491556315767
kernels,rt_sigprocmask,100,2500000,5000000,usec_per_iter,1.54,0.43,-1.8405217859928031
kernels,rt_sigprocmask,100,5000000,7500000,usec_per_iter,0.43,1.75,3.4616686618951307
kernels,rt_sigprocmask,100,7500000,10000000,usec_per_iter,1.75,4.489999999999999,3.2752715724983807
kernels,set_robust_list,100,1000000,2500000,usec_per_iter,0.1,0.13,0.2863329894550588
kernels,set_robust_list,100,2500000,5000000,usec_per_iter,0.13,0.17,0.3870231231092473
kernels,set_robust_list,100,5000000,7500000,usec_per_iter,0.17,0.12,-0.8590300060425913
kernels,set_robust_list,100,7500000,10000000,usec_per_iter,0.12,0.29,3.067237289686762
kernels,set_tid_address,100,1000000,2500000,usec_per_iter,0.18,0.13,-0.35515190661049023
kernels,set_tid_address,100,2500000,5000000,usec_per_iter,0.13,0.17,0.3870231231092473
kernels,set_tid_address,100,5000000,7500000,usec_per_iter,0.17,0.13,-0.6616203989693636
kernels,set_tid_address,100,7500000,10000000,usec_per_iter,0.13,0.24,2.1311876254964446
kernels,write,100,1000000,2500000,usec_per_iter,0.5,0.63,0.2522253177118544
kernels,write,100,2500000,5000000,usec_per_iter,0.63,0.07,-3.1699250014423117
kernels,write,100,5000000,7500000,usec_per_iter,0.07,0.03,-2.089693646737107
kernels,write,100,7500000,10000000,usec_per_iter,0.03,0.21,6.764099453508584
kernels,brk,5000,1000000,2500000,usec_per_iter,0.1734,0.0414,-1.5631721829004472
kernels,brk,5000,2500000,5000000,usec_per_iter,0.0414,0.0866,1.0647362572273997
kernels,brk,5000,5000000,7500000,usec_per_iter,0.0866,0.0562,-1.0663878346676365
kernels,brk,5000,7500000,10000000,usec_per_iter,0.0562,0.0802,1.2361102481713602
kernels,clone3,5000,1000000,2500000,usec_per_iter,0.0102,0.0072,-0.380126833276813
kernels,clone3,5000,2500000,5000000,usec_per_iter,0.0072,0.044,2.611434712082347
kernels,clone3,5000,5000000,7500000,usec_per_iter,0.044,0.159,3.168495987968597
kernels,clone3,5000,7500000,10000000,usec_per_iter,0.159,0.033800000000000004,-5.382481384865553
kernels,close,5000,1000000,2500000,usec_per_iter,0.0802,0.0204,-1.4940548522434642
kernels,close,5000,2500000,5000000,usec_per_iter,0.0204,0.0644,1.6584915361431207
kernels,close,5000,5000000,7500000,usec_per_iter,0.0644,0.0212,-2.740340486057152
kernels,close,5000,7500000,10000000,usec_per_iter,0.0212,0.07080000000000002,4.191633523579476
kernels,execve,5000,1000000,2500000,usec_per_iter,0.0526,0.0,nan
kernels,execve,5000,2500000,5000000,usec_per_iter,0.0,0.0298,nan
kernels,execve,5000,5000000,7500000,usec_per_iter,0.0298,0.0,nan
kernels,execve,5000,7500000,10000000,usec_per_iter,0.0,0.0,nan
kernels,faccessat,5000,1000000,2500000,usec_per_iter,0.0054,0.0,nan
kernels,faccessat,5000,2500000,5000000,usec_per_iter,0.0,0.0026,nan
kernels,faccessat,5000,5000000,7500000,usec_per_iter,0.0026,0.0,nan
kernels,faccessat,5000,7500000,10000000,usec_per_iter,0.0,0.0,nan
kernels,fstat,5000,1000000,2500000,usec_per_iter,0.0628,0.0218,-1.154704578878598
kernels,fstat,5000,2500000,5000000,usec_per_iter,0.0218,0.0972,2.1566281788288544
kernels,fstat,5000,5000000,7500000,usec_per_iter,0.0972,0.0682,-0.8738758022119514
kernels,fstat,5000,7500000,10000000,usec_per_iter,0.0682,0.0964,1.2029308389562126
kernels,futex,5000,1000000,2500000,usec_per_iter,3.9474,3.2334,-0.2177506682233951
kernels,futex,5000,2500000,5000000,usec_per_iter,3.2334,20.6932,2.6780328633843755
kernels,futex,5000,5000000,7500000,usec_per_iter,20.6932,15.2908,-0.7461894932158764
kernels,futex,5000,7500000,10000000,usec_per_iter,15.2908,20.8884,1.084331178355358
kernels,getrandom,5000,1000000,2500000,usec_per_iter,0.0,0.0024,nan
kernels,getrandom,5000,2500000,5000000,usec_per_iter,0.0024,0.0042,0.807354922057604
kernels,getrandom,5000,5000000,7500000,usec_per_iter,0.0042,0.0038,-0.246836180365694
kernels,getrandom,5000,7500000,10000000,usec_per_iter,0.0038,0.0048,0.8120591220388305
kernels,ioctl,5000,1000000,2500000,usec_per_iter,0.0042,0.0034,-0.23061358836949117
kernels,ioctl,5000,2500000,5000000,usec_per_iter,0.0034,0.009,1.4043902550793348
kernels,ioctl,5000,5000000,7500000,usec_per_iter,0.009,0.0238,2.3983839395664877
kernels,ioctl,5000,7500000,10000000,usec_per_iter,0.0238,0.1854,7.135759468634948
kernels,lseek,5000,1000000,2500000,usec_per_iter,0.0042,0.0104,0.9895563158250238
kernels,lseek,5000,2500000,5000000,usec_per_iter,0.0104,0.0126,0.2768402053588245
kernels,lseek,5000,5000000,7500000,usec_per_iter,0.0126,0.0186,0.9605383027380691
kernels,lseek,5000,7500000,10000000,usec_per_iter,0.0186,0.011200000000000002,-1.763223540817358
kernels,madvise,5000,1000000,2500000,usec_per_iter,0.0028,0.0032,0.1457303757197252
kernels,madvise,5000,2500000,5000000,usec_per_iter,0.0032,0.0116,1.857980995127571
kernels,madvise,5000,5000000,7500000,usec_per_iter,0.0116,0.0026,-3.6883411745652306
kernels,madvise,5000,7500000,10000000,usec_per_iter,0.0026,0.0064,3.1311876254964424
kernels,mmap,5000,1000000,2500000,usec_per_iter,0.36179999999999995,0.0884,-1.5379612106686023
kernels,mmap,5000,2500000,5000000,usec_per_iter,0.0884,0.3204,1.8577558730172778
kernels,mmap,5000,5000000,7500000,usec_per_iter,0.3204,0.0938,-3.029620390552398
kernels,mmap,5000,7500000,10000000,usec_per_iter,0.0938,0.3066,4.116972254585131
kernels,mprotect,5000,1000000,2500000,usec_per_iter,0.077,0.0576,-0.31680212846647693
kernels,mprotect,5000,2500000,5000000,usec_per_iter,0.0576,0.08960000000000001,0.6374299206152924
kernels,mprotect,5000,5000000,7500000,usec_per_iter,0.08960000000000001,0.0482,-1.5290990186976523
kernels,mprotect,5000,7500000,10000000,usec_per_iter,0.0482,0.1084,2.8172387004923074
kernels,munmap,5000,1000000,2500000,usec_per_iter,0.2384,0.1608,-0.4297637908449475
kernels,munmap,5000,2500000,5000000,usec_per_iter,0.1608,0.8199999999999998,2.350356503213879
kernels,munmap,5000,5000000,7500000,usec_per_iter,0.8199999999999998,2.1666,2.396285248283256
kernels,munmap,5000,7500000,10000000,usec_per_iter,2.1666,0.6978,-3.9383123845810455
kernels,newfstatat,5000,1000000,2500000,usec_per_iter,0.0082,0.0084,0.02629902359676993
kernels,newfstatat,5000,2500000,5000000,usec_per_iter,0.0084,0.0402,2.2587342684001683
kernels,newfstatat,5000,5000000,7500000,usec_per_iter,0.0402,0.0104,-3.334593192953527
kernels,newfstatat,5000,7500000,10000000,usec_per_iter,0.0104,0.0186,2.020827261209576
kernels,openat,5000,1000000,2500000,usec_per_iter,0.2126,0.0346,-1.9814221847804516
kernels,openat,5000,2500000,5000000,usec_per_iter,0.0346,0.113,1.7074788296658252
kernels,openat,5000,5000000,7500000,usec_per_iter,0.113,0.0434,-2.3600757709358975
kernels,openat,5000,7500000,10000000,usec_per_iter,0.0434,0.1108,3.257997014617306
kernels,pread64,5000,1000000,2500000,usec_per_iter,0.0198,0.0,nan
kernels,pread64,5000,2500000,5000000,usec_per_iter,0.0,0.0126,nan
kernels,pread64,5000,5000000,7500000,usec_per_iter,0.0126,0.0,nan
kernels,pread64,5000,7500000,10000000,usec_per_iter,0.0,0.0132,nan
kernels,prlimit64,5000,1000000,2500000,usec_per_iter,0.0,0.0022,nan
kernels,prlimit64,5000,2500000,5000000,usec_per_iter,0.0022,0.0026,0.24100809950379407
kernels,prlimit64,5000,5000000,7500000,usec_per_iter,0.0026,0.0068,2.3711316903208224
kernels,prlimit64,5000,7500000,10000000,usec_per_iter,0.0068,0.0214,3.985192056199136
kernels,read,5000,1000000,2500000,usec_per_iter,0.0638,0.0672,0.05666330060128833
kernels,read,5000,2500000,5000000,usec_per_iter,0.0672,0.0754,0.1661032904899036
kernels,read,5000,5000000,7500000,usec_per_iter,0.0754,0.0236,-2.8647608382432814
kernels,read,5000,7500000,10000000,usec_per_iter,0.0236,0.0864,4.511024801505348
kernels,rseq,5000,1000000,2500000,usec_per_iter,0.0052,0.0024,-0.8438259401052987
kernels,rseq,5000,2500000,5000000,usec_per_iter,0.0024,0.0064,1.4150374992788435
kernels,rseq,5000,5000000,7500000,usec_per_iter,0.0064,0.0076,0.42383488366850053
kernels,rseq,5000,7500000,10000000,usec_per_iter,0.0076,0.0048,-1.5973617176143726
kernels,rt_sigaction,5000,1000000,2500000,usec_per_iter,0.0024,0.0026,0.08735514273926925
kernels,rt_sigaction,5000,2500000,5000000,usec_per_iter,0.0026,0.0054,1.054447784022377
kernels,rt_sigaction,5000,5000000,7500000,usec_per_iter,0.0054,0.0022,-2.2145964603356685
kernels,rt_sigaction,5000,7500000,10000000,usec_per_iter,0.0022,0.0048,2.7118775629661
kernels,rt_sigprocmask,5000,1000000,2500000,usec_per_iter,0.0086,0.027,1.2485935118047176
kernels,rt_sigprocmask,5000,2500000,5000000,usec_per_iter,0.027,0.0626,1.2132032498817873
kernels,rt_sigprocmask,5000,5000000,7500000,usec_per_iter,0.0626,0.0058,-5.867107460006327
kernels,rt_sigprocmask,5000,7500000,10000000,usec_per_iter,0.0058,0.0288,5.570446068926051
kernels,sched_yield,5000,1000000,5000000,usec_per_iter,0.0176,0.0028,-1.142187263429596
kernels,sched_yield,5000,5000000,10000000,usec_per_iter,0.0028,0.0104,1.8930847960834871
kernels,set_robust_list,5000,1000000,2500000,usec_per_iter,0.0068,0.0034,-0.7564707973660294
kernels,set_robust_list,5000,2500000,5000000,usec_per_iter,0.0034,0.004999999999999999,0.5563933485243842
kernels,set_robust_list,5000,5000000,7500000,usec_per_iter,0.004999999999999999,0.003,-1.259851004564665
kernels,set_robust_list,5000,7500000,10000000,usec_per_iter,0.003,0.008400000000000001,3.5790183531639173
kernels,set_tid_address,5000,1000000,2500000,usec_per_iter,0.0048,0.0096,0.7564707973660294
kernels,set_tid_address,5000,2500000,5000000,usec_per_iter,0.0096,0.006,-0.6780719051126377
kernels,set_tid_address,5000,5000000,7500000,usec_per_iter,0.006,0.0166,2.5098170120793033
kernels,set_tid_address,5000,7500000,10000000,usec_per_iter,0.0166,0.0136,-0.6928930291751199
kernels,write,5000,1000000,2500000,usec_per_iter,0.0004,0.0006,0.44250704934975876
kernels,write,5000,2500000,5000000,usec_per_iter,0.0006,0.023,5.260527550223219
kernels,write,5000,5000000,7500000,usec_per_iter,0.023,0.0,nan
kernels,write,5000,7500000,10000000,usec_per_iter,0.0,0.0,nan
kernels,brk,100000,1000000,2500000,usec_per_iter,0.11994000000000002,0.02777,-1.5966933480045173
kernels,brk,100000,2500000,5000000,usec_per_iter,0.02777,0.017,-0.7079924307937816
kernels,brk,100000,5000000,7500000,usec_per_iter,0.017,0.00392,-3.618367304400626
kernels,brk,100000,7500000,10000000,usec_per_iter,0.00392,0.04578000000000001,8.543304905223085
kernels,clone3,100000,1000000,2500000,usec_per_iter,0.00583,0.00045,-2.795537057698816
kernels,clone3,100000,2500000,5000000,usec_per_iter,0.00045,0.0019099999999999998,2.085575731706074
kernels,clone3,100000,5000000,7500000,usec_per_iter,0.0019099999999999998,0.00065,-2.6583943638954266
kernels,clone3,100000,7500000,10000000,usec_per_iter,0.00065,0.00137,2.5917279084446814
kernels,close,100000,1000000,2500000,usec_per_iter,0.0056,0.00171,-1.2946471965291677
kernels,close,100000,2500000,5000000,usec_per_iter,0.00171,0.00294,0.7818198299504655
kernels,close,100000,5000000,7500000,usec_per_iter,0.00294,0.00313,0.15444836546765622
kernels,close,100000,7500000,10000000,usec_per_iter,0.00313,0.004430000000000001,1.2074668975530405
kernels,execve,100000,1000000,2500000,usec_per_iter,0.01745,0.00119,-2.930714289811032
kernels,execve,100000,2500000,5000000,usec_per_iter,0.00119,0.00307,1.3672770820622362
kernels,execve,100000,5000000,7500000,usec_per_iter,0.00307,0.00412,0.7255263051731033
kernels,execve,100000,7500000,10000000,usec_per_iter,0.00412,0.0,nan
kernels,faccessat,100000,1000000,2500000,usec_per_iter,0.00079,0.00017,-1.6765797742694968
kernels,faccessat,100000,2500000,5000000,usec_per_iter,0.00017,0.00014,-0.2801079191927363
kernels,faccessat,100000,5000000,7500000,usec_per_iter,0.00014,0.00029,1.7960571349013525
kernels,faccessat,100000,7500000,10000000,usec_per_iter,0.00029,0.0,nan
kernels,fstat,100000,1000000,2500000,usec_per_iter,0.00414,0.00195,-0.8216457823617566
kernels,fstat,100000,2500000,5000000,usec_per_iter,0.00195,0.00712,1.868403117216787
kernels,fstat,100000,5000000,7500000,usec_per_iter,0.00712,0.00324,-1.9418055459647912
kernels,fstat,100000,7500000,10000000,usec_per_iter,0.00324,0.0051,1.5769742134421019
kernels,futex,100000,1000000,2500000,usec_per_iter,16.79508,4.58383,-1.4171823941833268
kernels,futex,100000,2500000,5000000,usec_per_iter,4.58383,19.44262,2.084597198009967
kernels,futex,100000,5000000,7500000,usec_per_iter,19.44262,11.49107,-1.2970224591865491
kernels,futex,100000,7500000,10000000,usec_per_iter,11.49107,25.172670000000004,2.7258864743366873
kernels,getrandom,100000,1000000,2500000,usec_per_iter,0.00017,0.00014,-0.21189346098026857
kernels,getrandom,100000,2500000,5000000,usec_per_iter,0.00014,0.00011,-0.347923303420307
kernels,getrandom,100000,5000000,7500000,usec_per_iter,0.00011,0.00022,1.7095112913514579
kernels,getrandom,100000,7500000,10000000,usec_per_iter,0.00022,0.0006,3.487537823657564
kernels,ioctl,100000,1000000,2500000,usec_per_iter,0.00011,1e-05,-2.6169589949838095
kernels,ioctl,100000,2500000,5000000,usec_per_iter,1e-05,0.0014,7.129283016944966
kernels,ioctl,100000,5000000,7500000,usec_per_iter,0.0014,0.00019,-4.925709767633276
kernels,ioctl,100000,7500000,10000000,usec_per_iter,0.00019,1e-05,-10.235045076227184
kernels,lseek,100000,1000000,2500000,usec_per_iter,0.0005499999999999999,0.00025,-0.8604881976177813
kernels,lseek,100000,2500000,5000000,usec_per_iter,0.00025,0.00051,1.028569152196771
kernels,lseek,100000,5000000,7500000,usec_per_iter,0.00051,0.0002,-2.3086902928293873
kernels,lseek,100000,7500000,10000000,usec_per_iter,0.0002,0.0006100000000000001,3.8762985163290966
kernels,madvise,100000,1000000,2500000,usec_per_iter,0.0017,0.00017,-2.5129415947320566
kernels,madvise,100000,2500000,5000000,usec_per_iter,0.00017,0.00028,0.7198920808072636
kernels,madvise,100000,5000000,7500000,usec_per_iter,0.00028,0.00012,-2.089693646737108
kernels,madvise,100000,7500000,10000000,usec_per_iter,0.00012,0.00034,3.62015563205705
kernels,mmap,100000,1000000,2500000,usec_per_iter,0.06341,0.01077,-1.9348194026992827
kernels,mmap,100000,2500000,5000000,usec_per_iter,0.01077,0.02182,1.0186328517793999
kernels,mmap,100000,5000000,7500000,usec_per_iter,0.02182,0.00801,-2.4715720274932322
kernels,mmap,100000,7500000,10000000,usec_per_iter,0.00801,0.01766,2.7482123837524135
kernels,mprotect,100000,1000000,2500000,usec_per_iter,0.00649,0.00485,-0.3178945455126705
kernels,mprotect,100000,2500000,5000000,usec_per_iter,0.00485,0.004920000000000001,0.02067356826475058
kernels,mprotect,100000,5000000,7500000,usec_per_iter,0.004920000000000001,0.00317,-1.0841301355522903
kernels,mprotect,100000,7500000,10000000,usec_per_iter,0.00317,0.006299999999999999,2.3874203896505044
kernels,munmap,100000,1000000,2500000,usec_per_iter,0.05666,0.04151,-0.3395583099493302
kernels,munmap,100000,2500000,5000000,usec_per_iter,0.04151,0.15371,1.8886801892699554
kernels,munmap,100000,5000000,7500000,usec_per_iter,0.15371,0.07339,-1.8232888820673956
kernels,munmap,100000,7500000,10000000,usec_per_iter,0.07339,0.25737000000000004,4.361505883917452
kernels,newfstatat,100000,1000000,2500000,usec_per_iter,0.00131,0.00063,-0.7989413963756664
kernels,newfstatat,100000,2500000,5000000,usec_per_iter,0.00063,0.00114,0.8556100906648255
kernels,newfstatat,100000,5000000,7500000,usec_per_iter,0.00114,0.00098,-0.3729814642486581
kernels,newfstatat,100000,7500000,10000000,usec_per_iter,0.00098,0.00207,2.5992280583286154
kernels,openat,100000,1000000,2500000,usec_per_iter,0.015370000000000002,0.00631,-0.9716150671702466
kernels,openat,100000,2500000,5000000,usec_per_iter,0.00631,0.00951,0.5918053358780136
kernels,openat,100000,5000000,7500000,usec_per_iter,0.00951,0.00591,-1.1732157357727373
kernels,openat,100000,7500000,10000000,usec_per_iter,0.00591,0.01671,3.612882451559448
kernels,pread64,100000,1000000,2500000,usec_per_iter,0.00089,0.00025,-1.3857616373209463
kernels,pread64,100000,2500000,5000000,usec_per_iter,0.00025,0.00078,1.641546029087523
kernels,pread64,100000,5000000,7500000,usec_per_iter,0.00078,0.00027,-2.616432189776141
kernels,pread64,100000,7500000,10000000,usec_per_iter,0.00027,0.00053,2.3444458731811957
kernels,prlimit64,100000,1000000,2500000,usec_per_iter,0.00013,0.00014,0.08087822955727615
kernels,prlimit64,100000,2500000,5000000,usec_per_iter,0.00014,0.0001,-0.48542682717024044
kernels,prlimit64,100000,5000000,7500000,usec_per_iter,0.0001,0.00013,0.6470698938600162
kernels,prlimit64,100000,7500000,10000000,usec_per_iter,0.00013,0.00026,2.409420839653203
kernels,read,100000,1000000,2500000,usec_per_iter,0.00905,0.00547,-0.5494829574977024
kernels,read,100000,2500000,5000000,usec_per_iter,0.00547,0.00579,0.08202251519668065
kernels,read,100000,5000000,7500000,usec_per_iter,0.00579,0.00328,-1.4015728057104537
kernels,read,100000,7500000,10000000,usec_per_iter,0.00328,0.00871,3.3948183150413422
kernels,rseq,100000,1000000,2500000,usec_per_iter,0.00078,0.00014,-1.8745704145245423
kernels,rseq,100000,2500000,5000000,usec_per_iter,0.00014,0.00024999999999999995,0.8365012677171205
kernels,rseq,100000,5000000,7500000,usec_per_iter,0.00024999999999999995,0.00012,-1.8101907177778762
kernels,rseq,100000,7500000,10000000,usec_per_iter,0.00012,0.00032,3.409420839653203
kernels,rt_sigaction,100000,1000000,2500000,usec_per_iter,0.00027,9e-05,-1.198977846715788
kernels,rt_sigaction,100000,2500000,5000000,usec_per_iter,9e-05,0.00027,1.5849625007211552
kernels,rt_sigaction,100000,5000000,7500000,usec_per_iter,0.00027,8e-05,-3.0000000000000044
kernels,rt_sigaction,100000,7500000,10000000,usec_per_iter,8e-05,0.00053,6.572708392140811
kernels,rt_sigprocmask,100000,1000000,2500000,usec_per_iter,0.00316,0.0028,-0.13200243788373694
kernels,rt_sigprocmask,100000,2500000,5000000,usec_per_iter,0.0028,0.00173,-0.694654789308242
kernels,rt_sigprocmask,100000,5000000,7500000,usec_per_iter,0.00173,0.0029,1.2740660494637004
kernels,rt_sigprocmask,100000,7500000,10000000,usec_per_iter,0.0029,0.00172,-1.8158463671893321
kernels,sched_yield,100000,1000000,2500000,usec_per_iter,0.00164,0.00017,-2.4737269568708085
kernels,sched_yield,100000,2500000,5000000,usec_per_iter,0.00017,0.00017,0.0
kernels,sched_yield,100000,5000000,10000000,usec_per_iter,0.00017,0.00235,3.7890541053146585
kernels,set_robust_list,100000,1000000,2500000,usec_per_iter,0.00023,0.00015,-0.46649387575126605
kernels,set_robust_list,100000,2500000,5000000,usec_per_iter,0.00015,0.00035,1.2223924213364474
kernels,set_robust_list,100000,5000000,7500000,usec_per_iter,0.00035,9e-05,-3.3495446513017706
kernels,set_robust_list,100000,7500000,10000000,usec_per_iter,9e-05,0.00034,4.620155632057044
kernels,set_tid_address,100000,1000000,2500000,usec_per_iter,0.00022,0.00013,-0.5741552081627229
kernels,set_tid_address,100000,2500000,5000000,usec_per_iter,0.00013,0.00023,0.8231222379159212
kernels,set_tid_address,100000,5000000,7500000,usec_per_iter,0.00023,0.00064,2.5239875071013973
kernels,set_tid_address,100000,7500000,10000000,usec_per_iter,0.00064,0.00047,-1.0731829029817666
kernels,write,100000,1000000,2500000,usec_per_iter,1e-05,0.00022,3.373429792349839
kernels,write,100000,2500000,5000000,usec_per_iter,0.00022,0.0,nan
kernels,write,100000,5000000,7500000,usec_per_iter,0.0,0.00081,nan
kernels,write,100000,7500000,10000000,usec_per_iter,0.00081,0.0003,-3.452602258268151
