variant,bytes,iterations,key,calls,seconds,pct_time_sum,calls_per_iter,usec_per_iter,usec_per_call,calls_per_byte,usec_per_byte
baseline,1000000,100,file_io,34,0.000381,21.070000000000004,0.34,3.81,11.205882352941176,3.4e-05,0.000381
baseline,1000000,100,memory,91,0.0017199999999999997,98.29000000000002,0.91,17.2,18.901098901098898,9.1e-05,0.0017199999999999997
baseline,1000000,100,other,36,0.0008319999999999998,48.120000000000005,0.36,8.319999999999999,23.111111111111107,3.6e-05,0.0008319999999999998
baseline,1000000,100,sync,7,0.000403,25.22,0.07,4.03,57.57142857142857,7e-06,0.000403
baseline,1000000,5000,control_io,2,6.8e-05,4.0600000000000005,0.0004,0.0136,34.0,2e-06,6.8e-05
baseline,1000000,5000,file_io,34,0.00031499999999999996,17.41,0.0068,0.06299999999999999,9.26470588235294,3.4e-05,0.00031499999999999996
baseline,1000000,5000,memory,91,0.0017779999999999998,109.16999999999999,0.0182,0.35559999999999997,19.538461538461537,9.1e-05,0.0017779999999999998
baseline,1000000,5000,other,36,0.000661,38.61000000000001,0.0072,0.1322,18.36111111111111,3.6e-05,0.000661
baseline,1000000,5000,sync,8,0.000528,30.77,0.0016,0.1056,66.0,8e-06,0.000528
baseline,1000000,100000,control_io,2,0.000161,4.57,2e-05,0.00161,80.5,2e-06,0.000161
baseline,1000000,100000,file_io,34,0.000778,23.97,0.00034,0.00778,22.88235294117647,3.4e-05,0.000778
baseline,1000000,100000,memory,91,0.004411999999999999,116.55000000000001,0.00091,0.04411999999999999,48.483516483516475,9.1e-05,0.004411999999999999
baseline,1000000,100000,other,36,0.0012380000000000004,39.84,0.00036,0.012380000000000004,34.3888888888889,3.6e-05,0.0012380000000000004
baseline,1000000,100000,sync,7,0.0005909999999999999,15.059999999999999,7e-05,0.00591,84.42857142857143,7e-06,0.000591
baseline,5000000,100,control_io,2,0.00015999999999999999,7.449999999999999,0.02,1.6,80.0,4e-07,3.2e-05
baseline,5000000,100,file_io,34,0.00040099999999999994,12.739999999999998,0.34,4.01,11.794117647058822,6.8e-06,8.019999999999998e-05
baseline,5000000,100,memory,91,0.0033539999999999998,140.69,0.91,33.54,36.857142857142854,1.82e-05,0.0006708
baseline,5000000,100,other,36,0.0007969999999999999,26.599999999999998,0.36,7.969999999999999,22.138888888888886,7.2e-06,0.00015939999999999997
