variant,key,bytes,vary_x1,vary_x2,metric,y1,y2,elasticity
alloc,faccessat,10000000,5000,100000,usec_per_iter,0.0134,0.00015,-1.4995915127332833
alloc,fstat,10000000,100,5000,usec_per_iter,3.93,0.091,-0.9625544617507541
alloc,fstat,10000000,5000,100000,usec_per_iter,0.091,0.00451,-1.0029475529326246
alloc,futex,10000000,100,5000,usec_per_iter,502.06,486.4772,-0.008059666125470811
alloc,futex,10000000,5000,100000,usec_per_iter,486.4772,487.46412,0.0006765132465895434
alloc,getrandom,10000000,100,5000,usec_per_iter,0.12,0.0066,-0.741412330583223
alloc,getrandom,10000000,5000,100000,usec_per_iter,0.0066,0.00067,-0.7636020200549064
alloc,ioctl,10000000,100,5000,usec_per_iter,1.64,0.0304,-1.019423686126714
alloc,ioctl,10000000,5000,100000,usec_per_iter,0.0304,0.00115,-1.0931152609816153
alloc,madvise,10000000,100,5000,usec_per_iter,0.45,0.0062,-1.095264083255151
alloc,madvise,10000000,5000,100000,usec_per_iter,0.0062,0.0010400000000000001,-0.5959573205718205
alloc,mmap,10000000,100,5000,usec_per_iter,18.21,0.26,-1.086150192831265
alloc,mmap,10000000,5000,100000,usec_per_iter,0.26,0.011229999999999997,-1.0488563647703908
alloc,mprotect,10000000,100,5000,usec_per_iter,6.06,0.0766,-1.117290976114403
alloc,mprotect,10000000,5000,100000,usec_per_iter,0.0766,0.00517,-0.899854907604321
alloc,munmap,10000000,100,5000,usec_per_iter,21.78,0.3012,-1.0943117907591875
alloc,munmap,10000000,5000,100000,usec_per_iter,0.3012,0.13753,-0.26168307085369247
alloc,openat,10000000,100,5000,usec_per_iter,3.3299999999999996,0.058,-1.035342728508518
alloc,openat,10000000,5000,100000,usec_per_iter,0.058,0.00216,-1.0983407355513959
alloc,pread64,10000000,100,5000,usec_per_iter,0.63,0.011,-1.0347138912451765
alloc,pread64,10000000,5000,100000,usec_per_iter,0.011,0.00166,-0.6312572345413352
alloc,prlimit64,10000000,100,5000,usec_per_iter,0.1,0.005999999999999999,-0.7191702893506187
alloc,prlimit64,10000000,5000,100000,usec_per_iter,0.005999999999999999,0.00026,-1.047768235133678
alloc,read,10000000,100,5000,usec_per_iter,1.56,0.0234,-1.0735379296217344
alloc,read,10000000,5000,100000,usec_per_iter,0.0234,0.00201,-0.8193660434751242
alloc,rseq,10000000,100,5000,usec_per_iter,0.28,0.0052,-1.0189436442604998
alloc,rseq,10000000,5000,100000,usec_per_iter,0.0052,0.00087,-0.5968225894898771
alloc,rt_sigaction,10000000,100,5000,usec_per_iter,0.31,0.0058,-1.0170477971131904
alloc,rt_sigaction,10000000,5000,100000,usec_per_iter,0.0058,0.00027,-1.0238535881904327
alloc,rt_sigprocmask,10000000,100,5000,usec_per_iter,4.11,0.0528,-1.1131496698091308
alloc,rt_sigprocmask,10000000,5000,100000,usec_per_iter,0.0528,0.00482,-0.7990491285824731
alloc,set_robust_list,10000000,100,5000,usec_per_iter,0.27,0.0058,-0.9817335010855018
alloc,set_robust_list,10000000,5000,100000,usec_per_iter,0.0058,0.00039,-0.9011040409857132
alloc,set_tid_address,10000000,100,5000,usec_per_iter,0.2,0.0044,-0.9756366003798859
alloc,set_tid_address,10000000,5000,100000,usec_per_iter,0.0044,0.00036,-0.8356073106247432
alloc,write,10000000,100,5000,usec_per_iter,0.54,0.008400000000000001,-1.064241551732235
alloc,write,10000000,5000,100000,usec_per_iter,0.008400000000000001,0.00087,-0.7569080165140164
alloc,sched_yield,10000000,5000,100000,usec_per_iter,0.2274,0.05259,-0.488756824713894
baseline,brk,1000000,100,5000,usec_per_iter,0.75,0.0136,-1.0250459693678309
baseline,brk,1000000,5000,100000,usec_per_iter,0.0136,0.00102,-0.8646524218176748
baseline,clone3,1000000,100,5000,usec_per_iter,2.37,0.033600000000000005,-1.0879586242858028
baseline,clone3,1000000,5000,100000,usec_per_iter,0.033600000000000005,0.0028000000000000004,-0.829482217661603
baseline,close,1000000,100,5000,usec_per_iter,1.24,0.016800000000000002,-1.0995558477599234
baseline,close,1000000,5000,100000,usec_per_iter,0.016800000000000002,0.00305,-0.5695560016668967
baseline,execve,1000000,100,5000,usec_per_iter,0.0,0.0,nan
baseline,execve,1000000,5000,100000,usec_per_iter,0.0,0.00131,nan
baseline,faccessat,1000000,100,5000,usec_per_iter,0.0,0.0,nan
baseline,faccessat,1000000,5000,100000,usec_per_iter,0.0,0.00018,nan
baseline,fstat,1000000,100,5000,usec_per_iter,2.33,0.0446,-1.0112132986039994
baseline,fstat,1000000,5000,100000,usec_per_iter,0.0446,0.00381,-0.8212031133773049
baseline,futex,1000000,100,5000,usec_per_iter,4.03,0.1056,-0.9309411725379126
baseline,futex,1000000,5000,100000,usec_per_iter,0.1056,0.00591,-0.9623732285108004
baseline,getrandom,1000000,100,5000,usec_per_iter,0.3,0.0056,-1.0176361108795167
baseline,getrandom,1000000,5000,100000,usec_per_iter,0.0056,0.00039,-0.8893902706594888
baseline,ioctl,1000000,100,5000,usec_per_iter,1.2200000000000002,0.0136,-1.1494145966795453
baseline,ioctl,1000000,5000,100000,usec_per_iter,0.0136,0.00161,-0.7122918268040545
baseline,madvise,1000000,100,5000,usec_per_iter,0.69,0.0066,-1.1885466783061653
baseline,madvise,1000000,5000,100000,usec_per_iter,0.0066,0.00057,-0.8175592287759157
baseline,mmap,1000000,100,5000,usec_per_iter,7.94,0.1568,-1.003239868701984
baseline,mmap,1000000,5000,100000,usec_per_iter,0.1568,0.02129,-0.6665260599679997
baseline,mprotect,1000000,100,5000,usec_per_iter,3.6899999999999995,0.1016,-0.9182814612556279
baseline,mprotect,1000000,5000,100000,usec_per_iter,0.1016,0.00466,-1.0288062502162314
baseline,munmap,1000000,100,5000,usec_per_iter,4.13,0.07700000000000001,-1.0179457683597044
baseline,munmap,1000000,5000,100000,usec_per_iter,0.07700000000000001,0.01658,-0.5125986342981058
baseline,openat,1000000,100,5000,usec_per_iter,1.0099999999999998,0.016600000000000004,-1.050173505823537
baseline,openat,1000000,5000,100000,usec_per_iter,0.016600000000000004,0.0018199999999999998,-0.7379051238284677
baseline,pread64,1000000,100,5000,usec_per_iter,0.28,0.0086,-0.8903391915325898
baseline,pread64,1000000,5000,100000,usec_per_iter,0.0086,0.00066,-0.8569783321042352
baseline,prlimit64,1000000,100,5000,usec_per_iter,0.37,0.0074,-0.9999999999999998
baseline,prlimit64,1000000,5000,100000,usec_per_iter,0.0074,0.00036,-1.0091460022746328
baseline,read,1000000,100,5000,usec_per_iter,1.02,0.0152,-1.075214146897824
baseline,read,1000000,5000,100000,usec_per_iter,0.0152,0.00201,-0.6753476349143402
baseline,rseq,1000000,100,5000,usec_per_iter,0.21000000000000005,0.008,-0.8352880298770143
baseline,rseq,1000000,5000,100000,usec_per_iter,0.008,0.0003,-1.0960306349774336
baseline,rt_sigaction,1000000,100,5000,usec_per_iter,0.33,0.004999999999999999,-1.0709688404728321
baseline,rt_sigaction,1000000,5000,100000,usec_per_iter,0.004999999999999999,0.0003200000000000001,-0.9175960815621673
baseline,rt_sigprocmask,1000000,100,5000,usec_per_iter,1.66,0.0182,-1.153661745088307
baseline,rt_sigprocmask,1000000,5000,100000,usec_per_iter,0.0182,0.00233,-0.6861605573539894
baseline,set_robust_list,1000000,100,5000,usec_per_iter,0.3,0.0044,-1.0792824908937095
baseline,set_robust_list,1000000,5000,100000,usec_per_iter,0.0044,0.00022,-1.0000000000000002
baseline,set_tid_address,1000000,100,5000,usec_per_iter,0.45,0.0054,-1.1305783792828397
baseline,set_tid_address,1000000,5000,100000,usec_per_iter,0.0054,0.00036,-0.9039693650225666
baseline,write,1000000,100,5000,usec_per_iter,0.26,0.0058,-0.9720862347145014
baseline,write,1000000,5000,100000,usec_per_iter,0.0058,0.00024,-1.0631705313953246
baseline,brk,5000000,100,5000,usec_per_iter,0.32,0.0156,-0.7722475244512642
baseline,brk,5000000,5000,100000,usec_per_iter,0.0156,0.00098,-0.9238053900890867
baseline,clone3,5000000,100,5000,usec_per_iter,0.56,0.018800000000000004,-0.8676022378150178
baseline,clone3,5000000,5000,100000,usec_per_iter,0.018800000000000004,0.00124,-0.9075395402385444
baseline,close,5000000,100,5000,usec_per_iter,0.97,0.0228,-0.9587202146646274
baseline,close,5000000,5000,100000,usec_per_iter,0.0228,0.00119,-0.9856712680582402
baseline,execve,5000000,100,5000,usec_per_iter,2.38,0.0,nan
baseline,execve,5000000,5000,100000,usec_per_iter,0.0,0.0,nan
baseline,faccessat,5000000,100,5000,usec_per_iter,0.13,0.0,nan
baseline,faccessat,5000000,5000,100000,usec_per_iter,0.0,0.0,nan
baseline,fstat,5000000,100,5000,usec_per_iter,3.63,0.03239999999999999,-1.2062376672920836
baseline,fstat,5000000,5000,100000,usec_per_iter,0.03239999999999999,0.004,-0.6982813785280976
baseline,futex,5000000,100,5000,usec_per_iter,3.15,0.10240000000000002,-0.8758309995774903
baseline,futex,5000000,5000,100000,usec_per_iter,0.10240000000000002,0.006789999999999999,-0.9057671124314841
baseline,getrandom,5000000,100,5000,usec_per_iter,0.0,0.0076,nan
baseline,getrandom,5000000,5000,100000,usec_per_iter,0.0076,0.00029,-1.0902251286358287
baseline,ioctl,5000000,100,5000,usec_per_iter,1.6,0.0174,-1.1557418490979867
baseline,ioctl,5000000,5000,100000,usec_per_iter,0.0174,0.0014,-0.8411959879878277
baseline,madvise,5000000,100,5000,usec_per_iter,0.15,0.0068,-0.7908216995711678
baseline,madvise,5000000,5000,100000,usec_per_iter,0.0068,0.0005,-0.8712627012044528
baseline,mmap,5000000,100,5000,usec_per_iter,10.88,0.2634,-0.9511722517831952
baseline,mmap,5000000,5000,100000,usec_per_iter,0.2634,0.00665,-1.2280993756083431
baseline,mprotect,5000000,100,5000,usec_per_iter,2.36,0.07,-0.8992589386844063
baseline,mprotect,5000000,5000,100000,usec_per_iter,0.07,0.00378,-0.9743097733347096
baseline,munmap,5000000,100,5000,usec_per_iter,19.83,0.2458,-1.1222922304623313
baseline,munmap,5000000,5000,100000,usec_per_iter,0.2458,0.04491,-0.5674264436239689
baseline,openat,5000000,100,5000,usec_per_iter,1.57,0.0272,-1.0367050294471722
baseline,openat,5000000,5000,100000,usec_per_iter,0.0272,0.00051,-1.327408848137193
baseline,pread64,5000000,100,5000,usec_per_iter,0.55,0.007,-1.115537440121365
baseline,pread64,5000000,5000,100000,usec_per_iter,0.007,0.00132,-0.556885015121151
baseline,prlimit64,5000000,100,5000,usec_per_iter,0.0,0.006400000000000001,nan
baseline,prlimit64,5000000,5000,100000,usec_per_iter,0.006400000000000001,0.00055,-0.8192103856496433
baseline,read,5000000,100,5000,usec_per_iter,0.7,0.0138,-1.0036780809908667
baseline,read,5000000,5000,100000,usec_per_iter,0.0138,0.00088,-0.9188077279040727
baseline,rseq,5000000,100,5000,usec_per_iter,0.08,0.0076,-0.6017036157802397
baseline,rseq,5000000,5000,100000,usec_per_iter,0.0076,0.00034,-1.03712802912734
baseline,rt_sigaction,5000000,100,5000,usec_per_iter,0.16,0.004999999999999999,-0.8859191006777896
baseline,rt_sigaction,5000000,5000,100000,usec_per_iter,0.004999999999999999,0.0005,-0.7686217868402407
baseline,rt_sigprocmask,5000000,100,5000,usec_per_iter,0.79,0.0358,-0.7909168856525639
baseline,rt_sigprocmask,5000000,5000,100000,usec_per_iter,0.0358,0.00092,-1.2221818133307631
baseline,set_robust_list,5000000,100,5000,usec_per_iter,0.1,0.0078,-0.6521041539768117
baseline,set_robust_list,5000000,5000,100000,usec_per_iter,0.0078,0.00021,-1.2066403643179457
baseline,set_tid_address,5000000,100,5000,usec_per_iter,0.14,0.005999999999999999,-0.8051800689849252
baseline,set_tid_address,5000000,5000,100000,usec_per_iter,0.005999999999999999,0.0005200000000000001,-0.8163900219739183
baseline,write,5000000,100,5000,usec_per_iter,0.22,0.0068,-0.888723028813016
baseline,write,5000000,5000,100000,usec_per_iter,0.0068,0.00016,-1.2516152090861388
baseline,brk,10000000,100,5000,usec_per_iter,0.62,0.0326,-0.7529115206070008
baseline,brk,10000000,5000,100000,usec_per_iter,0.0326,0.00042000000000000007,-1.4526708192500148
baseline,clone3,10000000,100,5000,usec_per_iter,7.7,0.0326,-1.3968893618178098
baseline,clone3,10000000,5000,100000,usec_per_iter,0.0326,0.00124,-1.091286073063297
baseline,close,10000000,100,5000,usec_per_iter,2.81,0.045200000000000004,-1.055679547323526
baseline,close,10000000,5000,100000,usec_per_iter,0.045200000000000004,0.00153,-1.1302176036635807
baseline,execve,10000000,100,5000,usec_per_iter,5.010000000000001,0.0516,-1.1696427948512576
baseline,execve,10000000,5000,100000,usec_per_iter,0.0516,0.00422,-0.8357511005045004
baseline,faccessat,10000000,100,5000,usec_per_iter,0.4,0.0058,-1.0822039194762523
baseline,faccessat,10000000,5000,100000,usec_per_iter,0.0058,0.00023,-1.0773772797067498
baseline,fstat,10000000,100,5000,usec_per_iter,3.72,0.13859999999999997,-0.8409681783431465
baseline,fstat,10000000,5000,100000,usec_per_iter,0.13859999999999997,0.00429,-1.1600854270241396
baseline,futex,10000000,100,5000,usec_per_iter,6.08,0.1786,-0.9017358286551639
baseline,futex,10000000,5000,100000,usec_per_iter,0.1786,0.0032300000000000007,-1.3394609947728744
baseline,getrandom,10000000,100,5000,usec_per_iter,0.2,0.0058,-0.9050200993406945
baseline,getrandom,10000000,5000,100000,usec_per_iter,0.0058,0.00013,-1.267829832327798
baseline,ioctl,10000000,100,5000,usec_per_iter,1.2300000000000002,0.0144,-1.136890359697093
baseline,ioctl,10000000,5000,100000,usec_per_iter,0.0144,0.00085,-0.9445927999175494
baseline,madvise,10000000,100,5000,usec_per_iter,0.24,0.0072,-0.8963541094861764
baseline,madvise,10000000,5000,100000,usec_per_iter,0.0072,0.00016,-1.2706951563646511
baseline,mmap,10000000,100,5000,usec_per_iter,14.74,0.2572,-1.034877905309451
baseline,mmap,10000000,5000,100000,usec_per_iter,0.2572,0.00934,-1.106757025449844
baseline,mprotect,10000000,100,5000,usec_per_iter,3.93,0.1614,-0.8160762205635492
baseline,mprotect,10000000,5000,100000,usec_per_iter,0.1614,0.00401,-1.2334528512902427
baseline,munmap,10000000,100,5000,usec_per_iter,35.7,1.3166,-0.8435783808415459
baseline,munmap,10000000,5000,100000,usec_per_iter,1.3166,0.07168,-0.9715808692457395
baseline,openat,10000000,100,5000,usec_per_iter,2.77,0.0498,-1.027240281965307
baseline,openat,10000000,5000,100000,usec_per_iter,0.0498,0.00242,-1.0095185976930416
baseline,pread64,10000000,100,5000,usec_per_iter,0.63,0.0186,-0.9004441522400763
baseline,pread64,10000000,5000,100000,usec_per_iter,0.0186,0.00078,-1.0587137468913392
baseline,prlimit64,10000000,100,5000,usec_per_iter,0.32,0.0106,-0.8710242731056805
baseline,prlimit64,10000000,5000,100000,usec_per_iter,0.0106,0.00018,-1.3604862040541401
baseline,read,10000000,100,5000,usec_per_iter,1.37,0.0282,-0.9926434572316903
baseline,read,10000000,5000,100000,usec_per_iter,0.0282,0.0015099999999999996,-0.977127479968206
baseline,rseq,10000000,100,5000,usec_per_iter,0.24,0.0068,-0.9109650700456204
baseline,rseq,10000000,5000,100000,usec_per_iter,0.0068,0.00024,-1.1162676309038133
baseline,rt_sigaction,10000000,100,5000,usec_per_iter,0.13,0.004200000000000001,-0.8774104652256766
baseline,rt_sigaction,10000000,5000,100000,usec_per_iter,0.004200000000000001,0.00022,-0.984471237284598
baseline,rt_sigprocmask,10000000,100,5000,usec_per_iter,3.62,0.0928,-0.9365442534320382
baseline,rt_sigprocmask,10000000,5000,100000,usec_per_iter,0.0928,0.0012,-1.4514398103538797
baseline,set_robust_list,10000000,100,5000,usec_per_iter,0.3,0.0048,-1.0570404496611052
baseline,set_robust_list,10000000,5000,100000,usec_per_iter,0.0048,0.00031,-0.9145673408813751
baseline,set_tid_address,10000000,100,5000,usec_per_iter,0.48,0.0054,-1.1470758592434687
baseline,set_tid_address,10000000,5000,100000,usec_per_iter,0.0054,0.00022,-1.0683620543978236
baseline,write,10000000,100,5000,usec_per_iter,0.79,0.008,-1.1739684039201097
baseline,write,10000000,5000,100000,usec_per_iter,0.008,0.00039,-1.008451291928786
kernels,brk,1000000,100,5000,usec_per_iter,1.13,0.022799999999999997,-0.9977478072930731
kernels,brk,1000000,5000,100000,usec_per_iter,0.022799999999999997,0.03252,0.11853353914632292
kernels,clone3,1000000,100,5000,usec_per_iter,0.83,0.0134,-1.0547409839125408
kernels,clone3,1000000,5000,100000,usec_per_iter,0.0134,0.00081,-0.9366577123875109
kernels,close,1000000,100,5000,usec_per_iter,6.18,0.0682,-1.1519944998659584
kernels,close,1000000,5000,100000,usec_per_iter,0.0682,0.0037600000000000008,-0.9673847135910905
kernels,execve,1000000,100,5000,usec_per_iter,1.69,0.0,nan
kernels,execve,1000000,5000,100000,usec_per_iter,0.0,0.0,nan
kernels,faccessat,1000000,100,5000,usec_per_iter,0.21,0.0,nan
kernels,faccessat,1000000,5000,100000,usec_per_iter,0.0,0.0,nan
kernels,fstat,1000000,100,5000,usec_per_iter,6.47,0.0696,-1.1585225377933468
kernels,fstat,1000000,5000,100000,usec_per_iter,0.0696,0.0031099999999999995,-1.037523235499908
kernels,futex,1000000,100,5000,usec_per_iter,16.41,3.5774,-0.38937772692322914
kernels,futex,1000000,5000,100000,usec_per_iter,3.5774,5.90407,0.16723979924450053
kernels,getrandom,1000000,100,5000,usec_per_iter,0.3500000000000001,0.0126,-0.8497486686334582
kernels,getrandom,1000000,5000,100000,usec_per_iter,0.0126,0.00026,-1.295433005206465
kernels,ioctl,1000000,100,5000,usec_per_iter,0.05,0.0048,-0.599026918876166
kernels,ioctl,1000000,5000,100000,usec_per_iter,0.0048,1e-05,-2.0608604308213625
kernels,lseek,1000000,100,5000,usec_per_iter,0.35,0.0102,-0.9037639679744904
kernels,lseek,1000000,5000,100000,usec_per_iter,0.0102,0.00078,-0.8581705055167683
kernels,madvise,1000000,100,5000,usec_per_iter,0.31,0.0048,-1.0654222569197775
kernels,madvise,1000000,5000,100000,usec_per_iter,0.0048,0.00035,-0.8740560915699371
