variant,key,iterations,vary_x1,vary_x2,metric,y1,y2,elasticity
kernels,set_robust_list,100,1000000,5000000,usec_per_iter,0.13,0.11,-0.10379653876210408
kernels,set_robust_list,100,5000000,10000000,usec_per_iter,0.11,0.09,-0.28950661719498544
kernels,set_tid_address,100,1000000,5000000,usec_per_iter,0.14,0.11,-0.14984241079058236
kernels,set_tid_address,100,5000000,10000000,usec_per_iter,0.11,0.1,-0.13750352374993477
kernels,write,100,1000000,5000000,usec_per_iter,0.0,0.26,nan
kernels,write,100,5000000,10000000,usec_per_iter,0.26,0.0,nan
kernels,brk,5000,1000000,5000000,usec_per_iter,0.014,0.0148,0.03452748983076174
kernels,brk,5000,5000000,10000000,usec_per_iter,0.0148,0.0186,0.3297054454790821
kernels,clone3,5000,1000000,5000000,usec_per_iter,0.0046,0.006,0.16509065909299847
kernels,clone3,5000,5000000,10000000,usec_per_iter,0.006,0.0274,2.191141487352008
kernels,close,5000,1000000,5000000,usec_per_iter,0.0432,0.0388,-0.06674395314720473
kernels,close,5000,5000000,10000000,usec_per_iter,0.0388,0.0446,0.20098705773317704
kernels,execve,5000,1000000,5000000,usec_per_iter,0.0,0.037,nan
kernels,execve,5000,5000000,10000000,usec_per_iter,0.037,0.0,nan
kernels,faccessat,5000,1000000,5000000,usec_per_iter,0.0,0.0046,nan
kernels,faccessat,5000,5000000,10000000,usec_per_iter,0.0046,0.0,nan
kernels,fstat,5000,1000000,5000000,usec_per_iter,0.0466,0.0438,-0.03850209024558276
kernels,fstat,5000,5000000,10000000,usec_per_iter,0.0438,0.0724,0.7250588274820322
kernels,futex,5000,1000000,5000000,usec_per_iter,1.6678,6.932,0.885180452241238
kernels,futex,5000,5000000,10000000,usec_per_iter,6.932,14.0186,1.0159987188456228
kernels,getrandom,5000,1000000,5000000,usec_per_iter,0.0094,0.002,-0.9615546500799718
kernels,getrandom,5000,5000000,10000000,usec_per_iter,0.002,0.0024,0.2630344058337929
kernels,ioctl,5000,1000000,5000000,usec_per_iter,0.0048,0.003,-0.29202967422017906
kernels,ioctl,5000,5000000,10000000,usec_per_iter,0.003,0.0008,-1.9068905956085174
kernels,lseek,5000,1000000,5000000,usec_per_iter,0.005,0.0106,0.4668810662894629
kernels,lseek,5000,5000000,10000000,usec_per_iter,0.0106,0.0058,-0.869939459435627
kernels,madvise,5000,1000000,5000000,usec_per_iter,0.0024,0.0026,0.04973333053431084
kernels,madvise,5000,5000000,10000000,usec_per_iter,0.0026,0.0032,0.29956028185890893
kernels,mmap,5000,1000000,5000000,usec_per_iter,0.1368,0.1556,0.08000843372770589
kernels,mmap,5000,5000000,10000000,usec_per_iter,0.1556,0.215,0.4664945994906305
kernels,mprotect,5000,1000000,5000000,usec_per_iter,0.0488,0.0476,-0.015469718607580375
kernels,mprotect,5000,5000000,10000000,usec_per_iter,0.0476,0.0608,0.35310975013564166
kernels,munmap,5000,1000000,5000000,usec_per_iter,0.1992,0.1608,-0.1330576263620857
kernels,munmap,5000,5000000,10000000,usec_per_iter,0.1608,0.2342,0.5424736693222862
kernels,newfstatat,5000,1000000,5000000,usec_per_iter,0.011,0.0112,0.011195526937368175
kernels,newfstatat,5000,5000000,10000000,usec_per_iter,0.0112,0.0168,0.5849625007211564
kernels,openat,5000,1000000,5000000,usec_per_iter,0.0792,0.0664,-0.10952845150229412
kernels,openat,5000,5000000,10000000,usec_per_iter,0.0664,0.0912,0.45785058281781665
kernels,pread64,5000,1000000,5000000,usec_per_iter,0.0062,0.0048,-0.1590203462711583
kernels,pread64,5000,5000000,10000000,usec_per_iter,0.0048,0.01,1.0588936890535694
kernels,prlimit64,5000,1000000,5000000,usec_per_iter,0.0062,0.0024,-0.5896969043445511
kernels,prlimit64,5000,5000000,10000000,usec_per_iter,0.0024,0.0024,0.0
kernels,read,5000,1000000,5000000,usec_per_iter,0.0962,0.04,-0.545252411899832
kernels,read,5000,5000000,10000000,usec_per_iter,0.04,0.0682,0.7697717392494471
kernels,rseq,5000,1000000,5000000,usec_per_iter,0.0038,0.002,-0.39880624236175694
kernels,rseq,5000,5000000,10000000,usec_per_iter,0.002,0.0048,1.263034405833793
kernels,rt_sigaction,5000,1000000,5000000,usec_per_iter,0.004,0.002,-0.43067655807339283
kernels,rt_sigaction,5000,5000000,10000000,usec_per_iter,0.002,0.0082,2.035623909730721
kernels,rt_sigprocmask,5000,1000000,5000000,usec_per_iter,0.0152,0.031,0.4428202983953856
kernels,rt_sigprocmask,5000,5000000,10000000,usec_per_iter,0.031,0.011,-1.494764691749577
kernels,set_robust_list,5000,1000000,5000000,usec_per_iter,0.0042,0.0018,-0.5264557606361818
kernels,set_robust_list,5000,5000000,10000000,usec_per_iter,0.0018,0.0062,1.784271308944563
kernels,set_tid_address,5000,1000000,5000000,usec_per_iter,0.0026,0.0024,-0.04973333053431084
kernels,set_tid_address,5000,5000000,10000000,usec_per_iter,0.0024,0.0092,1.9385994553358572
kernels,write,5000,1000000,5000000,usec_per_iter,0.0,0.0008,nan
kernels,write,5000,5000000,10000000,usec_per_iter,0.0008,0.0006,-0.41503749927884487
kernels,brk,100000,1000000,5000000,usec_per_iter,0.02728,0.00607,-0.9337391745861376
kernels,brk,100000,5000000,10000000,usec_per_iter,0.00607,0.00445,-0.44789118040192216
kernels,clone3,100000,1000000,5000000,usec_per_iter,0.00025,0.00068,0.6217275438693737
kernels,clone3,100000,5000000,10000000,usec_per_iter,0.00068,0.0004,-0.7655347463629768
kernels,close,100000,1000000,5000000,usec_per_iter,0.00172,0.00183,0.03851759396807797
kernels,close,100000,5000000,10000000,usec_per_iter,0.00183,0.0028,0.613583178660924
kernels,execve,100000,1000000,5000000,usec_per_iter,0.0,0.0,nan
kernels,execve,100000,5000000,10000000,usec_per_iter,0.0,0.0,nan
kernels,faccessat,100000,1000000,5000000,usec_per_iter,0.0,0.0,nan
kernels,faccessat,100000,5000000,10000000,usec_per_iter,0.0,0.0,nan
kernels,fstat,100000,1000000,5000000,usec_per_iter,0.00146,0.00097,-0.25406114771246
kernels,fstat,100000,5000000,10000000,usec_per_iter,0.00097,0.00199,1.036711778356521
kernels,futex,100000,1000000,5000000,usec_per_iter,2.82422,6.88213,0.5534205264420636
kernels,futex,100000,5000000,10000000,usec_per_iter,6.88213,95.84159,3.7997247932216345
kernels,getrandom,100000,1000000,5000000,usec_per_iter,0.00013,0.0,nan
kernels,getrandom,100000,5000000,10000000,usec_per_iter,0.0,0.00158,nan
kernels,ioctl,100000,1000000,5000000,usec_per_iter,0.0,0.00135,nan
kernels,ioctl,100000,5000000,10000000,usec_per_iter,0.00135,3e-05,-5.491853096329675
kernels,lseek,100000,1000000,5000000,usec_per_iter,0.00021,0.0003,0.22161460295122595
kernels,lseek,100000,5000000,10000000,usec_per_iter,0.0003,0.00041,0.45066140900956453
kernels,madvise,100000,1000000,5000000,usec_per_iter,0.00013,9e-05,-0.2284802521951109
kernels,madvise,100000,5000000,10000000,usec_per_iter,9e-05,0.00015,0.7369655941662058
kernels,mmap,100000,1000000,5000000,usec_per_iter,0.0066,0.00638,-0.021064218391878737
kernels,mmap,100000,5000000,10000000,usec_per_iter,0.00638,0.01647,1.3682122259614857
kernels,mprotect,100000,1000000,5000000,usec_per_iter,0.00292,0.00241,-0.11926950850021477
kernels,mprotect,100000,5000000,10000000,usec_per_iter,0.00241,0.00462,0.9388597051860958
kernels,munmap,100000,1000000,5000000,usec_per_iter,0.01218,0.03662,0.6839650467160758
kernels,munmap,100000,5000000,10000000,usec_per_iter,0.03662,0.3037,3.051943212257485
kernels,newfstatat,100000,1000000,5000000,usec_per_iter,0.00051,0.00032,-0.2895978318416078
kernels,newfstatat,100000,5000000,10000000,usec_per_iter,0.00032,0.00056,0.807354922057604
kernels,openat,100000,1000000,5000000,usec_per_iter,0.00286,0.00219,-0.16584677106286408
kernels,openat,100000,5000000,10000000,usec_per_iter,0.00219,0.00344,0.6514776951009239
kernels,pread64,100000,1000000,5000000,usec_per_iter,0.00032,0.00032,0.0
kernels,pread64,100000,5000000,10000000,usec_per_iter,0.00032,0.00029,-0.1420190048724277
kernels,prlimit64,100000,1000000,5000000,usec_per_iter,0.00013,0.0,nan
kernels,prlimit64,100000,5000000,10000000,usec_per_iter,0.0,0.00077,nan
kernels,read,100000,1000000,5000000,usec_per_iter,0.00192,0.00146,-0.1701766487563462
kernels,read,100000,5000000,10000000,usec_per_iter,0.00146,0.00308,1.0769619818148848
kernels,rseq,100000,1000000,5000000,usec_per_iter,0.00017,0.00013,-0.16668178655550644
kernels,rseq,100000,5000000,10000000,usec_per_iter,0.00013,0.00013,0.0
kernels,rt_sigaction,100000,1000000,5000000,usec_per_iter,0.00012,6e-05,-0.43067655807339283
kernels,rt_sigaction,100000,5000000,10000000,usec_per_iter,6e-05,0.00014,1.2223924213364488
kernels,rt_sigprocmask,100000,1000000,5000000,usec_per_iter,0.00033,0.00213,1.1586558200450616
kernels,rt_sigprocmask,100000,5000000,10000000,usec_per_iter,0.00213,0.00141,-0.5951582678270448
kernels,set_robust_list,100000,1000000,5000000,usec_per_iter,0.00015,0.00017,0.07776823323660295
kernels,set_robust_list,100000,5000000,10000000,usec_per_iter,0.00017,7e-05,-1.2801079191927363
kernels,set_tid_address,100000,1000000,5000000,usec_per_iter,9e-05,0.00013,0.2284802521951109
kernels,set_tid_address,100000,5000000,10000000,usec_per_iter,0.00013,0.00021,0.6918777046376681
kernels,write,100000,1000000,5000000,usec_per_iter,0.0,0.0,nan
kernels,write,100000,5000000,10000000,usec_per_iter,0.0,0.0,nan
kernels,sched_yield,5000,5000000,10000000,usec_per_iter,0.0042,0.002,-1.070389327891397
