case,worker_config,policy,delay_us,total_be_workers,long_be_workers,chunked_be_workers,start_order,n,count_mean,count_median,count_stdev,count_min,count_max,mean_ms_mean,mean_ms_median,mean_ms_stdev,mean_ms_min,mean_ms_max,p50_ms_mean,p50_ms_median,p50_ms_stdev,p50_ms_min,p50_ms_max,p95_ms_mean,p95_ms_median,p95_ms_stdev,p95_ms_min,p95_ms_max,p99_ms_mean,p99_ms_median,p99_ms_stdev,p99_ms_min,p99_ms_max,max_ms_mean,max_ms_median,max_ms_stdev,max_ms_min,max_ms_max,min_ms_mean,min_ms_median,min_ms_stdev,min_ms_min,min_ms_max,stdev_ms_mean,stdev_ms_median,stdev_ms_stdev,stdev_ms_min,stdev_ms_max
lc_vs_mixed,mixed4,proper,5000,4,2,2,be_first,5,50.0,50.0,0.0,50.0,50.0,22.668213648000002,22.36021094,0.713112597760765,21.94020678,23.50022144,22.1002084,21.500203,1.34165332711446,21.000198,24.000226,26.82025289,26.55025095,0.7488395008613082,26.000245,28.000264,27.408258374,27.510259589999997,0.41481730477021933,27.000254,28.000264,27.800262,28.000264,0.44721806763591276,27.000254,28.000264,18.8001772,19.000179,0.8366675564743145,18.00017,20.000188,2.5664092664641323,2.537578604585648,0.22687763234394726,2.262492416053401,2.8589549754670003
lc_vs_mixed,mixed4,proper,10000,4,2,2,be_first,5,50.0,50.0,0.0,50.0,50.0,21.116198932,21.06019836,0.37374149185377625,20.70019488,21.5002028,20.4001926,20.000189,0.5477274870081849,20.000189,21.000198,25.02023551,25.550240499999994,0.9490875214285868,24.000225550000003,26.000244549999998,26.506249558,26.510250099999997,0.7905956587491229,25.510240099999997,27.51025859,26.8002524,27.000254,0.8366676162358626,26.000245,28.000263,18.8001772,19.000179,0.44721762042231683,18.00017,19.000179,1.8760474041899178,2.014355246304778,0.24144257249246925,1.5681931134370322,2.0726792875295397
lc_vs_mixed,mixed4,proper,25000,4,2,2,be_first,5,50.0,50.0,0.0,50.0,50.0,20.6321944,20.580193740000002,0.1640747043344112,20.44019278,20.8401964,20.1001898,20.000189,0.22360858660436123,20.000189,20.500193,23.22021898,23.000217,1.5217733105522493,21.550203399999997,25.000236,25.110236594,24.510231589999997,1.3416535503486406,23.510221100000003,26.510250099999997,25.6002412,25.000236,1.3416535320874385,24.000226,27.000255,18.6001754,19.000179,0.5477274870081829,18.00017,19.000179,1.324571664278471,1.1967756092528639,0.35656018853245414,0.9304463533175236,1.7906957166625632
lc_vs_mixed,mixed4,proper,50000,4,2,2,be_first,5,50.0,50.0,0.0,50.0,50.0,20.396192124,20.4201924,0.06066369128646786,20.3001909,20.4601927,20.0001888,20.000189,4.4721359437085215e-07,20.000188,20.000189,21.420201979999998,21.55020295,0.4251510816949838,21.000198,22.00020755,22.310210398,22.000208,0.9850471611718747,21.000198,23.510221100000003,22.8002152,22.000208,1.64318306960521,21.000198,25.000236,19.000178599999998,19.000179,5.47722558068201e-07,19.000178,19.000179,0.7892521777018521,0.7583619883391292,0.15064168482094636,0.6144576005640326,0.9940733743327176
