run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,phase_type,count,mean_ms,p50_ms,p95_ms,p99_ms,max_ms,min_ms,stdev_ms
lc_vs_mixed/mixed4/proper/delay_10000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_10000/r5,lc_vs_mixed,mixed4,proper,10000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,4.30004048,4.0000374999999995,8.00007555,8.510080079999998,9.000084,2.000019,1.7408817236612502
lc_vs_mixed/mixed4/proper/delay_10000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_10000/r5,lc_vs_mixed,mixed4,proper,10000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.82002658,3.000028,3.000029,3.510033589999998,4.000038,2.000018,0.43752962443931004
lc_vs_mixed/mixed4/proper/delay_10000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_10000/r5,lc_vs_mixed,mixed4,proper,10000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.8400267599999998,3.000028,3.000029,4.510042099999998,5.000047,2.000018,0.5481001726056183
lc_vs_mixed/mixed4/proper/delay_10000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_10000/r5,lc_vs_mixed,mixed4,proper,10000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,21.5002025,21.000198,26.000244549999998,27.000254,27.000254,19.000179,2.0628092446873123
lc_vs_mixed/mixed4/proper/delay_25000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r1,lc_vs_mixed,mixed4,proper,25000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.28003098,3.000028,4.000038,7.000066,7.000066,2.000019,0.9044194728829185
lc_vs_mixed/mixed4/proper/delay_25000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r1,lc_vs_mixed,mixed4,proper,25000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.80002638,3.000028,3.000029,3.5100330799999977,4.000037,2.000018,0.45175823408033555
lc_vs_mixed/mixed4/proper/delay_25000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r1,lc_vs_mixed,mixed4,proper,25000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.9200274,3.000028,3.000029,4.000037,4.000037,2.000018,0.39590101836232566
lc_vs_mixed/mixed4/proper/delay_25000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r1,lc_vs_mixed,mixed4,proper,25000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.44019278,20.000189,21.550203399999997,24.510231589999997,25.000236,19.000179,1.1095240539223004
lc_vs_mixed/mixed4/proper/delay_25000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r2,lc_vs_mixed,mixed4,proper,25000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.70003482,3.000028,8.00007555,9.020085179999995,10.000094,2.000018,1.6690617223167534
lc_vs_mixed/mixed4/proper/delay_25000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r2,lc_vs_mixed,mixed4,proper,25000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.8600271,3.000028,3.000029,3.5100330799999977,4.000037,2.000018,0.40456964791644306
lc_vs_mixed/mixed4/proper/delay_25000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r2,lc_vs_mixed,mixed4,proper,25000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.74002598,3.000028,3.000029,3.510033589999998,4.000038,2.000019,0.4869776737330665
lc_vs_mixed/mixed4/proper/delay_25000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r2,lc_vs_mixed,mixed4,proper,25000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.76019568,20.000189,25.000236,26.510250099999997,27.000255,18.00017,1.7906957166625632
lc_vs_mixed/mixed4/proper/delay_25000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r3,lc_vs_mixed,mixed4,proper,25000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.4800328,3.000028,6.100057899999994,8.00007551,8.000076,2.000019,1.216228442613509
lc_vs_mixed/mixed4/proper/delay_25000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r3,lc_vs_mixed,mixed4,proper,25000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.74002582,3.000028,3.000029,3.510033589999998,4.000038,2.000018,0.486977670380367
lc_vs_mixed/mixed4/proper/delay_25000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r3,lc_vs_mixed,mixed4,proper,25000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.96002784,3.000028,3.550033949999997,5.510051589999998,6.000056,2.000018,0.6688462402528567
lc_vs_mixed/mixed4/proper/delay_25000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r3,lc_vs_mixed,mixed4,proper,25000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.8401964,20.500193,24.550231499999995,26.51024959,27.000254,19.000179,1.5954165882371047
lc_vs_mixed/mixed4/proper/delay_25000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r4,lc_vs_mixed,mixed4,proper,25000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.34003154,3.000028,4.000038,6.510061589999998,7.000066,2.000019,0.8478143525511003
lc_vs_mixed/mixed4/proper/delay_25000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r4,lc_vs_mixed,mixed4,proper,25000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.88002716,3.000028,3.000029,3.510033589999998,4.000038,2.000018,0.3854533487927764
lc_vs_mixed/mixed4/proper/delay_25000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r4,lc_vs_mixed,mixed4,proper,25000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.86002688,3.000028,3.000029,3.000029,3.000029,2.000018,0.35051310262653984
lc_vs_mixed/mixed4/proper/delay_25000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r4,lc_vs_mixed,mixed4,proper,25000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_REQUEST,50,20.5401934,20.000189,22.000207,23.510221100000003,24.000226,19.000179,0.9304463533175236
lc_vs_mixed/mixed4/proper/delay_25000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r5,lc_vs_mixed,mixed4,proper,25000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_DECODE_STEP,50,3.46003244,3.000028,6.000057,8.00007551,8.000076,2.000018,1.1642748795816493
lc_vs_mixed/mixed4/proper/delay_25000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r5,lc_vs_mixed,mixed4,proper,25000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SUBMISSION,50,2.92002764,3.000028,3.000029,3.000029,3.000029,2.000019,0.27405008928190255
lc_vs_mixed/mixed4/proper/delay_25000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_25000/r5,lc_vs_mixed,mixed4,proper,25000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,LC_PREFILL_SYNC,50,2.66002506,3.000028,3.000029,3.000029,3.000029,2.000018,0.4785226849596967
