run_label,run_dir,case,worker_config,policy,delay_us,repeat,long_be_workers,chunked_be_workers,total_be_workers,start_order,stagger_sec,lc_iters,be_iters,chunks,lc_inner,be_inner,n,lc_request_count,lc_p95_ms,lc_p99_ms,mean_union_overlap_ms,p95_union_overlap_ms,mean_union_overlap_frac,mean_weighted_overlap_ms,p95_weighted_overlap_ms,mean_weighted_overlap_frac,mean_overlap_count,p95_overlap_count,mean_max_concurrent_be,p95_max_concurrent_be,duration_vs_union_overlap_corr,duration_vs_weighted_overlap_corr,slow_request_threshold_ms,slow_request_count,slow_mean_union_overlap_ms,normal_mean_union_overlap_ms,slow_mean_weighted_overlap_ms,normal_mean_weighted_overlap_ms,slow_mean_overlap_count,normal_mean_overlap_count,slow_mean_max_concurrent_be,normal_mean_max_concurrent_be
lc_vs_mixed/mixed4/proper/delay_5000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r1,lc_vs_mixed,mixed4,proper,5000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,50,26.55025095,27.510259589999997,22.36021094,26.55025095,1.0,71.66067602,100.0009422,3.1307017910008086,3.7,5.0,3.36,4.0,1.0,0.9252352673897727,26.55025095,3,27.333591333333334,22.042761127659574,101.33428933333333,69.76661559574468,4.666666666666667,3.6382978723404253,4,3.3191489361702127
lc_vs_mixed/mixed4/proper/delay_5000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r2,lc_vs_mixed,mixed4,proper,5000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,50,27.00025455,27.510259589999997,23.36022018,27.00025455,1.0,76.72072322,103.00097065,3.2253243699511636,3.88,5.0,3.52,4.0,1.0000000000000002,0.9213347700325137,27.00025455,3,27.333591333333334,23.10660074468085,102.33429933333333,75.08581410638298,4,3.872340425531915,4,3.4893617021276597
lc_vs_mixed/mixed4/proper/delay_5000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r3,lc_vs_mixed,mixed4,proper,5000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,50,26.000245,27.020254689999994,21.8802062,26.000245,0.9970476184034074,66.96063118000001,99.00093455000001,2.990630112441794,3.8,6.0,3.26,4.0,0.9910497841177479,0.8958848473447417,26.000245,4,26.500249750000002,21.478463282608697,101.00095225000001,64.00060326086957,4,3.782608695652174,4,3.1956521739130435
lc_vs_mixed/mixed4/proper/delay_5000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r4,lc_vs_mixed,mixed4,proper,5000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,50,28.000264,28.000264,23.480221240000002,27.550259949999997,0.9992857138775548,80.38075756,105.1009919,3.363916835482213,3.8,5.0,3.62,4.0,0.9988152387689083,0.9253613562550604,28.000264,4,27.7502615,23.10891339130435,105.75099725000001,78.17464976086957,4,3.782608695652174,4,3.5869565217391304
lc_vs_mixed/mixed4/proper/delay_5000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_5000/r5,lc_vs_mixed,mixed4,proper,5000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,50,26.550249949999998,27.000254,22.1802089,26.550249949999998,1.0,70.02065934,100.65094629999999,3.0934728312871966,3.82,5.0,3.36,4.0,1.0,0.9245011354124931,26.550249949999998,3,27.000254,21.87254644680851,101.33428633333334,68.02191719148936,4.333333333333333,3.7872340425531914,4,3.3191489361702127
lc_vs_mixed/mixed4/proper/delay_50000/r1,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r1,lc_vs_mixed,mixed4,proper,50000,1,2,2,4,be_first,0.05,50,80,8,64,512,1048576,50,21.55020295,22.000208,20.3801922,21.55020295,1.0,40.86038544,51.550485949999995,2.0077309227927085,2.64,4.0,2.14,3.0,1.0000000000000002,-0.05402836314892084,21.55020295,3,22.000207666666668,20.27678695744681,42.00039666666667,40.78761876595745,2.6666666666666665,2.6382978723404253,2,2.148936170212766
lc_vs_mixed/mixed4/proper/delay_50000/r2,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r2,lc_vs_mixed,mixed4,proper,50000,2,2,2,4,be_first,0.05,50,80,8,64,512,1048576,50,21.550203399999997,22.00020751,20.42019242,21.550203399999997,1.0,43.4204091,55.00051909999999,2.126887214838893,2.88,4.0,2.32,3.0,1.0,0.19383755643245307,21.550203399999997,3,22.000207333333332,20.31934040425532,47.667116,43.14934270212766,2.6666666666666665,2.893617021276596,2.3333333333333335,2.3191489361702127
lc_vs_mixed/mixed4/proper/delay_50000/r3,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r3,lc_vs_mixed,mixed4,proper,50000,3,2,2,4,be_first,0.05,50,80,8,64,512,1048576,50,22.00020755,23.510221100000003,20.4601927,22.00020755,1.0,42.44039966,56.550530949999995,2.0698232471481126,2.72,4.0,2.22,3.0,0.9999999999999999,0.5103429308390737,22.00020755,3,23.000216666666667,20.298063510638297,59.667228,41.340814872340424,3.6666666666666665,2.6595744680851063,3,2.1702127659574466
lc_vs_mixed/mixed4/proper/delay_50000/r4,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r4,lc_vs_mixed,mixed4,proper,50000,4,2,2,4,be_first,0.05,50,80,8,64,512,1048576,50,21.000198,23.040217379999994,20.4201924,21.000198,1.0,43.40040884,53.550504499999995,2.121352377928857,2.78,4.0,2.3,3.0,1.0,0.509005491020826,21.000198,18,21.222422333333334,19.9689380625,45.167092555555556,42.40664925,2.888888888888889,2.71875,2.2777777777777777,2.3125
lc_vs_mixed/mixed4/proper/delay_50000/r5,out_delay_mixed4_fixedpolicy/lc_vs_mixed/mixed4/proper/delay_50000/r5,lc_vs_mixed,mixed4,proper,50000,5,2,2,4,be_first,0.05,50,80,8,64,512,1048576,50,21.000198,21.000198,20.3001909,21.000198,1.0,41.20038756,53.10050045,2.0277218091874727,2.7,4.0,2.2,3.0,0.9999999999999998,0.4173048321471881,21.000198,9,21.000198,20.14653080487805,48.000452555555555,39.70769036585366,2.7777777777777777,2.682926829268293,2.5555555555555554,2.1219512195121952
