% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
 99.95   26.220698         262     99986      9246 futex
  0.02    0.005402         540        10           munmap
  0.02    0.004842         124        39           sched_yield
  0.00    0.000822          39        21           mmap
  0.00    0.000290          48         6           fstat
  0.00    0.000233          23        10           mprotect
  0.00    0.000187          62         3           rt_sigprocmask
  0.00    0.000182         182         1           execve
  0.00    0.000121         121         1         1 ioctl
  0.00    0.000097          19         5           openat
  0.00    0.000069          13         5           close
  0.00    0.000059          14         4           read
  0.00    0.000047          15         3           brk
  0.00    0.000044          44         1           clone3
  0.00    0.000028          14         2           pread64
  0.00    0.000023          23         1           write
  0.00    0.000019          19         1         1 faccessat
  0.00    0.000016          16         1           madvise
  0.00    0.000014          14         1           set_tid_address
  0.00    0.000014          14         1           getrandom
  0.00    0.000013          13         1           rt_sigaction
  0.00    0.000010          10         1           set_robust_list
  0.00    0.000010          10         1           prlimit64
  0.00    0.000010          10         1           rseq
------ ----------- ----------- --------- --------- ----------------
100.00   26.233250         262    100106      9248 total
